t,mean,lower,upper,variable,prior
84,0.008155682869823617,0.007438822602026191,0.00890869960267987,Pt,"Uniform(0, 1.0) (wider)"
85,0.008421647381044011,0.00769363815615474,0.009191633456899623,Pt,"Uniform(0, 1.0) (wider)"
86,0.008721833668445936,0.007978919584430087,0.00949857125871112,Pt,"Uniform(0, 1.0) (wider)"
87,0.009057948647708567,0.008287188685625786,0.00983526180115794,Pt,"Uniform(0, 1.0) (wider)"
88,0.009434623380159504,0.008636463458899454,0.01023182817101694,Pt,"Uniform(0, 1.0) (wider)"
89,0.009850866452791334,0.009032514427099504,0.010689522426017185,Pt,"Uniform(0, 1.0) (wider)"
90,0.010305560411581642,0.009462004405852318,0.011167603573356125,Pt,"Uniform(0, 1.0) (wider)"
91,0.010802015849793074,0.009919944331205799,0.011694945370201326,Pt,"Uniform(0, 1.0) (wider)"
92,0.011334059330233811,0.010428704267847111,0.012259071242029483,Pt,"Uniform(0, 1.0) (wider)"
93,0.011896086030848815,0.01096714789138456,0.012860141569963672,Pt,"Uniform(0, 1.0) (wider)"
94,0.012488203044235284,0.01152987823481558,0.013492530862895329,Pt,"Uniform(0, 1.0) (wider)"
95,0.013112012455120057,0.01211270229499092,0.014159717493234768,Pt,"Uniform(0, 1.0) (wider)"
96,0.013771766045082427,0.012705723126248642,0.014879877235363019,Pt,"Uniform(0, 1.0) (wider)"
97,0.01446578857300925,0.01329765661922288,0.01568747608946492,Pt,"Uniform(0, 1.0) (wider)"
98,0.015201154451062153,0.01386490951085081,0.016609701343658075,Pt,"Uniform(0, 1.0) (wider)"
99,0.015973751710120127,0.014350341576954233,0.017682494612506507,Pt,"Uniform(0, 1.0) (wider)"
100,0.016779723976107195,0.014752773582272498,0.018954563087898637,Pt,"Uniform(0, 1.0) (wider)"
1,52.402405,37.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
2,52.715715,38.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
3,52.95704,38.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
4,53.2329,39.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
5,53.480655,39.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
6,53.857955,39.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
7,54.27906,40.0,70.0,nPos,"Uniform(0, 1.0) (wider)"
8,54.920985,40.0,71.0,nPos,"Uniform(0, 1.0) (wider)"
9,55.69087,41.0,71.0,nPos,"Uniform(0, 1.0) (wider)"
10,56.715815,42.0,73.0,nPos,"Uniform(0, 1.0) (wider)"
11,57.88075,43.0,74.0,nPos,"Uniform(0, 1.0) (wider)"
12,59.24093,44.0,76.0,nPos,"Uniform(0, 1.0) (wider)"
13,60.726965,45.0,77.0,nPos,"Uniform(0, 1.0) (wider)"
14,62.220315,47.0,79.0,nPos,"Uniform(0, 1.0) (wider)"
15,63.731495,48.0,81.0,nPos,"Uniform(0, 1.0) (wider)"
16,65.24436,49.0,82.0,nPos,"Uniform(0, 1.0) (wider)"
17,66.713445,51.0,84.0,nPos,"Uniform(0, 1.0) (wider)"
18,67.939285,52.0,85.0,nPos,"Uniform(0, 1.0) (wider)"
19,68.9668,53.0,87.0,nPos,"Uniform(0, 1.0) (wider)"
20,69.758695,53.0,87.0,nPos,"Uniform(0, 1.0) (wider)"
21,70.264445,54.0,88.0,nPos,"Uniform(0, 1.0) (wider)"
22,70.75595,54.0,88.0,nPos,"Uniform(0, 1.0) (wider)"
23,71.149405,55.0,89.0,nPos,"Uniform(0, 1.0) (wider)"
24,71.49693,55.0,89.0,nPos,"Uniform(0, 1.0) (wider)"
25,72.03214,55.0,90.0,nPos,"Uniform(0, 1.0) (wider)"
26,72.55756,56.0,90.0,nPos,"Uniform(0, 1.0) (wider)"
27,73.083395,56.0,91.0,nPos,"Uniform(0, 1.0) (wider)"
28,73.66272,57.0,92.0,nPos,"Uniform(0, 1.0) (wider)"
29,74.235895,57.0,92.0,nPos,"Uniform(0, 1.0) (wider)"
30,74.749885,58.0,93.0,nPos,"Uniform(0, 1.0) (wider)"
31,75.09805,58.0,93.0,nPos,"Uniform(0, 1.0) (wider)"
32,75.201025,58.0,94.0,nPos,"Uniform(0, 1.0) (wider)"
33,74.971435,58.0,93.0,nPos,"Uniform(0, 1.0) (wider)"
34,74.46281,57.0,93.0,nPos,"Uniform(0, 1.0) (wider)"
35,73.4655,57.0,92.0,nPos,"Uniform(0, 1.0) (wider)"
36,72.13302,55.0,90.0,nPos,"Uniform(0, 1.0) (wider)"
37,70.45688,54.0,88.0,nPos,"Uniform(0, 1.0) (wider)"
38,68.526795,52.0,86.0,nPos,"Uniform(0, 1.0) (wider)"
39,66.353775,50.0,84.0,nPos,"Uniform(0, 1.0) (wider)"
40,63.891575,48.0,81.0,nPos,"Uniform(0, 1.0) (wider)"
41,61.406705,46.0,78.0,nPos,"Uniform(0, 1.0) (wider)"
42,58.818715,44.0,75.0,nPos,"Uniform(0, 1.0) (wider)"
43,56.2715,42.0,72.0,nPos,"Uniform(0, 1.0) (wider)"
44,53.893865,40.0,69.0,nPos,"Uniform(0, 1.0) (wider)"
45,51.652295,38.0,67.0,nPos,"Uniform(0, 1.0) (wider)"
46,49.64216,36.0,64.0,nPos,"Uniform(0, 1.0) (wider)"
47,47.759075,34.0,62.0,nPos,"Uniform(0, 1.0) (wider)"
48,46.13805,33.0,60.0,nPos,"Uniform(0, 1.0) (wider)"
49,44.722955,32.0,59.0,nPos,"Uniform(0, 1.0) (wider)"
50,43.511225,31.0,57.0,nPos,"Uniform(0, 1.0) (wider)"
51,42.40258,30.0,56.0,nPos,"Uniform(0, 1.0) (wider)"
52,41.41065,29.0,55.0,nPos,"Uniform(0, 1.0) (wider)"
53,40.41188,28.0,54.0,nPos,"Uniform(0, 1.0) (wider)"
54,39.476575,27.0,53.0,nPos,"Uniform(0, 1.0) (wider)"
55,38.603495,27.0,52.0,nPos,"Uniform(0, 1.0) (wider)"
56,37.75244,26.0,51.0,nPos,"Uniform(0, 1.0) (wider)"
57,36.982205,25.0,50.0,nPos,"Uniform(0, 1.0) (wider)"
58,36.275865,25.0,49.0,nPos,"Uniform(0, 1.0) (wider)"
59,35.63538,24.0,48.0,nPos,"Uniform(0, 1.0) (wider)"
60,35.067615,24.0,48.0,nPos,"Uniform(0, 1.0) (wider)"
61,34.550035,23.0,47.0,nPos,"Uniform(0, 1.0) (wider)"
62,34.10844,23.0,46.0,nPos,"Uniform(0, 1.0) (wider)"
63,33.59945,22.0,46.0,nPos,"Uniform(0, 1.0) (wider)"
64,33.19861,22.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
65,32.88957,22.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
66,32.62991,22.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
67,32.4267,21.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
68,32.317275,21.0,44.0,nPos,"Uniform(0, 1.0) (wider)"
69,32.22786,21.0,44.0,nPos,"Uniform(0, 1.0) (wider)"
70,32.212615,21.0,44.0,nPos,"Uniform(0, 1.0) (wider)"
71,32.33319,21.0,44.0,nPos,"Uniform(0, 1.0) (wider)"
72,32.46613,21.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
73,32.760345,22.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
74,33.11524,22.0,45.0,nPos,"Uniform(0, 1.0) (wider)"
75,33.52103,22.0,46.0,nPos,"Uniform(0, 1.0) (wider)"
76,34.01098,23.0,46.0,nPos,"Uniform(0, 1.0) (wider)"
77,34.488385,23.0,47.0,nPos,"Uniform(0, 1.0) (wider)"
78,35.113105,24.0,48.0,nPos,"Uniform(0, 1.0) (wider)"
79,35.75483,24.0,48.0,nPos,"Uniform(0, 1.0) (wider)"
80,36.564965,25.0,49.0,nPos,"Uniform(0, 1.0) (wider)"
81,37.4793,26.0,50.0,nPos,"Uniform(0, 1.0) (wider)"
82,38.446135,26.0,52.0,nPos,"Uniform(0, 1.0) (wider)"
83,39.56972,27.0,53.0,nPos,"Uniform(0, 1.0) (wider)"
84,40.772595,28.0,54.0,nPos,"Uniform(0, 1.0) (wider)"
85,42.10682,29.0,56.0,nPos,"Uniform(0, 1.0) (wider)"
86,43.596405,31.0,58.0,nPos,"Uniform(0, 1.0) (wider)"
87,45.305225,32.0,60.0,nPos,"Uniform(0, 1.0) (wider)"
88,47.18172,34.0,62.0,nPos,"Uniform(0, 1.0) (wider)"
89,49.26678,36.0,64.0,nPos,"Uniform(0, 1.0) (wider)"
90,51.55478,37.0,67.0,nPos,"Uniform(0, 1.0) (wider)"
91,54.059985,40.0,70.0,nPos,"Uniform(0, 1.0) (wider)"
92,56.73912,42.0,73.0,nPos,"Uniform(0, 1.0) (wider)"
93,59.47948,44.0,76.0,nPos,"Uniform(0, 1.0) (wider)"
94,62.431725,47.0,79.0,nPos,"Uniform(0, 1.0) (wider)"
95,65.56173,50.0,83.0,nPos,"Uniform(0, 1.0) (wider)"
96,68.847335,52.0,86.0,nPos,"Uniform(0, 1.0) (wider)"
97,72.323825,55.0,91.0,nPos,"Uniform(0, 1.0) (wider)"
98,76.040815,58.0,95.0,nPos,"Uniform(0, 1.0) (wider)"
99,79.824625,61.0,100.0,nPos,"Uniform(0, 1.0) (wider)"
100,83.916875,64.0,105.0,nPos,"Uniform(0, 1.0) (wider)"
1,0.010480481,0.0074,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
2,0.010543143000000001,0.0076,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
3,0.010591408,0.0076,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
4,0.010646580000000001,0.0078,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
5,0.010696131,0.0078,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
6,0.010771590999999999,0.0078,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
7,0.010855812,0.008,0.014,Obs positivity,"Uniform(0, 1.0) (wider)"
8,0.010984197000000001,0.008,0.0142,Obs positivity,"Uniform(0, 1.0) (wider)"
9,0.011138173999999999,0.0082,0.0142,Obs positivity,"Uniform(0, 1.0) (wider)"
10,0.011343163,0.0084,0.0146,Obs positivity,"Uniform(0, 1.0) (wider)"
11,0.01157615,0.0086,0.0148,Obs positivity,"Uniform(0, 1.0) (wider)"
12,0.011848186,0.0088,0.0152,Obs positivity,"Uniform(0, 1.0) (wider)"
13,0.012145392999999999,0.009,0.0154,Obs positivity,"Uniform(0, 1.0) (wider)"
14,0.012444063,0.0094,0.0158,Obs positivity,"Uniform(0, 1.0) (wider)"
15,0.012746299,0.0096,0.0162,Obs positivity,"Uniform(0, 1.0) (wider)"
16,0.013048872,0.0098,0.0164,Obs positivity,"Uniform(0, 1.0) (wider)"
17,0.013342688999999998,0.0102,0.0168,Obs positivity,"Uniform(0, 1.0) (wider)"
18,0.013587857,0.0104,0.017,Obs positivity,"Uniform(0, 1.0) (wider)"
19,0.013793360000000001,0.0106,0.0174,Obs positivity,"Uniform(0, 1.0) (wider)"
20,0.013951739000000001,0.0106,0.0174,Obs positivity,"Uniform(0, 1.0) (wider)"
21,0.014052888999999999,0.0108,0.0176,Obs positivity,"Uniform(0, 1.0) (wider)"
22,0.01415119,0.0108,0.0176,Obs positivity,"Uniform(0, 1.0) (wider)"
23,0.014229881,0.011,0.0178,Obs positivity,"Uniform(0, 1.0) (wider)"
24,0.014299386,0.011,0.0178,Obs positivity,"Uniform(0, 1.0) (wider)"
25,0.014406427999999999,0.011,0.018,Obs positivity,"Uniform(0, 1.0) (wider)"
26,0.014511511999999999,0.0112,0.018,Obs positivity,"Uniform(0, 1.0) (wider)"
27,0.014616678999999999,0.0112,0.0182,Obs positivity,"Uniform(0, 1.0) (wider)"
28,0.014732543999999998,0.0114,0.0184,Obs positivity,"Uniform(0, 1.0) (wider)"
29,0.014847179,0.0114,0.0184,Obs positivity,"Uniform(0, 1.0) (wider)"
30,0.014949977000000001,0.0116,0.0186,Obs positivity,"Uniform(0, 1.0) (wider)"
31,0.015019610000000001,0.0116,0.0186,Obs positivity,"Uniform(0, 1.0) (wider)"
32,0.015040205000000001,0.0116,0.0188,Obs positivity,"Uniform(0, 1.0) (wider)"
33,0.014994287,0.0116,0.0186,Obs positivity,"Uniform(0, 1.0) (wider)"
34,0.014892562000000002,0.0114,0.0186,Obs positivity,"Uniform(0, 1.0) (wider)"
35,0.0146931,0.0114,0.0184,Obs positivity,"Uniform(0, 1.0) (wider)"
36,0.014426604,0.011,0.018,Obs positivity,"Uniform(0, 1.0) (wider)"
37,0.014091376,0.0108,0.0176,Obs positivity,"Uniform(0, 1.0) (wider)"
38,0.013705359000000002,0.0104,0.0172,Obs positivity,"Uniform(0, 1.0) (wider)"
39,0.013270755,0.01,0.0168,Obs positivity,"Uniform(0, 1.0) (wider)"
40,0.012778315,0.0096,0.0162,Obs positivity,"Uniform(0, 1.0) (wider)"
41,0.012281341000000001,0.0092,0.0156,Obs positivity,"Uniform(0, 1.0) (wider)"
42,0.011763743,0.0088,0.015,Obs positivity,"Uniform(0, 1.0) (wider)"
43,0.0112543,0.0084,0.0144,Obs positivity,"Uniform(0, 1.0) (wider)"
44,0.010778773,0.008,0.0138,Obs positivity,"Uniform(0, 1.0) (wider)"
45,0.010330459,0.0076,0.0134,Obs positivity,"Uniform(0, 1.0) (wider)"
46,0.009928432,0.0072,0.0128,Obs positivity,"Uniform(0, 1.0) (wider)"
47,0.009551815,0.0068,0.0124,Obs positivity,"Uniform(0, 1.0) (wider)"
48,0.00922761,0.0066,0.012,Obs positivity,"Uniform(0, 1.0) (wider)"
49,0.008944591,0.0064,0.0118,Obs positivity,"Uniform(0, 1.0) (wider)"
50,0.008702245,0.0062,0.0114,Obs positivity,"Uniform(0, 1.0) (wider)"
51,0.008480516,0.006,0.0112,Obs positivity,"Uniform(0, 1.0) (wider)"
52,0.008282129999999999,0.0058,0.011,Obs positivity,"Uniform(0, 1.0) (wider)"
53,0.008082375999999999,0.0056,0.0108,Obs positivity,"Uniform(0, 1.0) (wider)"
54,0.007895315,0.0054,0.0106,Obs positivity,"Uniform(0, 1.0) (wider)"
55,0.007720699,0.0054,0.0104,Obs positivity,"Uniform(0, 1.0) (wider)"
56,0.007550488,0.0052,0.0102,Obs positivity,"Uniform(0, 1.0) (wider)"
57,0.007396441,0.005,0.01,Obs positivity,"Uniform(0, 1.0) (wider)"
58,0.007255173000000001,0.005,0.0098,Obs positivity,"Uniform(0, 1.0) (wider)"
59,0.0071270759999999996,0.0048,0.0096,Obs positivity,"Uniform(0, 1.0) (wider)"
60,0.007013523000000001,0.0048,0.0096,Obs positivity,"Uniform(0, 1.0) (wider)"
61,0.006910007,0.0046,0.0094,Obs positivity,"Uniform(0, 1.0) (wider)"
62,0.006821688,0.0046,0.0092,Obs positivity,"Uniform(0, 1.0) (wider)"
63,0.006719889999999999,0.0044,0.0092,Obs positivity,"Uniform(0, 1.0) (wider)"
64,0.006639722000000001,0.0044,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
65,0.006577914,0.0044,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
66,0.0065259820000000005,0.0044,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
67,0.006485339999999999,0.0042,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
68,0.006463455000000001,0.0042,0.0088,Obs positivity,"Uniform(0, 1.0) (wider)"
69,0.006445572,0.0042,0.0088,Obs positivity,"Uniform(0, 1.0) (wider)"
70,0.0064425229999999995,0.0042,0.0088,Obs positivity,"Uniform(0, 1.0) (wider)"
71,0.006466638,0.0042,0.0088,Obs positivity,"Uniform(0, 1.0) (wider)"
72,0.0064932259999999995,0.0042,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
73,0.006552069,0.0044,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
74,0.006623048,0.0044,0.009,Obs positivity,"Uniform(0, 1.0) (wider)"
75,0.006704206000000001,0.0044,0.0092,Obs positivity,"Uniform(0, 1.0) (wider)"
76,0.006802196000000001,0.0046,0.0092,Obs positivity,"Uniform(0, 1.0) (wider)"
77,0.0068976770000000005,0.0046,0.0094,Obs positivity,"Uniform(0, 1.0) (wider)"
78,0.007022621,0.0048,0.0096,Obs positivity,"Uniform(0, 1.0) (wider)"
79,0.007150966,0.0048,0.0096,Obs positivity,"Uniform(0, 1.0) (wider)"
80,0.007312993,0.005,0.0098,Obs positivity,"Uniform(0, 1.0) (wider)"
81,0.00749586,0.0052,0.01,Obs positivity,"Uniform(0, 1.0) (wider)"
82,0.007689227,0.0052,0.0104,Obs positivity,"Uniform(0, 1.0) (wider)"
83,0.007913944,0.0054,0.0106,Obs positivity,"Uniform(0, 1.0) (wider)"
84,0.008154519,0.0056,0.0108,Obs positivity,"Uniform(0, 1.0) (wider)"
85,0.008421364,0.0058,0.0112,Obs positivity,"Uniform(0, 1.0) (wider)"
86,0.008719280999999999,0.0062,0.0116,Obs positivity,"Uniform(0, 1.0) (wider)"
87,0.009061045,0.0064,0.012,Obs positivity,"Uniform(0, 1.0) (wider)"
88,0.009436344,0.0068,0.0124,Obs positivity,"Uniform(0, 1.0) (wider)"
89,0.009853355999999999,0.0072,0.0128,Obs positivity,"Uniform(0, 1.0) (wider)"
90,0.010310956,0.0074,0.0134,Obs positivity,"Uniform(0, 1.0) (wider)"
91,0.010811997,0.008,0.014,Obs positivity,"Uniform(0, 1.0) (wider)"
92,0.011347824,0.0084,0.0146,Obs positivity,"Uniform(0, 1.0) (wider)"
93,0.011895896000000001,0.0088,0.0152,Obs positivity,"Uniform(0, 1.0) (wider)"
94,0.012486345,0.0094,0.0158,Obs positivity,"Uniform(0, 1.0) (wider)"
95,0.013112345999999999,0.01,0.0166,Obs positivity,"Uniform(0, 1.0) (wider)"
96,0.013769467,0.0104,0.0172,Obs positivity,"Uniform(0, 1.0) (wider)"
97,0.014464765,0.011,0.0182,Obs positivity,"Uniform(0, 1.0) (wider)"
98,0.015208162999999999,0.0116,0.019,Obs positivity,"Uniform(0, 1.0) (wider)"
99,0.015964924999999998,0.0122,0.02,Obs positivity,"Uniform(0, 1.0) (wider)"
100,0.016783375,0.0128,0.021,Obs positivity,"Uniform(0, 1.0) (wider)"
1,0.006409259444716256,-0.047169111125222596,0.05251216222803379,rt,"HalfCauchy(0, 100) (uninformative)"
2,0.005708370544068409,-0.04171101650886395,0.04598133429891844,rt,"HalfCauchy(0, 100) (uninformative)"
3,0.0057272264971258095,-0.03244415466853579,0.03980417548739698,rt,"HalfCauchy(0, 100) (uninformative)"
4,0.00554000161486358,-0.028896576881345996,0.036136229933307604,rt,"HalfCauchy(0, 100) (uninformative)"
5,0.005459416719002312,-0.02809907048960919,0.034743484781675986,rt,"HalfCauchy(0, 100) (uninformative)"
6,0.00622263523326609,-0.02471629689658978,0.033197731904091525,rt,"HalfCauchy(0, 100) (uninformative)"
7,0.00790952955199873,-0.0198401941272877,0.0315507122504502,rt,"HalfCauchy(0, 100) (uninformative)"
8,0.010914139148147041,-0.015345129142834271,0.03352947561645576,rt,"HalfCauchy(0, 100) (uninformative)"
9,0.014150291193584554,-0.008146314131817465,0.03594190127639353,rt,"HalfCauchy(0, 100) (uninformative)"
10,0.017616088782277863,-0.0051319911377619275,0.041360603214146086,rt,"HalfCauchy(0, 100) (uninformative)"
11,0.02121086733383485,0.0006198659722580855,0.045039725915094614,rt,"HalfCauchy(0, 100) (uninformative)"
12,0.023683352810915045,0.004326510789933252,0.04745917699021688,rt,"HalfCauchy(0, 100) (uninformative)"
13,0.024944188627263185,0.0029908263961191273,0.050150267937460025,rt,"HalfCauchy(0, 100) (uninformative)"
14,0.02470551022711879,0.0032973767119704785,0.05138720182675162,rt,"HalfCauchy(0, 100) (uninformative)"
15,0.024276998356662544,0.003310977385211338,0.049779416694556725,rt,"HalfCauchy(0, 100) (uninformative)"
16,0.023351346062787014,0.0015834403768797745,0.047815095853464676,rt,"HalfCauchy(0, 100) (uninformative)"
17,0.022148407308717796,0.0011424218825458303,0.046958580431448134,rt,"HalfCauchy(0, 100) (uninformative)"
18,0.01936352497087349,-0.0012914975793961135,0.041764173579793853,rt,"HalfCauchy(0, 100) (uninformative)"
19,0.014533393350359788,-0.007381693248368584,0.03798760589301571,rt,"HalfCauchy(0, 100) (uninformative)"
20,0.010668950561924316,-0.01238958164606346,0.031681038369257834,rt,"HalfCauchy(0, 100) (uninformative)"
21,0.0072919973021981195,-0.01628249799795424,0.0277920015518832,rt,"HalfCauchy(0, 100) (uninformative)"
22,0.005779938619848324,-0.018794253569632307,0.026551513660773914,rt,"HalfCauchy(0, 100) (uninformative)"
23,0.005575480083562638,-0.019225868036192115,0.02688662214493929,rt,"HalfCauchy(0, 100) (uninformative)"
24,0.005366094577194044,-0.01933111065300671,0.026886660463262504,rt,"HalfCauchy(0, 100) (uninformative)"
25,0.006418823013090143,-0.017562310868962684,0.027625442262912265,rt,"HalfCauchy(0, 100) (uninformative)"
26,0.007292828226814031,-0.015124060253325512,0.028996449403241812,rt,"HalfCauchy(0, 100) (uninformative)"
27,0.007943068254091403,-0.011588263168872905,0.029552051029745965,rt,"HalfCauchy(0, 100) (uninformative)"
28,0.008271261319847414,-0.0113554522750467,0.029323217665127584,rt,"HalfCauchy(0, 100) (uninformative)"
29,0.008512072930716126,-0.01152338811221179,0.03239492939040019,rt,"HalfCauchy(0, 100) (uninformative)"
30,0.0076588242045935,-0.012809026377143675,0.034484093519447735,rt,"HalfCauchy(0, 100) (uninformative)"
31,0.004793321458020202,-0.015960180894381257,0.030659215445912116,rt,"HalfCauchy(0, 100) (uninformative)"
32,0.0013728919588484336,-0.01925238645771208,0.02513682448401692,rt,"HalfCauchy(0, 100) (uninformative)"
33,-0.00297887762402498,-0.02395884507516602,0.020661223618791157,rt,"HalfCauchy(0, 100) (uninformative)"
34,-0.00719502882299221,-0.027735252200569455,0.015562639676668386,rt,"HalfCauchy(0, 100) (uninformative)"
35,-0.012212819711974016,-0.034334417428271584,0.01082113065571515,rt,"HalfCauchy(0, 100) (uninformative)"
36,-0.018260347456889207,-0.043365594797929355,0.00377685394864586,rt,"HalfCauchy(0, 100) (uninformative)"
37,-0.023237020529737855,-0.04667071208612733,-0.0017556997692060265,rt,"HalfCauchy(0, 100) (uninformative)"
38,-0.027541517982271994,-0.050088336690942495,-0.005698256109826045,rt,"HalfCauchy(0, 100) (uninformative)"
39,-0.0329455501815578,-0.056325324481971716,-0.010068435535922186,rt,"HalfCauchy(0, 100) (uninformative)"
40,-0.03731821332509584,-0.06139344069133257,-0.015845232861759796,rt,"HalfCauchy(0, 100) (uninformative)"
41,-0.04058911885202699,-0.0651500033519581,-0.019521412144306867,rt,"HalfCauchy(0, 100) (uninformative)"
42,-0.04279012966649957,-0.06810374782750972,-0.02150454945825041,rt,"HalfCauchy(0, 100) (uninformative)"
43,-0.044500853283785474,-0.07117943091453409,-0.02323945063510732,rt,"HalfCauchy(0, 100) (uninformative)"
44,-0.04423939899055478,-0.06931937189063124,-0.022193379347036097,rt,"HalfCauchy(0, 100) (uninformative)"
45,-0.042597082237036954,-0.06815920765289789,-0.020939729153031883,rt,"HalfCauchy(0, 100) (uninformative)"
46,-0.040258902680695124,-0.06577026566433405,-0.018923701161827094,rt,"HalfCauchy(0, 100) (uninformative)"
47,-0.037664723952236856,-0.06165431790869961,-0.015098417242771157,rt,"HalfCauchy(0, 100) (uninformative)"
48,-0.03404003757916316,-0.057571680724634915,-0.011237790438840309,rt,"HalfCauchy(0, 100) (uninformative)"
49,-0.030013995856958735,-0.052405403639951165,-0.0020799925488313034,rt,"HalfCauchy(0, 100) (uninformative)"
50,-0.026849620914149126,-0.04954670158723775,-0.0003552520217738348,rt,"HalfCauchy(0, 100) (uninformative)"
51,-0.024636406193093062,-0.04719679609993007,0.001764080533844272,rt,"HalfCauchy(0, 100) (uninformative)"
52,-0.023762706746879053,-0.047515634782957436,0.0017203009616855013,rt,"HalfCauchy(0, 100) (uninformative)"
53,-0.02393175614722893,-0.0468978907184432,0.00290334725370782,rt,"HalfCauchy(0, 100) (uninformative)"
54,-0.02356086856616147,-0.04701931705536367,0.0012481904639759338,rt,"HalfCauchy(0, 100) (uninformative)"
55,-0.022967602394035395,-0.04554566928311643,-0.00011440838508874202,rt,"HalfCauchy(0, 100) (uninformative)"
56,-0.022354379175757253,-0.04612227139946979,0.002052432227095502,rt,"HalfCauchy(0, 100) (uninformative)"
57,-0.020779888194171998,-0.04534553407886681,0.0038774056590882393,rt,"HalfCauchy(0, 100) (uninformative)"
58,-0.019578386736187205,-0.04538274034388312,0.004138265726358996,rt,"HalfCauchy(0, 100) (uninformative)"
59,-0.018242283026249046,-0.04226714183571009,0.005506617703990633,rt,"HalfCauchy(0, 100) (uninformative)"
60,-0.016851157791116702,-0.04147483080457878,0.007344979459242125,rt,"HalfCauchy(0, 100) (uninformative)"
61,-0.015661917544463996,-0.03840670260988187,0.00795617508421912,rt,"HalfCauchy(0, 100) (uninformative)"
62,-0.015165940005898663,-0.03893063788840248,0.007759015266997612,rt,"HalfCauchy(0, 100) (uninformative)"
63,-0.01307336608000814,-0.037948845591325275,0.00978734206552662,rt,"HalfCauchy(0, 100) (uninformative)"
64,-0.011420052482315245,-0.0360548323860752,0.012859078929300728,rt,"HalfCauchy(0, 100) (uninformative)"
65,-0.009709271941472277,-0.0344952051430094,0.014566889522666195,rt,"HalfCauchy(0, 100) (uninformative)"
66,-0.007393487391063407,-0.032180232962082375,0.017276349840779727,rt,"HalfCauchy(0, 100) (uninformative)"
67,-0.005629271388403774,-0.031034574917669797,0.018287258575244207,rt,"HalfCauchy(0, 100) (uninformative)"
68,-0.003998495690936029,-0.028332806563527373,0.021400286218935756,rt,"HalfCauchy(0, 100) (uninformative)"
69,-0.0021721428429023904,-0.02571497865788351,0.021995290791321297,rt,"HalfCauchy(0, 100) (uninformative)"
70,-0.0001915186837035997,-0.025810895350514493,0.024228876167244243,rt,"HalfCauchy(0, 100) (uninformative)"
71,0.002470222269263479,-0.02135522657655687,0.025818685477237632,rt,"HalfCauchy(0, 100) (uninformative)"
72,0.005958611076324112,-0.01729903352552716,0.029454127967047702,rt,"HalfCauchy(0, 100) (uninformative)"
73,0.008695196221855219,-0.015353096437747732,0.03358605816889389,rt,"HalfCauchy(0, 100) (uninformative)"
74,0.0105861880045622,-0.012842458045117522,0.03510893464722094,rt,"HalfCauchy(0, 100) (uninformative)"
75,0.011730192598249192,-0.012195050464302951,0.03492838177498422,rt,"HalfCauchy(0, 100) (uninformative)"
76,0.01326075558881499,-0.010635517119277817,0.03651232081254684,rt,"HalfCauchy(0, 100) (uninformative)"
77,0.014600544184235323,-0.009836523996404188,0.036959562131063946,rt,"HalfCauchy(0, 100) (uninformative)"
78,0.016439432026316782,-0.007778504464999642,0.03980754724610767,rt,"HalfCauchy(0, 100) (uninformative)"
79,0.01924983187019619,-0.004086576107032743,0.042705205997179835,rt,"HalfCauchy(0, 100) (uninformative)"
80,0.022028365110878554,-0.0024232700419388915,0.0455897596437903,rt,"HalfCauchy(0, 100) (uninformative)"
81,0.024470725978735664,0.0013032655811773658,0.04729726541651097,rt,"HalfCauchy(0, 100) (uninformative)"
82,0.026661121317660255,0.0029834739234535527,0.04995035642535083,rt,"HalfCauchy(0, 100) (uninformative)"
83,0.028271362069666097,0.00419146493475581,0.051857687064120944,rt,"HalfCauchy(0, 100) (uninformative)"
84,0.030121936427736737,0.00564022637102162,0.054736592522876854,rt,"HalfCauchy(0, 100) (uninformative)"
85,0.03198742340558574,0.007451067860277622,0.05553699443834774,rt,"HalfCauchy(0, 100) (uninformative)"
86,0.03521749575356613,0.011788532384564766,0.058806267116114246,rt,"HalfCauchy(0, 100) (uninformative)"
