t,mean,lower,upper,variable,prior
40,0.01278469949004813,0.011792132768212296,0.013727394135722428,Pt,"Uniform(-0.3, 0.3) (default)"
41,0.012267793715762868,0.011253385788174001,0.013179424868870214,Pt,"Uniform(-0.3, 0.3) (default)"
42,0.01175166442219625,0.010764867872704795,0.012648675836231147,Pt,"Uniform(-0.3, 0.3) (default)"
43,0.01124629746473388,0.010303848935418794,0.012118454424206242,Pt,"Uniform(-0.3, 0.3) (default)"
44,0.010765683463669334,0.009836569472895984,0.01164448167661744,Pt,"Uniform(-0.3, 0.3) (default)"
45,0.010323455609930797,0.009429710474047585,0.011180317357972541,Pt,"Uniform(-0.3, 0.3) (default)"
46,0.009927599238404104,0.009037609484896628,0.010801049371365688,Pt,"Uniform(-0.3, 0.3) (default)"
47,0.009561790232306503,0.008629531843170602,0.010410117399245815,Pt,"Uniform(-0.3, 0.3) (default)"
48,0.009242986990288594,0.00835545546570868,0.010107138666820567,Pt,"Uniform(-0.3, 0.3) (default)"
49,0.008966606275182908,0.00810935694408006,0.009833186238549004,Pt,"Uniform(-0.3, 0.3) (default)"
50,0.00872651454116051,0.007915922011376052,0.009570620415602332,Pt,"Uniform(-0.3, 0.3) (default)"
51,0.008512798309941267,0.007735005921920581,0.009338256567801503,Pt,"Uniform(-0.3, 0.3) (default)"
52,0.008314103938461543,0.0075662585288034994,0.009080131034196928,Pt,"Uniform(-0.3, 0.3) (default)"
53,0.008121216077968329,0.007370001971061249,0.00887617307439516,Pt,"Uniform(-0.3, 0.3) (default)"
54,0.00793399273844174,0.007177756249067793,0.008671061924776157,Pt,"Uniform(-0.3, 0.3) (default)"
55,0.0077576068256031685,0.007004241871398267,0.008488673243842294,Pt,"Uniform(-0.3, 0.3) (default)"
56,0.00759149791772325,0.006858476984546802,0.00829081889752342,Pt,"Uniform(-0.3, 0.3) (default)"
57,0.007435466755187737,0.006713097026170909,0.008124329625896765,Pt,"Uniform(-0.3, 0.3) (default)"
58,0.007288712397806489,0.006619048881533675,0.007954139701476312,Pt,"Uniform(-0.3, 0.3) (default)"
59,0.007154521156899705,0.0065187799239204685,0.007797196262600305,Pt,"Uniform(-0.3, 0.3) (default)"
60,0.007033030276967438,0.006399612152760052,0.0076701877128586005,Pt,"Uniform(-0.3, 0.3) (default)"
61,0.006918902792988643,0.006282035725951252,0.007575564618931871,Pt,"Uniform(-0.3, 0.3) (default)"
62,0.006814028478737788,0.0061534932373186295,0.007485017339683662,Pt,"Uniform(-0.3, 0.3) (default)"
63,0.006723229433424607,0.006058756926936395,0.007392422291865813,Pt,"Uniform(-0.3, 0.3) (default)"
64,0.006646914247732557,0.0059998337715569386,0.007332685530431428,Pt,"Uniform(-0.3, 0.3) (default)"
65,0.006584447007340054,0.005958345041370668,0.007261365799884321,Pt,"Uniform(-0.3, 0.3) (default)"
66,0.006534766280261011,0.005921547313924963,0.007211075064561589,Pt,"Uniform(-0.3, 0.3) (default)"
67,0.006497997332577189,0.00587917004177429,0.007166201209866249,Pt,"Uniform(-0.3, 0.3) (default)"
68,0.006471002351778222,0.005858556338987635,0.007112854124768288,Pt,"Uniform(-0.3, 0.3) (default)"
69,0.006457892786149122,0.005834254141979085,0.007113419408456948,Pt,"Uniform(-0.3, 0.3) (default)"
70,0.006458104109662117,0.00581826531867439,0.007116086610408958,Pt,"Uniform(-0.3, 0.3) (default)"
71,0.0064735293569730505,0.0058147490743624825,0.007147873361755084,Pt,"Uniform(-0.3, 0.3) (default)"
72,0.006512188469711438,0.0058653130074828854,0.007192491340877711,Pt,"Uniform(-0.3, 0.3) (default)"
73,0.00656827782825596,0.005910544331205893,0.007247597067376118,Pt,"Uniform(-0.3, 0.3) (default)"
74,0.0066383612368937795,0.005997614804986393,0.007324496606244344,Pt,"Uniform(-0.3, 0.3) (default)"
75,0.0067165622017849366,0.006075901724552616,0.007402719608985011,Pt,"Uniform(-0.3, 0.3) (default)"
76,0.006805423541292932,0.006161932909665478,0.007491775583982451,Pt,"Uniform(-0.3, 0.3) (default)"
77,0.006908186036930972,0.006258727351609515,0.007560373811006589,Pt,"Uniform(-0.3, 0.3) (default)"
78,0.00702736336210112,0.0063630655901265164,0.007681318205761793,Pt,"Uniform(-0.3, 0.3) (default)"
79,0.007166643152336412,0.006508238353870597,0.007844901099388193,Pt,"Uniform(-0.3, 0.3) (default)"
80,0.007324747833637147,0.006635967767654159,0.008025535078180372,Pt,"Uniform(-0.3, 0.3) (default)"
81,0.0075047729630284285,0.0068204750763143415,0.008203094049667991,Pt,"Uniform(-0.3, 0.3) (default)"
82,0.007702263240830121,0.007014275036401054,0.008413515720300824,Pt,"Uniform(-0.3, 0.3) (default)"
83,0.0079173451743993,0.007212409026715896,0.008640105524101858,Pt,"Uniform(-0.3, 0.3) (default)"
84,0.008152379023832697,0.007442025080360646,0.008889017012929145,Pt,"Uniform(-0.3, 0.3) (default)"
85,0.008415858027576866,0.007668459489059198,0.009177677106690423,Pt,"Uniform(-0.3, 0.3) (default)"
86,0.008716203207029405,0.007973973848598843,0.009488383487660632,Pt,"Uniform(-0.3, 0.3) (default)"
87,0.009053330078152306,0.008270170794519457,0.00984642069286673,Pt,"Uniform(-0.3, 0.3) (default)"
88,0.009431368948963596,0.00862287947878832,0.010246881943751519,Pt,"Uniform(-0.3, 0.3) (default)"
89,0.009850082932620123,0.00901694194421737,0.010718635046247251,Pt,"Uniform(-0.3, 0.3) (default)"
90,0.010307737290011432,0.009442958138265319,0.01119604315640508,Pt,"Uniform(-0.3, 0.3) (default)"
91,0.010806419327789972,0.009923709610544668,0.011734256374344101,Pt,"Uniform(-0.3, 0.3) (default)"
92,0.011340351340440223,0.010441352550486864,0.012303770541386752,Pt,"Uniform(-0.3, 0.3) (default)"
93,0.011904630891050101,0.010973543803681138,0.01289076065335957,Pt,"Uniform(-0.3, 0.3) (default)"
94,0.01249658140039191,0.0115375273183548,0.01351862730305945,Pt,"Uniform(-0.3, 0.3) (default)"
95,0.013117902171397104,0.012142503684099498,0.014184978090398445,Pt,"Uniform(-0.3, 0.3) (default)"
96,0.013774441075964363,0.012722387483502429,0.014897221951487674,Pt,"Uniform(-0.3, 0.3) (default)"
97,0.01446367605958183,0.013314558766255707,0.015689705958758134,Pt,"Uniform(-0.3, 0.3) (default)"
98,0.015195801363727562,0.013861374150979103,0.01661781486203758,Pt,"Uniform(-0.3, 0.3) (default)"
99,0.01596482074471903,0.01435294472595578,0.017700852606706376,Pt,"Uniform(-0.3, 0.3) (default)"
100,0.016765153550537735,0.01473088641219197,0.018990359949221266,Pt,"Uniform(-0.3, 0.3) (default)"
1,52.59373,37.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
2,52.86592,38.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
3,53.09037,39.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
4,53.35505,39.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
5,53.58056,39.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
6,53.89528,39.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
7,54.298135,40.0,70.0,nPos,"Uniform(-0.3, 0.3) (default)"
8,54.80935,40.0,70.0,nPos,"Uniform(-0.3, 0.3) (default)"
9,55.586765,41.0,71.0,nPos,"Uniform(-0.3, 0.3) (default)"
10,56.570155,42.0,72.0,nPos,"Uniform(-0.3, 0.3) (default)"
11,57.64507,43.0,74.0,nPos,"Uniform(-0.3, 0.3) (default)"
12,58.95475,44.0,75.0,nPos,"Uniform(-0.3, 0.3) (default)"
13,60.432,45.0,77.0,nPos,"Uniform(-0.3, 0.3) (default)"
14,61.896485,46.0,78.0,nPos,"Uniform(-0.3, 0.3) (default)"
15,63.475575,48.0,80.0,nPos,"Uniform(-0.3, 0.3) (default)"
16,65.002845,49.0,82.0,nPos,"Uniform(-0.3, 0.3) (default)"
17,66.46744,50.0,84.0,nPos,"Uniform(-0.3, 0.3) (default)"
18,67.739065,52.0,85.0,nPos,"Uniform(-0.3, 0.3) (default)"
19,68.72435,52.0,86.0,nPos,"Uniform(-0.3, 0.3) (default)"
20,69.54475,53.0,87.0,nPos,"Uniform(-0.3, 0.3) (default)"
21,70.08156,54.0,88.0,nPos,"Uniform(-0.3, 0.3) (default)"
22,70.544,54.0,88.0,nPos,"Uniform(-0.3, 0.3) (default)"
23,70.98222,54.0,89.0,nPos,"Uniform(-0.3, 0.3) (default)"
24,71.44179,55.0,89.0,nPos,"Uniform(-0.3, 0.3) (default)"
25,71.89095,55.0,90.0,nPos,"Uniform(-0.3, 0.3) (default)"
26,72.41405,56.0,90.0,nPos,"Uniform(-0.3, 0.3) (default)"
27,72.953425,56.0,91.0,nPos,"Uniform(-0.3, 0.3) (default)"
28,73.570755,57.0,92.0,nPos,"Uniform(-0.3, 0.3) (default)"
29,74.119375,57.0,92.0,nPos,"Uniform(-0.3, 0.3) (default)"
30,74.668505,58.0,93.0,nPos,"Uniform(-0.3, 0.3) (default)"
31,74.984025,58.0,93.0,nPos,"Uniform(-0.3, 0.3) (default)"
32,75.02327,58.0,93.0,nPos,"Uniform(-0.3, 0.3) (default)"
33,74.85076,58.0,93.0,nPos,"Uniform(-0.3, 0.3) (default)"
34,74.298085,57.0,93.0,nPos,"Uniform(-0.3, 0.3) (default)"
35,73.3547,56.0,92.0,nPos,"Uniform(-0.3, 0.3) (default)"
36,72.071255,55.0,90.0,nPos,"Uniform(-0.3, 0.3) (default)"
37,70.47345,54.0,88.0,nPos,"Uniform(-0.3, 0.3) (default)"
38,68.53742,52.0,86.0,nPos,"Uniform(-0.3, 0.3) (default)"
39,66.333615,50.0,84.0,nPos,"Uniform(-0.3, 0.3) (default)"
40,63.909825,48.0,81.0,nPos,"Uniform(-0.3, 0.3) (default)"
41,61.339455,46.0,78.0,nPos,"Uniform(-0.3, 0.3) (default)"
42,58.75582,44.0,75.0,nPos,"Uniform(-0.3, 0.3) (default)"
43,56.23324,42.0,72.0,nPos,"Uniform(-0.3, 0.3) (default)"
44,53.830425,39.0,69.0,nPos,"Uniform(-0.3, 0.3) (default)"
45,51.594675,37.0,67.0,nPos,"Uniform(-0.3, 0.3) (default)"
46,49.641175,36.0,65.0,nPos,"Uniform(-0.3, 0.3) (default)"
47,47.801795,34.0,62.0,nPos,"Uniform(-0.3, 0.3) (default)"
48,46.2289,33.0,61.0,nPos,"Uniform(-0.3, 0.3) (default)"
49,44.82545,32.0,59.0,nPos,"Uniform(-0.3, 0.3) (default)"
50,43.64738,31.0,58.0,nPos,"Uniform(-0.3, 0.3) (default)"
51,42.56584,30.0,56.0,nPos,"Uniform(-0.3, 0.3) (default)"
52,41.598765,29.0,55.0,nPos,"Uniform(-0.3, 0.3) (default)"
53,40.598685,28.0,54.0,nPos,"Uniform(-0.3, 0.3) (default)"
54,39.69797,27.0,53.0,nPos,"Uniform(-0.3, 0.3) (default)"
55,38.772855,27.0,52.0,nPos,"Uniform(-0.3, 0.3) (default)"
56,37.958475,26.0,51.0,nPos,"Uniform(-0.3, 0.3) (default)"
57,37.17604,25.0,50.0,nPos,"Uniform(-0.3, 0.3) (default)"
58,36.429625,25.0,49.0,nPos,"Uniform(-0.3, 0.3) (default)"
59,35.76575,24.0,48.0,nPos,"Uniform(-0.3, 0.3) (default)"
60,35.1435,24.0,48.0,nPos,"Uniform(-0.3, 0.3) (default)"
61,34.5847,23.0,47.0,nPos,"Uniform(-0.3, 0.3) (default)"
62,34.095245,23.0,46.0,nPos,"Uniform(-0.3, 0.3) (default)"
63,33.62729,22.0,46.0,nPos,"Uniform(-0.3, 0.3) (default)"
64,33.21569,22.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
65,32.93297,22.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
66,32.69972,22.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
67,32.49468,21.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
68,32.36605,21.0,44.0,nPos,"Uniform(-0.3, 0.3) (default)"
69,32.264895,21.0,44.0,nPos,"Uniform(-0.3, 0.3) (default)"
70,32.29747,21.0,44.0,nPos,"Uniform(-0.3, 0.3) (default)"
71,32.368675,21.0,44.0,nPos,"Uniform(-0.3, 0.3) (default)"
72,32.56732,22.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
73,32.84114,22.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
74,33.20378,22.0,45.0,nPos,"Uniform(-0.3, 0.3) (default)"
75,33.57144,22.0,46.0,nPos,"Uniform(-0.3, 0.3) (default)"
76,34.02302,23.0,46.0,nPos,"Uniform(-0.3, 0.3) (default)"
77,34.52512,23.0,47.0,nPos,"Uniform(-0.3, 0.3) (default)"
78,35.15041,24.0,48.0,nPos,"Uniform(-0.3, 0.3) (default)"
79,35.82859,24.0,48.0,nPos,"Uniform(-0.3, 0.3) (default)"
80,36.6059,25.0,49.0,nPos,"Uniform(-0.3, 0.3) (default)"
81,37.52162,26.0,50.0,nPos,"Uniform(-0.3, 0.3) (default)"
82,38.518795,26.0,52.0,nPos,"Uniform(-0.3, 0.3) (default)"
83,39.59412,27.0,53.0,nPos,"Uniform(-0.3, 0.3) (default)"
84,40.774725,28.0,54.0,nPos,"Uniform(-0.3, 0.3) (default)"
85,42.099885,29.0,56.0,nPos,"Uniform(-0.3, 0.3) (default)"
86,43.57945,31.0,58.0,nPos,"Uniform(-0.3, 0.3) (default)"
87,45.27417,32.0,59.0,nPos,"Uniform(-0.3, 0.3) (default)"
88,47.162695,34.0,62.0,nPos,"Uniform(-0.3, 0.3) (default)"
89,49.270015,35.0,64.0,nPos,"Uniform(-0.3, 0.3) (default)"
90,51.525855,37.0,67.0,nPos,"Uniform(-0.3, 0.3) (default)"
91,54.044985,40.0,70.0,nPos,"Uniform(-0.3, 0.3) (default)"
92,56.71797,42.0,73.0,nPos,"Uniform(-0.3, 0.3) (default)"
93,59.50614,44.0,76.0,nPos,"Uniform(-0.3, 0.3) (default)"
94,62.484365,47.0,79.0,nPos,"Uniform(-0.3, 0.3) (default)"
95,65.6036,50.0,83.0,nPos,"Uniform(-0.3, 0.3) (default)"
96,68.90014,52.0,86.0,nPos,"Uniform(-0.3, 0.3) (default)"
97,72.331745,55.0,90.0,nPos,"Uniform(-0.3, 0.3) (default)"
98,75.97844,58.0,95.0,nPos,"Uniform(-0.3, 0.3) (default)"
99,79.859315,61.0,100.0,nPos,"Uniform(-0.3, 0.3) (default)"
100,83.80863,64.0,105.0,nPos,"Uniform(-0.3, 0.3) (default)"
1,0.010518746,0.0074,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
2,0.010573184000000001,0.0076,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
3,0.010618074,0.0078,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
4,0.01067101,0.0078,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
5,0.010716112,0.0078,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
6,0.010779056,0.0078,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
7,0.010859627,0.008,0.014,Obs positivity,"Uniform(-0.3, 0.3) (default)"
8,0.01096187,0.008,0.014,Obs positivity,"Uniform(-0.3, 0.3) (default)"
9,0.011117353,0.0082,0.0142,Obs positivity,"Uniform(-0.3, 0.3) (default)"
10,0.011314031,0.0084,0.0144,Obs positivity,"Uniform(-0.3, 0.3) (default)"
11,0.011529013999999999,0.0086,0.0148,Obs positivity,"Uniform(-0.3, 0.3) (default)"
12,0.01179095,0.0088,0.015,Obs positivity,"Uniform(-0.3, 0.3) (default)"
13,0.0120864,0.009,0.0154,Obs positivity,"Uniform(-0.3, 0.3) (default)"
14,0.012379297,0.0092,0.0156,Obs positivity,"Uniform(-0.3, 0.3) (default)"
15,0.012695115,0.0096,0.016,Obs positivity,"Uniform(-0.3, 0.3) (default)"
16,0.013000568999999998,0.0098,0.0164,Obs positivity,"Uniform(-0.3, 0.3) (default)"
17,0.013293488,0.01,0.0168,Obs positivity,"Uniform(-0.3, 0.3) (default)"
18,0.013547812999999999,0.0104,0.017,Obs positivity,"Uniform(-0.3, 0.3) (default)"
19,0.013744870000000001,0.0104,0.0172,Obs positivity,"Uniform(-0.3, 0.3) (default)"
20,0.013908949999999998,0.0106,0.0174,Obs positivity,"Uniform(-0.3, 0.3) (default)"
21,0.014016312,0.0108,0.0176,Obs positivity,"Uniform(-0.3, 0.3) (default)"
22,0.0141088,0.0108,0.0176,Obs positivity,"Uniform(-0.3, 0.3) (default)"
23,0.014196443999999999,0.0108,0.0178,Obs positivity,"Uniform(-0.3, 0.3) (default)"
24,0.014288358,0.011,0.0178,Obs positivity,"Uniform(-0.3, 0.3) (default)"
25,0.01437819,0.011,0.018,Obs positivity,"Uniform(-0.3, 0.3) (default)"
26,0.01448281,0.0112,0.018,Obs positivity,"Uniform(-0.3, 0.3) (default)"
27,0.014590684999999999,0.0112,0.0182,Obs positivity,"Uniform(-0.3, 0.3) (default)"
28,0.014714151000000002,0.0114,0.0184,Obs positivity,"Uniform(-0.3, 0.3) (default)"
29,0.014823875,0.0114,0.0184,Obs positivity,"Uniform(-0.3, 0.3) (default)"
30,0.014933700999999999,0.0116,0.0186,Obs positivity,"Uniform(-0.3, 0.3) (default)"
31,0.014996805,0.0116,0.0186,Obs positivity,"Uniform(-0.3, 0.3) (default)"
32,0.015004654,0.0116,0.0186,Obs positivity,"Uniform(-0.3, 0.3) (default)"
33,0.014970151999999999,0.0116,0.0186,Obs positivity,"Uniform(-0.3, 0.3) (default)"
34,0.014859617,0.0114,0.0186,Obs positivity,"Uniform(-0.3, 0.3) (default)"
35,0.014670939999999999,0.0112,0.0184,Obs positivity,"Uniform(-0.3, 0.3) (default)"
36,0.014414251,0.011,0.018,Obs positivity,"Uniform(-0.3, 0.3) (default)"
37,0.01409469,0.0108,0.0176,Obs positivity,"Uniform(-0.3, 0.3) (default)"
38,0.013707483999999999,0.0104,0.0172,Obs positivity,"Uniform(-0.3, 0.3) (default)"
39,0.013266723,0.01,0.0168,Obs positivity,"Uniform(-0.3, 0.3) (default)"
40,0.012781965,0.0096,0.0162,Obs positivity,"Uniform(-0.3, 0.3) (default)"
41,0.012267891,0.0092,0.0156,Obs positivity,"Uniform(-0.3, 0.3) (default)"
42,0.011751164,0.0088,0.015,Obs positivity,"Uniform(-0.3, 0.3) (default)"
43,0.011246648,0.0084,0.0144,Obs positivity,"Uniform(-0.3, 0.3) (default)"
44,0.010766085,0.0078,0.0138,Obs positivity,"Uniform(-0.3, 0.3) (default)"
45,0.010318935000000001,0.0074,0.0134,Obs positivity,"Uniform(-0.3, 0.3) (default)"
46,0.009928234999999999,0.0072,0.013,Obs positivity,"Uniform(-0.3, 0.3) (default)"
47,0.009560359,0.0068,0.0124,Obs positivity,"Uniform(-0.3, 0.3) (default)"
48,0.00924578,0.0066,0.0122,Obs positivity,"Uniform(-0.3, 0.3) (default)"
49,0.008965089999999998,0.0064,0.0118,Obs positivity,"Uniform(-0.3, 0.3) (default)"
50,0.008729476,0.0062,0.0116,Obs positivity,"Uniform(-0.3, 0.3) (default)"
51,0.008513168,0.006,0.0112,Obs positivity,"Uniform(-0.3, 0.3) (default)"
52,0.008319753,0.0058,0.011,Obs positivity,"Uniform(-0.3, 0.3) (default)"
53,0.008119737,0.0056,0.0108,Obs positivity,"Uniform(-0.3, 0.3) (default)"
54,0.007939594,0.0054,0.0106,Obs positivity,"Uniform(-0.3, 0.3) (default)"
55,0.007754571,0.0054,0.0104,Obs positivity,"Uniform(-0.3, 0.3) (default)"
56,0.007591695,0.0052,0.0102,Obs positivity,"Uniform(-0.3, 0.3) (default)"
57,0.0074352080000000004,0.005,0.01,Obs positivity,"Uniform(-0.3, 0.3) (default)"
58,0.007285925,0.005,0.0098,Obs positivity,"Uniform(-0.3, 0.3) (default)"
59,0.00715315,0.0048,0.0096,Obs positivity,"Uniform(-0.3, 0.3) (default)"
60,0.007028700000000001,0.0048,0.0096,Obs positivity,"Uniform(-0.3, 0.3) (default)"
61,0.00691694,0.0046,0.0094,Obs positivity,"Uniform(-0.3, 0.3) (default)"
62,0.006819049,0.0046,0.0092,Obs positivity,"Uniform(-0.3, 0.3) (default)"
63,0.006725458,0.0044,0.0092,Obs positivity,"Uniform(-0.3, 0.3) (default)"
64,0.006643138000000001,0.0044,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
65,0.0065865939999999994,0.0044,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
66,0.006539944,0.0044,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
67,0.006498936,0.0042,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
68,0.00647321,0.0042,0.0088,Obs positivity,"Uniform(-0.3, 0.3) (default)"
69,0.006452979,0.0042,0.0088,Obs positivity,"Uniform(-0.3, 0.3) (default)"
70,0.006459494,0.0042,0.0088,Obs positivity,"Uniform(-0.3, 0.3) (default)"
71,0.006473735,0.0042,0.0088,Obs positivity,"Uniform(-0.3, 0.3) (default)"
72,0.006513464,0.0044,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
73,0.006568228000000001,0.0044,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
74,0.006640756,0.0044,0.009,Obs positivity,"Uniform(-0.3, 0.3) (default)"
75,0.0067142880000000005,0.0044,0.0092,Obs positivity,"Uniform(-0.3, 0.3) (default)"
76,0.0068046040000000006,0.0046,0.0092,Obs positivity,"Uniform(-0.3, 0.3) (default)"
77,0.006905024,0.0046,0.0094,Obs positivity,"Uniform(-0.3, 0.3) (default)"
78,0.007030082,0.0048,0.0096,Obs positivity,"Uniform(-0.3, 0.3) (default)"
79,0.007165718,0.0048,0.0096,Obs positivity,"Uniform(-0.3, 0.3) (default)"
80,0.00732118,0.005,0.0098,Obs positivity,"Uniform(-0.3, 0.3) (default)"
81,0.007504324,0.0052,0.01,Obs positivity,"Uniform(-0.3, 0.3) (default)"
82,0.007703758999999999,0.0052,0.0104,Obs positivity,"Uniform(-0.3, 0.3) (default)"
83,0.007918824,0.0054,0.0106,Obs positivity,"Uniform(-0.3, 0.3) (default)"
84,0.008154944999999999,0.0056,0.0108,Obs positivity,"Uniform(-0.3, 0.3) (default)"
85,0.008419977,0.0058,0.0112,Obs positivity,"Uniform(-0.3, 0.3) (default)"
86,0.00871589,0.0062,0.0116,Obs positivity,"Uniform(-0.3, 0.3) (default)"
87,0.009054834,0.0064,0.0118,Obs positivity,"Uniform(-0.3, 0.3) (default)"
88,0.009432539,0.0068,0.0124,Obs positivity,"Uniform(-0.3, 0.3) (default)"
89,0.009854003,0.007,0.0128,Obs positivity,"Uniform(-0.3, 0.3) (default)"
90,0.010305171,0.0074,0.0134,Obs positivity,"Uniform(-0.3, 0.3) (default)"
91,0.010808996999999999,0.008,0.014,Obs positivity,"Uniform(-0.3, 0.3) (default)"
92,0.011343594,0.0084,0.0146,Obs positivity,"Uniform(-0.3, 0.3) (default)"
93,0.011901228,0.0088,0.0152,Obs positivity,"Uniform(-0.3, 0.3) (default)"
94,0.012496872999999999,0.0094,0.0158,Obs positivity,"Uniform(-0.3, 0.3) (default)"
95,0.01312072,0.01,0.0166,Obs positivity,"Uniform(-0.3, 0.3) (default)"
96,0.013780027999999998,0.0104,0.0172,Obs positivity,"Uniform(-0.3, 0.3) (default)"
97,0.014466349,0.011,0.018,Obs positivity,"Uniform(-0.3, 0.3) (default)"
98,0.015195688,0.0116,0.019,Obs positivity,"Uniform(-0.3, 0.3) (default)"
99,0.015971863,0.0122,0.02,Obs positivity,"Uniform(-0.3, 0.3) (default)"
100,0.016761725999999998,0.0128,0.021,Obs positivity,"Uniform(-0.3, 0.3) (default)"
1,0.005888747204008097,-0.04500890378653377,0.05154929440598344,rt,"Uniform(-1.0, 1.0) (wider)"
2,0.005817500538730596,-0.04061903110427723,0.04403795346139263,rt,"Uniform(-1.0, 1.0) (wider)"
3,0.0051196237069102025,-0.03505356912566839,0.042224342024304966,rt,"Uniform(-1.0, 1.0) (wider)"
4,0.004292963091544963,-0.0306105661436619,0.0354466815151208,rt,"Uniform(-1.0, 1.0) (wider)"
5,0.004533918544801042,-0.029073334691093265,0.032604910344401355,rt,"Uniform(-1.0, 1.0) (wider)"
6,0.0059697572138320085,-0.024900212983061606,0.0325707477084913,rt,"Uniform(-1.0, 1.0) (wider)"
7,0.007502606495243376,-0.020696556416745025,0.032634660430775966,rt,"Uniform(-1.0, 1.0) (wider)"
8,0.010716752326886196,-0.015075821602079608,0.034535656057731165,rt,"Uniform(-1.0, 1.0) (wider)"
9,0.014054278189815377,-0.01093442745436638,0.03793388529850325,rt,"Uniform(-1.0, 1.0) (wider)"
10,0.018004506024325254,-0.004110166302798573,0.041800856937410175,rt,"Uniform(-1.0, 1.0) (wider)"
11,0.02125753998246767,-0.0008383672767004226,0.04558454699304081,rt,"Uniform(-1.0, 1.0) (wider)"
12,0.02365560649455323,0.001960650742451839,0.050440541352139566,rt,"Uniform(-1.0, 1.0) (wider)"
13,0.024726926939473943,0.0035405673093489177,0.05207613704786408,rt,"Uniform(-1.0, 1.0) (wider)"
14,0.02519115100445597,0.0037161659614021085,0.05342474672102013,rt,"Uniform(-1.0, 1.0) (wider)"
15,0.025002204813033186,0.003025732743149247,0.051406435258874894,rt,"Uniform(-1.0, 1.0) (wider)"
16,0.024168748755159765,0.003565581786247692,0.049567834402163655,rt,"Uniform(-1.0, 1.0) (wider)"
17,0.022804918608660227,0.0030563635720451563,0.04668758860443486,rt,"Uniform(-1.0, 1.0) (wider)"
18,0.020072345021459666,-0.00216984420367548,0.04483333049650134,rt,"Uniform(-1.0, 1.0) (wider)"
19,0.015090335258609673,-0.008985555657577712,0.03730269265840799,rt,"Uniform(-1.0, 1.0) (wider)"
20,0.011116728784464644,-0.014891010238490323,0.03287909584529878,rt,"Uniform(-1.0, 1.0) (wider)"
21,0.0075861573612549275,-0.020411853090999063,0.0277179445521859,rt,"Uniform(-1.0, 1.0) (wider)"
22,0.0051526951026360755,-0.0245271658192424,0.026995856893632708,rt,"Uniform(-1.0, 1.0) (wider)"
23,0.0049835588041783185,-0.02115474454872653,0.027271860254152628,rt,"Uniform(-1.0, 1.0) (wider)"
24,0.004784036811902355,-0.0218471212945458,0.02792522215520946,rt,"Uniform(-1.0, 1.0) (wider)"
25,0.005495412930151233,-0.018447152001834773,0.02880033211843175,rt,"Uniform(-1.0, 1.0) (wider)"
26,0.006699832359186491,-0.01755248012953939,0.029941875099153414,rt,"Uniform(-1.0, 1.0) (wider)"
27,0.007243867863143354,-0.012851617944154504,0.028967948984862185,rt,"Uniform(-1.0, 1.0) (wider)"
28,0.008006816257993717,-0.012502983902516512,0.03264061117275163,rt,"Uniform(-1.0, 1.0) (wider)"
29,0.008777155149366533,-0.012732966756458637,0.036467541008369284,rt,"Uniform(-1.0, 1.0) (wider)"
30,0.008617110097371015,-0.013444715811337856,0.03560590214263668,rt,"Uniform(-1.0, 1.0) (wider)"
31,0.00565007086655766,-0.017294005244940912,0.03209822496535287,rt,"Uniform(-1.0, 1.0) (wider)"
32,0.0015233130595154083,-0.020780696339336397,0.02639996963710433,rt,"Uniform(-1.0, 1.0) (wider)"
33,-0.0026635482023715604,-0.023786009416078696,0.023104170657580338,rt,"Uniform(-1.0, 1.0) (wider)"
34,-0.006954587057263721,-0.028739807983495645,0.01691246025952566,rt,"Uniform(-1.0, 1.0) (wider)"
35,-0.012295295726798008,-0.03615019145897713,0.014219979289631939,rt,"Uniform(-1.0, 1.0) (wider)"
36,-0.01838297787763222,-0.04026820997880662,0.0039921625697779475,rt,"Uniform(-1.0, 1.0) (wider)"
