variable,mean,median,sd,lower,upper,rhat,ess_bulk,t,days,t_approximation,iter,simulation,method,fitAttempts,TrueValue
It,0.0004071,0.000405657,6.21E-05,0.000291025,0.000543715,1.002120904,1360.952992,59,NA,NA,2,Abbott,Abbott,3,0.000336949
It,0.000448815,0.000446036,6.77E-05,0.000323435,0.000591624,1.001626804,1353.251615,60,NA,NA,2,Abbott,Abbott,3,0.00036523
It,0.000497084,0.000492634,7.36E-05,0.000359273,0.000644772,1.001210689,1421.029043,61,NA,NA,2,Abbott,Abbott,3,0.000400753
It,0.000552726,0.000549632,7.96E-05,0.00040358,0.000712322,1.00058276,1506.824978,62,NA,NA,2,Abbott,Abbott,3,0.000445583
It,0.000615788,0.000612462,8.57E-05,0.000453534,0.000795259,1.000853664,1565.087355,63,NA,NA,2,Abbott,Abbott,3,0.000501344
It,0.000685105,0.000681129,9.20E-05,0.000508412,0.000877021,1.008225208,1555.573341,64,NA,NA,2,Abbott,Abbott,3,0.00056868
It,0.000757942,0.000752064,9.89E-05,0.000572763,0.000966587,1.003922146,1317.280492,65,NA,NA,2,Abbott,Abbott,3,0.000646551
It,0.000829968,0.000820637,0.000105844,0.000641196,0.001076224,1.001787678,1040.089655,66,NA,NA,2,Abbott,Abbott,3,0.000731557
It,0.000895801,0.000888564,0.000112105,0.000709734,0.00114888,1.004309388,856.9971757,67,NA,NA,2,Abbott,Abbott,3,0.000817673
It,0.000950179,0.000937719,0.000116719,0.000749386,0.001226386,1.007518129,744.9163599,68,NA,NA,2,Abbott,Abbott,3,0.00089688
It,0.000989437,0.000976473,0.000119352,0.000783741,0.001243955,1.010020092,694.5248563,69,NA,NA,2,Abbott,Abbott,3,0.000960892
It,0.001012685,0.00100237,0.000120391,0.000795975,0.001266426,1.010460011,713.9835784,70,NA,NA,2,Abbott,Abbott,3,0.00100357
It,0.001022167,0.0010121,0.000120673,0.000805683,0.001276162,1.008533747,858.5653367,71,NA,NA,2,Abbott,Abbott,3,0.00102302
It,0.00102265,0.0010182,0.000121176,0.000797615,0.001284142,1.004761095,1030.972838,72,NA,NA,2,Abbott,Abbott,3,0.00102228
It,0.001020217,0.001020905,0.00012259,0.000791223,0.001257209,1.002847565,1107.827622,73,NA,NA,2,Abbott,Abbott,3,0.00100838
It,0.001020987,0.001019505,0.00012492,0.000788973,0.001257391,1.005700955,1115.081429,74,NA,NA,2,Abbott,Abbott,3,0.000990331
It,0.001030186,0.001033935,0.000127652,0.00078416,0.001280852,1.009481741,1078.887164,75,NA,NA,2,Abbott,Abbott,3,0.000977096
It,0.00105165,0.00105655,0.000130403,0.000804516,0.001315072,1.007561317,1061.289481,76,NA,NA,2,Abbott,Abbott,3,0.000976288
It,0.001087565,0.001090845,0.000133432,0.000826816,0.001364537,1.004309912,1010.535745,77,NA,NA,2,Abbott,Abbott,3,0.000993639
It,0.00113825,0.00114263,0.000137535,0.000864181,0.001410994,1.003432547,1007.944779,78,NA,NA,2,Abbott,Abbott,3,0.0010329
It,0.001201886,0.00120206,0.000143278,0.000928789,0.001501646,1.005358482,1064.288536,79,NA,NA,2,Abbott,Abbott,3,0.00109567
It,0.001274339,0.001259725,0.000150203,0.000996412,0.001599694,1.005725271,1132.113544,80,NA,NA,2,Abbott,Abbott,3,0.00118086
It,0.001349369,0.00133303,0.000156894,0.001071236,0.001685166,1.004622056,1097.991216,81,NA,NA,2,Abbott,Abbott,3,0.00128379
It,0.001419472,0.001407155,0.000161946,0.001129449,0.001759359,1.002181567,1023.318381,82,NA,NA,2,Abbott,Abbott,3,0.00139541
It,0.001477361,0.001463215,0.000164779,0.00118074,0.001818534,0.99977023,981.8708803,83,NA,NA,2,Abbott,Abbott,3,0.00150249
It,0.001517687,0.00150737,0.000165604,0.001224771,0.001870888,0.99824832,935.1529926,84,NA,NA,2,Abbott,Abbott,3,0.00158963
It,0.00153839,0.00152938,0.000165067,0.001239531,0.001883341,0.997650003,917.1982389,85,NA,NA,2,Abbott,Abbott,3,0.00164314
It,0.001541127,0.00153736,0.000164123,0.001216087,0.001882578,0.998308118,949.3715567,86,NA,NA,2,Abbott,Abbott,3,0.00165536
It,0.001530594,0.001527485,0.00016369,0.001209153,0.001887123,0.999550942,978.3445587,87,NA,NA,2,Abbott,Abbott,3,0.00162741
It,0.001513113,0.00150676,0.000164015,0.001202716,0.001841694,1.002897216,1047.47853,88,NA,NA,2,Abbott,Abbott,3,0.00156875
It,0.0014951,0.00149039,0.000164616,0.001176493,0.00180504,1.00057272,1052.446354,89,NA,NA,2,Abbott,Abbott,3,0.00149392
It,0.001481907,0.001484325,0.000165208,0.001168906,0.001795202,0.999526852,1089.883163,90,NA,NA,2,Abbott,Abbott,3,0.00141838
It,0.001477211,0.001476835,0.000167007,0.001161684,0.001815255,0.998916956,1142.318685,91,NA,NA,2,Abbott,Abbott,3,0.00135526
It,0.001482852,0.001477515,0.000173511,0.001147899,0.001853634,1.000056109,1069.912673,92,NA,NA,2,Abbott,Abbott,3,0.00131405
It,0.001498963,0.00149072,0.000189938,0.001132647,0.001906628,1.002807323,1096.371306,93,NA,NA,2,Abbott,Abbott,3,0.00130064
It,0.001524288,0.0015183,0.000221354,0.001124928,0.001995331,1.004121615,1211.668383,94,NA,NA,2,Abbott,Abbott,3,0.00131807
It,0.001556635,0.001547805,0.000271113,0.001054255,0.002125184,1.00713189,1435.49877,95,NA,NA,2,Abbott,Abbott,3,0.00136717
It,0.001593395,0.001572685,0.000340398,0.001000022,0.002349569,1.00906927,1433.010514,96,NA,NA,2,Abbott,Abbott,3,0.00144671
It,0.001632084,0.00160478,0.000428046,0.000916954,0.002597845,1.009385853,1454.214229,97,NA,NA,2,Abbott,Abbott,3,0.00155317
It,0.001670849,0.00162587,0.000531157,0.000816892,0.002919017,1.009313341,1425.12772,98,NA,NA,2,Abbott,Abbott,3,0.00168054
It,0.001708934,0.00162811,0.000647266,0.000714477,0.003353389,1.008195749,1451.096776,99,NA,NA,2,Abbott,Abbott,3,0.00182048
It,0.001746946,0.00163411,0.000776893,0.000633051,0.00366615,1.006889901,1471.279899,100,NA,NA,2,Abbott,Abbott,3,0.00196352
Pt,0.005852252,0.00584111,0.000690625,0.004531515,0.007169617,0.998770259,1229.734905,1,NA,NA,2,Abbott,Abbott,3,0.00732261
Pt,0.005976256,0.005977145,0.000584622,0.004860557,0.007141506,0.998697582,1155.057433,2,NA,NA,2,Abbott,Abbott,3,0.00732769
Pt,0.006115899,0.00611552,0.000502622,0.005211801,0.007063326,0.999327314,1112.540987,3,NA,NA,2,Abbott,Abbott,3,0.00735584
Pt,0.00626371,0.00625474,0.0004456,0.005478004,0.007126235,0.998589665,1083.668302,4,NA,NA,2,Abbott,Abbott,3,0.00739915
Pt,0.006411224,0.006401525,0.000412255,0.005625178,0.007203475,0.998196555,1111.2724,5,NA,NA,2,Abbott,Abbott,3,0.00744908
Pt,0.006549509,0.006527035,0.000398405,0.005796258,0.00732415,0.998601908,1146.517764,6,NA,NA,2,Abbott,Abbott,3,0.00749627
Pt,0.006669814,0.00666609,0.000398061,0.005883363,0.007454505,0.998451364,1179.774874,7,NA,NA,2,Abbott,Abbott,3,0.0075306
Pt,0.006764278,0.00676938,0.000404771,0.005984341,0.007538838,0.998229493,1186.577273,8,NA,NA,2,Abbott,Abbott,3,0.00754132
Pt,0.006826114,0.00683622,0.000413172,0.00602055,0.007621319,0.998405106,1168.255565,9,NA,NA,2,Abbott,Abbott,3,0.0075177
Pt,0.006849967,0.00684568,0.000419036,0.006037611,0.007651906,0.999158443,1138.277641,10,NA,NA,2,Abbott,Abbott,3,0.00745003
Pt,0.006831819,0.006813015,0.00041999,0.006031471,0.007633231,0.99961719,1094.489501,11,NA,NA,2,Abbott,Abbott,3,0.00733086
Pt,0.006768671,0.00674734,0.000415538,0.005953844,0.007573697,1.000047463,1055.648041,12,NA,NA,2,Abbott,Abbott,3,0.00715613
Pt,0.006659211,0.006639615,0.000406784,0.005850772,0.007440275,1.000328908,1014.23265,13,NA,NA,2,Abbott,Abbott,3,0.00692587
Pt,0.006503257,0.00649204,0.000395515,0.005733927,0.00727293,1.000490678,984.4276044,14,NA,NA,2,Abbott,Abbott,3,0.00664436
Pt,0.006302269,0.006286385,0.000383141,0.005575665,0.007034797,1.001125921,962.1425399,15,NA,NA,2,Abbott,Abbott,3,0.00631941
Pt,0.006059644,0.00605102,0.000370194,0.005358061,0.006773394,1.002410815,959.1761067,16,NA,NA,2,Abbott,Abbott,3,0.00596127
Pt,0.00578084,0.005758,0.00035658,0.005096062,0.006469339,1.002582887,963.4354555,17,NA,NA,2,Abbott,Abbott,3,0.00558141
Pt,0.005473187,0.0054492,0.000342168,0.00483405,0.006135757,1.000932755,975.322566,18,NA,NA,2,Abbott,Abbott,3,0.0051913
Pt,0.005145365,0.00512795,0.0003272,0.004526534,0.00579631,1.00063468,997.1113695,19,NA,NA,2,Abbott,Abbott,3,0.0048016
Pt,0.004806691,0.004794985,0.000312338,0.004216272,0.005435125,0.999543962,1022.203568,20,NA,NA,2,Abbott,Abbott,3,0.00442156
Pt,0.004466396,0.004450495,0.000298495,0.003908113,0.005093944,1.001618917,1049.030249,21,NA,NA,2,Abbott,Abbott,3,0.00405879
Pt,0.004133049,0.00411856,0.00028658,0.003581918,0.004717601,1.000859256,1061.492238,22,NA,NA,2,Abbott,Abbott,3,0.00371918
Pt,0.003814197,0.003804555,0.000277217,0.003288917,0.004368619,1.00122208,1063.112054,23,NA,NA,2,Abbott,Abbott,3,0.00340699
Pt,0.003516188,0.00350598,0.0002705,0.003005816,0.004047344,1.002786913,1038.848808,24,NA,NA,2,Abbott,Abbott,3,0.00312497
Pt,0.003244145,0.0032379,0.000265901,0.00276033,0.003753917,1.002146483,1015.09026,25,NA,NA,2,Abbott,Abbott,3,0.00287454
Pt,0.00300201,0.00299539,0.000262388,0.002538896,0.003522623,1.003731368,979.1060806,26,NA,NA,2,Abbott,Abbott,3,0.00265596
Pt,0.002792591,0.002782785,0.000258701,0.00233721,0.003314106,1.004891238,922.6341175,27,NA,NA,2,Abbott,Abbott,3,0.00246848
Pt,0.002617548,0.002605465,0.000253695,0.002177427,0.003135709,1.005558541,906.7552624,28,NA,NA,2,Abbott,Abbott,3,0.0023106
Pt,0.002477281,0.00246396,0.000246688,0.002032872,0.002980139,1.005805953,900.2455219,29,NA,NA,2,Abbott,Abbott,3,0.00218021
Pt,0.002370741,0.00235348,0.000237788,0.001925555,0.002852326,1.005218913,936.8442605,30,NA,NA,2,Abbott,Abbott,3,0.00207482
Pt,0.002295256,0.00228551,0.000228101,0.001884494,0.002748455,1.003565901,1025.243718,31,NA,NA,2,Abbott,Abbott,3,0.00199172
Pt,0.002246499,0.00223712,0.000219598,0.001843164,0.00266693,1.004919127,1132.297326,32,NA,NA,2,Abbott,Abbott,3,0.00192815
Pt,0.002218729,0.002210985,0.000214354,0.001824674,0.002662846,1.002732795,1261.69684,33,NA,NA,2,Abbott,Abbott,3,0.00188135
Pt,0.002205336,0.00219427,0.000213393,0.00181046,0.002634464,0.998266587,1351.323309,34,NA,NA,2,Abbott,Abbott,3,0.00184864
Pt,0.002199603,0.002190145,0.000215983,0.001810221,0.002636238,0.99764721,1359.717668,35,NA,NA,2,Abbott,Abbott,3,0.00182732
Pt,0.002195467,0.002185815,0.000220124,0.001798578,0.002651031,0.998010627,1271.374485,36,NA,NA,2,Abbott,Abbott,3,0.00181473
Pt,0.002188071,0.00218204,0.000223706,0.001780858,0.002653233,0.999178837,1197.995885,37,NA,NA,2,Abbott,Abbott,3,0.00180809
Pt,0.002174008,0.00216325,0.000225324,0.001767333,0.002627088,1.000592752,1064.46499,38,NA,NA,2,Abbott,Abbott,3,0.0018046
Pt,0.002151311,0.002146865,0.000224411,0.001756523,0.002587047,1.001969262,972.8428419,39,NA,NA,2,Abbott,Abbott,3,0.00180147
Pt,0.002119268,0.002118765,0.000220984,0.0017197,0.002559683,1.002975022,920.6420651,40,NA,NA,2,Abbott,Abbott,3,0.00179609
Pt,0.002078185,0.002077535,0.000215382,0.001693891,0.002516623,1.003727267,892.7929278,41,NA,NA,2,Abbott,Abbott,3,0.00178627
Pt,0.002029136,0.002028875,0.000208126,0.001650691,0.002463621,1.003803166,884.9046726,42,NA,NA,2,Abbott,Abbott,3,0.00177039
Pt,0.001973731,0.00196905,0.00019989,0.001609698,0.002383253,1.003222516,887.3112505,43,NA,NA,2,Abbott,Abbott,3,0.00174768
Pt,0.001913922,0.0019128,0.000191468,0.001545273,0.002297388,1.002143657,913.4271516,44,NA,NA,2,Abbott,Abbott,3,0.00171818
Pt,0.001851848,0.00185515,0.000183692,0.001497874,0.002231281,1.000799054,947.3878562,45,NA,NA,2,Abbott,Abbott,3,0.00168281
Pt,0.001789722,0.001792045,0.000177274,0.001451504,0.002155486,0.999411037,1013.380972,46,NA,NA,2,Abbott,Abbott,3,0.00164316
Pt,0.00172977,0.001732815,0.000172649,0.001396557,0.002075446,0.999606406,1092.182783,47,NA,NA,2,Abbott,Abbott,3,0.0016014
Pt,0.001674191,0.00166794,0.000169907,0.0013365,0.002022655,0.998915937,1144.646544,48,NA,NA,2,Abbott,Abbott,3,0.00156001
Pt,0.001625147,0.001620055,0.000168844,0.001302025,0.001967582,0.998460741,1171.256075,49,NA,NA,2,Abbott,Abbott,3,0.00152169
Pt,0.001584758,0.001583405,0.000169102,0.001266961,0.001916658,0.999020552,1132.027255,50,NA,NA,2,Abbott,Abbott,3,0.00148915
Pt,0.001555088,0.001551565,0.000170299,0.001230555,0.001882263,0.999504233,1063.435434,51,NA,NA,2,Abbott,Abbott,3,0.00146501
Pt,0.001538107,0.001531695,0.000172138,0.001216519,0.001871872,1.000268912,974.7699603,52,NA,NA,2,Abbott,Abbott,3,0.00145166
Pt,0.001535631,0.00153252,0.000174472,0.001203086,0.001870416,1.001058034,916.4414564,53,NA,NA,2,Abbott,Abbott,3,0.00145109
Pt,0.001549242,0.0015476,0.000177308,0.001217957,0.001889422,1.001929559,915.9426238,54,NA,NA,2,Abbott,Abbott,3,0.00146471
Pt,0.001580199,0.00157435,0.000180759,0.001233599,0.001917488,1.003914202,905.4574434,55,NA,NA,2,Abbott,Abbott,3,0.00149329
Pt,0.001629387,0.001627095,0.000184966,0.001252898,0.001982539,1.004260349,898.9861275,56,NA,NA,2,Abbott,Abbott,3,0.00153683
Pt,0.001697327,0.001693665,0.000190042,0.001310719,0.002070352,1.004652615,908.0740922,57,NA,NA,2,Abbott,Abbott,3,0.0015947
Pt,0.001784284,0.001780935,0.000196038,0.001408498,0.00216704,1.002986582,915.1966394,58,NA,NA,2,Abbott,Abbott,3,0.00166586
Pt,0.001890496,0.001889755,0.000202973,0.001515261,0.002296174,1.002368162,948.5881588,59,NA,NA,2,Abbott,Abbott,3,0.00174932
Pt,0.002016459,0.00202073,0.000210921,0.001598865,0.002442548,1.002623486,978.530422,60,NA,NA,2,Abbott,Abbott,3,0.00184452
Pt,0.002163232,0.002164715,0.000220118,0.00173639,0.002603318,1.002932017,1009.798383,61,NA,NA,2,Abbott,Abbott,3,0.0019519
Pt,0.002332651,0.002330815,0.000230971,0.001893409,0.002773995,1.003169352,1040.440023,62,NA,NA,2,Abbott,Abbott,3,0.00207321
Pt,0.00252741,0.002518865,0.00024391,0.002074966,0.002992895,1.00304779,1084.807177,63,NA,NA,2,Abbott,Abbott,3,0.00221175
Pt,0.002750915,0.002741975,0.00025913,0.002279331,0.003266407,1.00324815,1150.494389,64,NA,NA,2,Abbott,Abbott,3,0.00237242
Pt,0.003006861,0.002996295,0.000276379,0.002485572,0.003561378,1.002753479,1183.000992,65,NA,NA,2,Abbott,Abbott,3,0.00256146
Pt,0.003298478,0.00328106,0.000294967,0.002731921,0.003893902,1.002300665,1216.566164,66,NA,NA,2,Abbott,Abbott,3,0.00278587
Pt,0.003627483,0.003619505,0.000314013,0.003037729,0.004259851,1.001912467,1251.592133,67,NA,NA,2,Abbott,Abbott,3,0.00305239
Pt,0.003992881,0.003989545,0.000332824,0.003365005,0.004659178,1.001090969,1279.205054,68,NA,NA,2,Abbott,Abbott,3,0.00336591
Pt,0.004389947,0.00438607,0.000351177,0.003719133,0.00506354,1.000612496,1259.218213,69,NA,NA,2,Abbott,Abbott,3,0.00372766
Pt,0.004809796,0.0048058,0.000369303,0.004125776,0.005526585,1.001187452,1197.977897,70,NA,NA,2,Abbott,Abbott,3,0.00413343
Pt,0.005239946,0.00523306,0.000387455,0.004539486,0.006019191,1.002102969,1104.9715,71,NA,NA,2,Abbott,Abbott,3,0.00457263
Pt,0.005665939,0.00565162,0.00040532,0.004909124,0.006461248,1.004076636,944.9846274,72,NA,NA,2,Abbott,Abbott,3,0.00502891
Pt,0.00607373,0.00604698,0.000421837,0.005293031,0.006891961,1.006474442,815.6426707,73,NA,NA,2,Abbott,Abbott,3,0.00548242
Pt,0.006452167,0.006429825,0.000435769,0.00563239,0.007356583,1.008902609,717.8896767,74,NA,NA,2,Abbott,Abbott,3,0.00591343
Pt,0.006794844,0.00678131,0.00044657,0.005964677,0.007682063,1.011045579,669.1542996,75,NA,NA,2,Abbott,Abbott,3,0.00630599
Pt,0.007100935,0.00708678,0.000454802,0.006226683,0.008008631,1.011129371,693.467054,76,NA,NA,2,Abbott,Abbott,3,0.00665086
Pt,0.00737501,0.007366495,0.000461746,0.006476942,0.008295562,1.010180683,755.1432587,77,NA,NA,2,Abbott,Abbott,3,0.00694671
Pt,0.00762608,0.007607005,0.000468526,0.006675422,0.008538091,1.007944295,788.0473785,78,NA,NA,2,Abbott,Abbott,3,0.00719994
Pt,0.007866199,0.007863485,0.000475422,0.006869435,0.008785681,1.005077302,814.9123511,79,NA,NA,2,Abbott,Abbott,3,0.00742334
Pt,0.008108789,0.00810546,0.000481874,0.007143509,0.009024362,1.002592055,849.5010384,80,NA,NA,2,Abbott,Abbott,3,0.00763432
Pt,0.00836679,0.00837441,0.000487197,0.00740548,0.009347799,1.001450553,861.2239127,81,NA,NA,2,Abbott,Abbott,3,0.00785284
Pt,0.008650686,0.008665665,0.00049143,0.007745173,0.009630371,1.003981056,848.6370998,82,NA,NA,2,Abbott,Abbott,3,0.0080991
Pt,0.008966597,0.00897919,0.000495669,0.008082052,0.009920121,1.00407288,807.8426698,83,NA,NA,2,Abbott,Abbott,3,0.00839079
Pt,0.009314802,0.009308795,0.000501691,0.008362108,0.010276685,1.002373315,786.9020786,84,NA,NA,2,Abbott,Abbott,3,0.00873988
Pt,0.009689163,0.009673025,0.000511157,0.008710433,0.010713958,1.003980736,777.3569839,85,NA,NA,2,Abbott,Abbott,3,0.00914922
Pt,0.010077829,0.010054,0.000524764,0.009090809,0.01113974,1.004887309,742.394818,86,NA,NA,2,Abbott,Abbott,3,0.00961006
Pt,0.010465244,0.0104438,0.000541599,0.009432925,0.011598705,1.004607946,723.219104,87,NA,NA,2,Abbott,Abbott,3,0.0101016
Pt,0.010835086,0.0108134,0.000559294,0.009777721,0.01201024,1.003236527,732.1359946,88,NA,NA,2,Abbott,Abbott,3,0.0105938
Pt,0.011173297,0.0111516,0.000575219,0.010141,0.012320805,1.003770028,738.3114172,89,NA,NA,2,Abbott,Abbott,3,0.0110527
Pt,0.011470425,0.01145465,0.00058791,0.010365823,0.012660353,1.004450274,760.1517084,90,NA,NA,2,Abbott,Abbott,3,0.0114476
Pt,0.011722698,0.0117099,0.000597411,0.010535535,0.01292953,1.001457146,797.7629801,91,NA,NA,2,Abbott,Abbott,3,0.0117568
Pt,0.011931918,0.0119141,0.000604419,0.010739375,0.013126853,1.001042617,834.2035118,92,NA,NA,2,Abbott,Abbott,3,0.0119714
Pt,0.012104415,0.01209615,0.000609252,0.010908245,0.013295555,1.000987723,868.9213484,93,NA,NA,2,Abbott,Abbott,3,0.0120956
Pt,0.012249546,0.0122456,0.000612014,0.011136048,0.013450253,1.000508995,918.5678962,94,NA,NA,2,Abbott,Abbott,3,0.0121443
Pt,0.012378063,0.01236925,0.000614504,0.01124965,0.013605958,1.000861154,980.7193205,95,NA,NA,2,Abbott,Abbott,3,0.0121407
Pt,0.012500626,0.01249105,0.000623713,0.011320693,0.013760453,1.001515241,950.6579477,96,NA,NA,2,Abbott,Abbott,3,0.0121124
Pt,0.012626559,0.01260485,0.000655635,0.011422538,0.014003198,1.002545429,886.5250743,97,NA,NA,2,Abbott,Abbott,3,0.0120894
Pt,0.012763028,0.01272865,0.000735617,0.011401445,0.01431763,1.004964526,911.6630386,98,NA,NA,2,Abbott,Abbott,3,0.0121008
Pt,0.012914625,0.0128705,0.000890054,0.011317223,0.014698378,1.007368295,1031.970846,99,NA,NA,2,Abbott,Abbott,3,0.0121733
Pt,0.013083499,0.0129855,0.001134854,0.011114703,0.01552587,1.008614706,1138.099314,100,NA,NA,2,Abbott,Abbott,3,0.0123284
Rt,1.166153163,1.149625,0.18372152,0.8687756,1.56224525,1.0018595,1336.869603,1,NA,NA,2,Abbott,Abbott,3,1.07941
Rt,1.141582586,1.127765,0.172686192,0.84519245,1.5316835,1.003212862,1228.083049,2,NA,NA,2,Abbott,Abbott,3,1.06148
Rt,1.108762101,1.089945,0.16294795,0.82003285,1.48415025,1.000456104,1091.08302,3,NA,NA,2,Abbott,Abbott,3,1.038
Rt,1.069704563,1.05522,0.153189873,0.793210975,1.40731325,0.999652638,1044.897137,4,NA,NA,2,Abbott,Abbott,3,1.00842
Rt,1.026744573,1.012685,0.142788527,0.77968855,1.35383725,0.999247253,1251.772463,5,NA,NA,2,Abbott,Abbott,3,0.971984
Rt,0.982009727,0.9692485,0.132712328,0.760222225,1.27664675,1.000041401,1588.101198,6,NA,NA,2,Abbott,Abbott,3,0.928278
Rt,0.936968052,0.927183,0.125054265,0.725110075,1.210504,1.004532666,1828.321304,7,NA,NA,2,Abbott,Abbott,3,0.877701
Rt,0.892205924,0.8844335,0.121138478,0.682160975,1.15839025,1.002869914,1948.258401,8,NA,NA,2,Abbott,Abbott,3,0.821721
Rt,0.847539966,0.837391,0.120177901,0.635525075,1.118959,1.001196359,1837.184777,9,NA,NA,2,Abbott,Abbott,3,0.7628
Rt,0.802436917,0.791875,0.119881186,0.593233925,1.07910725,0.999026037,1585.831733,10,NA,NA,2,Abbott,Abbott,3,0.704028
Rt,0.756574398,0.7471825,0.118043205,0.554142925,1.03825575,0.998802665,1378.940671,11,NA,NA,2,Abbott,Abbott,3,0.648622
Rt,0.710308574,0.7010865,0.113779273,0.514348875,0.960491025,0.998811965,1291.935993,12,NA,NA,2,Abbott,Abbott,3,0.599457
Rt,0.664843541,0.655755,0.108082487,0.468987375,0.89220545,0.998569043,1238.268702,13,NA,NA,2,Abbott,Abbott,3,0.558799
Rt,0.622055336,0.615876,0.103340847,0.428981125,0.8253814,0.998800747,1220.635633,14,NA,NA,2,Abbott,Abbott,3,0.528237
Rt,0.584111317,0.5824525,0.10157529,0.388852025,0.7695633,1.000572512,1197.996212,15,NA,NA,2,Abbott,Abbott,3,0.508799
Rt,0.553123957,0.5505825,0.102941059,0.352045075,0.742297775,1.0027213,1199.797832,16,NA,NA,2,Abbott,Abbott,3,0.501128
Rt,0.530983438,0.5300145,0.106354124,0.320360325,0.729458825,1.004085943,1071.301285,17,NA,NA,2,Abbott,Abbott,3,0.505634
Rt,0.519351393,0.5170295,0.110852625,0.29792,0.73286775,1.004537829,981.4210664,18,NA,NA,2,Abbott,Abbott,3,0.522552
Rt,0.519743007,0.520718,0.115840611,0.29691495,0.75149745,1.003829425,932.6452986,19,NA,NA,2,Abbott,Abbott,3,0.551849
Rt,0.533648434,0.536049,0.120862146,0.29919025,0.777364225,1.003689852,934.155341,20,NA,NA,2,Abbott,Abbott,3,0.592992
Rt,0.562618611,0.5674965,0.125755976,0.323852975,0.799069175,1.001912125,981.1645644,21,NA,NA,2,Abbott,Abbott,3,0.644607
Rt,0.60817166,0.6131795,0.131043429,0.358195275,0.850078375,1.000271566,1153.372296,22,NA,NA,2,Abbott,Abbott,3,0.704185
Rt,0.671342391,0.671298,0.138156152,0.4088338,0.94658165,0.999385653,1379.924683,23,NA,NA,2,Abbott,Abbott,3,0.768018
Rt,0.751749928,0.742824,0.14919291,0.486396025,1.07148625,1.001227239,1598.382702,24,NA,NA,2,Abbott,Abbott,3,0.831571
Rt,0.846261423,0.8320675,0.16615139,0.577176275,1.22334675,1.003253613,1596.683109,25,NA,NA,2,Abbott,Abbott,3,0.890266
Rt,0.947718039,0.92292,0.189797874,0.6576809,1.3824275,1.003166039,1275.394271,26,NA,NA,2,Abbott,Abbott,3,0.940448
Rt,1.04468908,1.012995,0.218071483,0.711831675,1.5522215,0.999904857,1014.323189,27,NA,NA,2,Abbott,Abbott,3,0.980085
Rt,1.123365062,1.081695,0.244358058,0.768252,1.7207815,1.001321693,876.6366426,28,NA,NA,2,Abbott,Abbott,3,1.00891
Rt,1.171765776,1.13066,0.258792086,0.80404155,1.806632,1.002923828,833.9386515,29,NA,NA,2,Abbott,Abbott,3,1.02798
Rt,1.184310628,1.14057,0.254854336,0.820444325,1.8278165,1.003908858,805.6537293,30,NA,NA,2,Abbott,Abbott,3,1.03895
Rt,1.163588603,1.13334,0.234908938,0.8169639,1.726324,1.004892621,868.4255046,31,NA,NA,2,Abbott,Abbott,3,1.04333
Rt,1.118183233,1.093065,0.208268727,0.7864952,1.5830405,1.004818914,1023.059089,32,NA,NA,2,Abbott,Abbott,3,1.04205
Rt,1.058656822,1.037635,0.184349111,0.74797435,1.463725,1.003950336,1234.572279,33,NA,NA,2,Abbott,Abbott,3,1.03529
Rt,0.994386049,0.976603,0.167346876,0.70409805,1.3624365,1.001656808,1410.021141,34,NA,NA,2,Abbott,Abbott,3,1.0227
Rt,0.932225143,0.915682,0.156384509,0.65114595,1.27695825,1.003741776,1564.193439,35,NA,NA,2,Abbott,Abbott,3,1.00376
Rt,0.87651001,0.868101,0.149141183,0.60225565,1.19890675,1.004969387,1641.405274,36,NA,NA,2,Abbott,Abbott,3,0.978349
Rt,0.829615684,0.826092,0.14425224,0.551899275,1.14444375,1.00495805,1619.522099,37,NA,NA,2,Abbott,Abbott,3,0.947088
Rt,0.792577331,0.7892875,0.141501822,0.520774875,1.08725475,1.002163523,1535.202058,38,NA,NA,2,Abbott,Abbott,3,0.911603
Rt,0.765588116,0.7585905,0.141158954,0.491027275,1.041221,1.002826575,1353.458381,39,NA,NA,2,Abbott,Abbott,3,0.874428
Rt,0.748359807,0.7420855,0.143015591,0.486848225,1.03106625,1.000866258,1166.225648,40,NA,NA,2,Abbott,Abbott,3,0.8387
Rt,0.740419331,0.733753,0.145828873,0.482390625,1.02643875,1.003104997,1060.391966,41,NA,NA,2,Abbott,Abbott,3,0.807744
Rt,0.741401528,0.734333,0.148026127,0.4812156,1.04645525,1.004830218,1004.033558,42,NA,NA,2,Abbott,Abbott,3,0.784703
Rt,0.751289341,0.7476285,0.149038534,0.4875782,1.04803075,1.005042885,1006.454431,43,NA,NA,2,Abbott,Abbott,3,0.772302
Rt,0.770480248,0.7642205,0.149738962,0.490211075,1.0718585,1.004755477,1063.483194,44,NA,NA,2,Abbott,Abbott,3,0.772739
Rt,0.799627812,0.796304,0.151526663,0.5134791,1.106586,1.003164868,1198.439379,45,NA,NA,2,Abbott,Abbott,3,0.78763
Rt,0.8393309,0.8374355,0.155257217,0.54444235,1.1777235,1.005954967,1376.059107,46,NA,NA,2,Abbott,Abbott,3,0.817887
Rt,0.889765826,0.884274,0.161258678,0.584630375,1.24938975,1.00939658,1577.004479,47,NA,NA,2,Abbott,Abbott,3,0.863454
Rt,0.950295436,0.9374365,0.16961151,0.643869,1.340047,1.010349661,1718.004429,48,NA,NA,2,Abbott,Abbott,3,0.922866
