t,mean,lower,upper,variable,iter,simulation,method,fitAttempts,TrueValue
69,-0.028901286,-0.046602516,-0.009844087,rt,9,Steyn,Eales,1,-0.024813678
70,-0.027381442,-0.04571065,-0.007403881,rt,9,Steyn,Eales,1,-0.01557187
71,-0.02613875,-0.044786449,-0.005492528,rt,9,Steyn,Eales,1,-0.020957012
72,-0.025182643,-0.043837935,-0.004489153,rt,9,Steyn,Eales,1,-0.01194197
73,-0.024518681,-0.043422723,-0.003428869,rt,9,Steyn,Eales,1,-0.002110109
74,-0.024147001,-0.04225482,-0.004611526,rt,9,Steyn,Eales,1,-0.014262371
75,-0.024067684,-0.040156957,-0.004949567,rt,9,Steyn,Eales,1,-0.020185097
76,-0.024260595,-0.040091799,-0.004945926,rt,9,Steyn,Eales,1,-0.03796479
77,-0.024549239,-0.041371072,-0.003801125,rt,9,Steyn,Eales,1,-0.035179532
78,-0.024842642,-0.043861061,-0.003337114,rt,9,Steyn,Eales,1,-0.02807811
79,-0.025139953,-0.044558669,-0.00447771,rt,9,Steyn,Eales,1,-0.034893082
80,-0.025441086,-0.044328568,-0.006071181,rt,9,Steyn,Eales,1,-0.027970519
81,-0.025748312,-0.043554936,-0.006445107,rt,9,Steyn,Eales,1,-0.030169856
82,-0.02607855,-0.045393686,-0.005893998,rt,9,Steyn,Eales,1,-0.025954214
83,-0.026439342,-0.047201341,-0.005956884,rt,9,Steyn,Eales,1,-0.028976733
84,-0.026830653,-0.047659032,-0.006837918,rt,9,Steyn,Eales,1,-0.037496627
85,-0.027252435,-0.047404857,-0.008256465,rt,9,Steyn,Eales,1,-0.026607855
86,-0.027698517,-0.047633246,-0.00791181,rt,9,Steyn,Eales,1,-0.008513679
87,-0.02812987,-0.049696311,-0.005851716,rt,9,Steyn,Eales,1,-0.029447778
88,-0.028531257,-0.050498783,-0.005610171,rt,9,Steyn,Eales,1,-0.038985505
89,-0.028902573,-0.051407302,-0.006324647,rt,9,Steyn,Eales,1,-0.038680915
90,-0.029243765,-0.052677696,-0.006905023,rt,9,Steyn,Eales,1,-0.032086084
91,-0.029554001,-0.054822261,-0.006201949,rt,9,Steyn,Eales,1,-0.021898921
92,-0.029828758,-0.058006522,-0.00307692,rt,9,Steyn,Eales,1,-0.038962781
93,-0.030066468,-0.061008905,-0.001264864,rt,9,Steyn,Eales,1,-0.049382539
94,-0.030267066,-0.062715466,9.02E-05,rt,9,Steyn,Eales,1,-0.049426239
95,-0.030430512,-0.065056111,0.001702172,rt,9,Steyn,Eales,1,-0.059246169
96,-0.030564688,-0.069023388,0.003730579,rt,9,Steyn,Eales,1,-0.065267642
97,-0.030706195,-0.073407184,0.005997448,rt,9,Steyn,Eales,1,-0.087710187
98,-0.030865633,-0.077353005,0.010073729,rt,9,Steyn,Eales,1,-0.093645476
99,-0.031042971,-0.081167545,0.014070479,rt,9,Steyn,Eales,1,-0.085387405
100,-0.031238203,-0.084499491,0.016082491,rt,9,Steyn,Eales,1,-0.087545217
1,50.98777778,31,74,nPos,9,Steyn,Eales,1,40
2,50.15222222,32,70.525,nPos,9,Steyn,Eales,1,49
3,48.83444444,31,71,nPos,9,Steyn,Eales,1,63
4,48.80666667,32.475,68,nPos,9,Steyn,Eales,1,52
5,47.93,31,68,nPos,9,Steyn,Eales,1,45
6,47.40888889,30,67,nPos,9,Steyn,Eales,1,54
7,46.09555556,29,64,nPos,9,Steyn,Eales,1,44
8,46.32555556,29,66,nPos,9,Steyn,Eales,1,47
9,45.42666667,29,65,nPos,9,Steyn,Eales,1,50
10,44.42222222,27,64,nPos,9,Steyn,Eales,1,45
11,44.25,28,64,nPos,9,Steyn,Eales,1,37
12,43.41222222,28,62,nPos,9,Steyn,Eales,1,42
13,43.04333333,26.475,61,nPos,9,Steyn,Eales,1,33
14,42.30666667,26.475,61,nPos,9,Steyn,Eales,1,52
15,42.58333333,26.475,62,nPos,9,Steyn,Eales,1,37
16,41.53111111,26,60,nPos,9,Steyn,Eales,1,41
17,41.69888889,25,62,nPos,9,Steyn,Eales,1,52
18,41.72888889,26,59,nPos,9,Steyn,Eales,1,39
19,41.10666667,26,59,nPos,9,Steyn,Eales,1,50
20,42.10555556,27,60.525,nPos,9,Steyn,Eales,1,17
21,42.50111111,26,61,nPos,9,Steyn,Eales,1,37
22,43.49111111,28,61,nPos,9,Steyn,Eales,1,48
23,43.59555556,26,63,nPos,9,Steyn,Eales,1,52
24,44.14555556,28,62,nPos,9,Steyn,Eales,1,53
25,44.92222222,29,64,nPos,9,Steyn,Eales,1,34
26,45.86333333,28.475,65.525,nPos,9,Steyn,Eales,1,44
27,46.84,29,66,nPos,9,Steyn,Eales,1,42
28,48.44,32,68,nPos,9,Steyn,Eales,1,58
29,49.15555556,32,69.525,nPos,9,Steyn,Eales,1,45
30,50.72111111,34,70.525,nPos,9,Steyn,Eales,1,46
31,51.68222222,34,72,nPos,9,Steyn,Eales,1,51
32,53.04222222,36,74,nPos,9,Steyn,Eales,1,55
33,54.85666667,37,74,nPos,9,Steyn,Eales,1,54
34,56.18111111,38,77,nPos,9,Steyn,Eales,1,60
35,57.27444444,38,79.525,nPos,9,Steyn,Eales,1,55
36,58.58777778,39,81,nPos,9,Steyn,Eales,1,50
37,59.40444444,39.475,80,nPos,9,Steyn,Eales,1,51
38,60.88111111,42,83.525,nPos,9,Steyn,Eales,1,76
39,61.53888889,42,83.525,nPos,9,Steyn,Eales,1,74
40,62.77555556,44,84,nPos,9,Steyn,Eales,1,51
41,63.48111111,43,88,nPos,9,Steyn,Eales,1,66
42,63.55222222,42,88,nPos,9,Steyn,Eales,1,73
43,63.48333333,43,86,nPos,9,Steyn,Eales,1,69
44,63.96111111,43,86,nPos,9,Steyn,Eales,1,59
45,64.13555556,44.475,85,nPos,9,Steyn,Eales,1,61
46,63.28777778,43,87,nPos,9,Steyn,Eales,1,64
47,62.13333333,42,87,nPos,9,Steyn,Eales,1,50
48,61.51888889,42,84,nPos,9,Steyn,Eales,1,69
49,59.97333333,42,81.525,nPos,9,Steyn,Eales,1,58
50,59.44,39,80.525,nPos,9,Steyn,Eales,1,47
51,56.75777778,37,78,nPos,9,Steyn,Eales,1,77
52,55.10333333,38,76,nPos,9,Steyn,Eales,1,76
53,52.87555556,33,72.525,nPos,9,Steyn,Eales,1,59
54,51.84,33,73.525,nPos,9,Steyn,Eales,1,43
55,49.45666667,32,69,nPos,9,Steyn,Eales,1,38
56,47.01,31,67,nPos,9,Steyn,Eales,1,56
57,44.97,28,64.525,nPos,9,Steyn,Eales,1,46
58,43.24222222,27,63,nPos,9,Steyn,Eales,1,40
59,40.95,25,59,nPos,9,Steyn,Eales,1,38
60,39.21666667,23,57,nPos,9,Steyn,Eales,1,48
61,37.49555556,22,56,nPos,9,Steyn,Eales,1,27
62,36.01444444,21,53.525,nPos,9,Steyn,Eales,1,35
63,34.23222222,20,51.525,nPos,9,Steyn,Eales,1,31
64,33.29333333,19,51,nPos,9,Steyn,Eales,1,22
65,31.74444444,18,48.525,nPos,9,Steyn,Eales,1,33
66,30.50111111,18,47,nPos,9,Steyn,Eales,1,35
67,29.74444444,17,46,nPos,9,Steyn,Eales,1,15
68,28.7,15,44,nPos,9,Steyn,Eales,1,30
69,28.31777778,16,44,nPos,9,Steyn,Eales,1,29
70,27.55555556,15,43,nPos,9,Steyn,Eales,1,47
71,26.73,14,42,nPos,9,Steyn,Eales,1,22
72,26.11111111,14,40,nPos,9,Steyn,Eales,1,17
73,25.63333333,14,40,nPos,9,Steyn,Eales,1,23
74,24.92,12,40,nPos,9,Steyn,Eales,1,25
75,23.93444444,12,38,nPos,9,Steyn,Eales,1,30
76,23.67222222,12,38,nPos,9,Steyn,Eales,1,28
77,22.58222222,11,36,nPos,9,Steyn,Eales,1,20
78,22.46888889,10,36,nPos,9,Steyn,Eales,1,29
79,22.15444444,11,35,nPos,9,Steyn,Eales,1,25
80,21.05777778,10,35,nPos,9,Steyn,Eales,1,13
81,20.36555556,10,35,nPos,9,Steyn,Eales,1,17
82,20.32333333,9,33,nPos,9,Steyn,Eales,1,24
83,19.56111111,9,32,nPos,9,Steyn,Eales,1,15
84,19.29333333,9,32,nPos,9,Steyn,Eales,1,24
85,18.76,8,32,nPos,9,Steyn,Eales,1,21
86,18.16444444,8.475,30,nPos,9,Steyn,Eales,1,24
87,17.57555556,8,29,nPos,9,Steyn,Eales,1,16
88,17.09666667,8,29,nPos,9,Steyn,Eales,1,15
89,16.59777778,7,28.525,nPos,9,Steyn,Eales,1,9
90,16.19888889,7,29,nPos,9,Steyn,Eales,1,22
91,15.82666667,7,28,nPos,9,Steyn,Eales,1,17
92,15.31333333,6,26,nPos,9,Steyn,Eales,1,15
93,14.78888889,6,27,nPos,9,Steyn,Eales,1,12
94,14.41555556,5,25,nPos,9,Steyn,Eales,1,14
95,13.87888889,5.475,24.525,nPos,9,Steyn,Eales,1,13
96,13.69,5,25,nPos,9,Steyn,Eales,1,8
97,13.17666667,5,24,nPos,9,Steyn,Eales,1,21
98,12.64777778,5,25,nPos,9,Steyn,Eales,1,17
99,12.77666667,5,23,nPos,9,Steyn,Eales,1,12
100,12,4,23.525,nPos,9,Steyn,Eales,1,8
1,0.010165134,0.008341241,0.012279426,Pt,10,Steyn,Eales,1,0.010122952
2,0.010245214,0.008568886,0.012109333,Pt,10,Steyn,Eales,1,0.010397171
3,0.010330042,0.008840396,0.011923583,Pt,10,Steyn,Eales,1,0.010630656
4,0.010419073,0.009080473,0.011840349,Pt,10,Steyn,Eales,1,0.010857466
5,0.010511696,0.009269319,0.011844474,Pt,10,Steyn,Eales,1,0.0109818
6,0.01060722,0.009393017,0.011875021,Pt,10,Steyn,Eales,1,0.010969651
7,0.010705141,0.009550563,0.011881503,Pt,10,Steyn,Eales,1,0.010844938
8,0.010805711,0.009696447,0.011939816,Pt,10,Steyn,Eales,1,0.010748561
9,0.010909402,0.009813143,0.012083717,Pt,10,Steyn,Eales,1,0.01072638
10,0.011016678,0.00991924,0.012213435,Pt,10,Steyn,Eales,1,0.010843635
11,0.011127993,0.010010675,0.012319209,Pt,10,Steyn,Eales,1,0.011035519
12,0.011244128,0.010172989,0.01243194,Pt,10,Steyn,Eales,1,0.011318243
13,0.011366774,0.010248764,0.012482485,Pt,10,Steyn,Eales,1,0.011584506
14,0.011497827,0.0103927,0.01261366,Pt,10,Steyn,Eales,1,0.011663444
15,0.01163916,0.010510306,0.01276145,Pt,10,Steyn,Eales,1,0.011626742
16,0.011792627,0.010631797,0.012904915,Pt,10,Steyn,Eales,1,0.011455954
17,0.01196,0.010808073,0.013065137,Pt,10,Steyn,Eales,1,0.011214969
18,0.012142788,0.010972247,0.013246417,Pt,10,Steyn,Eales,1,0.011185587
19,0.01234252,0.01115988,0.01346323,Pt,10,Steyn,Eales,1,0.011226823
20,0.012560751,0.011361656,0.013722887,Pt,10,Steyn,Eales,1,0.011413436
21,0.01279907,0.011573424,0.014005941,Pt,10,Steyn,Eales,1,0.01159841
22,0.013058368,0.011842391,0.014284965,Pt,10,Steyn,Eales,1,0.011755592
23,0.013337757,0.012150295,0.014582321,Pt,10,Steyn,Eales,1,0.012035645
24,0.013635941,0.012399254,0.014866594,Pt,10,Steyn,Eales,1,0.012333841
25,0.013951363,0.012688448,0.015262741,Pt,10,Steyn,Eales,1,0.012512104
26,0.014282216,0.013028789,0.015650098,Pt,10,Steyn,Eales,1,0.012781474
27,0.01462652,0.013357971,0.016010611,Pt,10,Steyn,Eales,1,0.013277889
28,0.014982097,0.013729393,0.016444207,Pt,10,Steyn,Eales,1,0.013693465
29,0.015346421,0.014088176,0.016796034,Pt,10,Steyn,Eales,1,0.014126419
30,0.015716487,0.014403587,0.017209421,Pt,10,Steyn,Eales,1,0.014651146
31,0.016088798,0.014740215,0.017614144,Pt,10,Steyn,Eales,1,0.01538301
32,0.016459245,0.015065371,0.018014452,Pt,10,Steyn,Eales,1,0.015974367
33,0.016822971,0.015369045,0.018358067,Pt,10,Steyn,Eales,1,0.016592967
34,0.017174608,0.015691123,0.018725918,Pt,10,Steyn,Eales,1,0.0170595
35,0.017508242,0.015992285,0.019098848,Pt,10,Steyn,Eales,1,0.017684041
36,0.017817576,0.016312337,0.019481003,Pt,10,Steyn,Eales,1,0.018275378
37,0.018100364,0.016599897,0.019879422,Pt,10,Steyn,Eales,1,0.018717217
38,0.018360949,0.016893951,0.020099553,Pt,10,Steyn,Eales,1,0.01897839
39,0.018604557,0.017154129,0.020403962,Pt,10,Steyn,Eales,1,0.019074901
40,0.018836609,0.017412878,0.02066761,Pt,10,Steyn,Eales,1,0.01919506
41,0.019062702,0.017576669,0.020883787,Pt,10,Steyn,Eales,1,0.019278294
42,0.019288937,0.017794664,0.021070887,Pt,10,Steyn,Eales,1,0.01972695
43,0.019522045,0.017990747,0.021249205,Pt,10,Steyn,Eales,1,0.020191174
44,0.019769,0.018166279,0.021424414,Pt,10,Steyn,Eales,1,0.020754458
45,0.020036956,0.018484653,0.021653869,Pt,10,Steyn,Eales,1,0.021127025
46,0.020333349,0.01878889,0.021949641,Pt,10,Steyn,Eales,1,0.021715274
47,0.020665609,0.01912105,0.022266761,Pt,10,Steyn,Eales,1,0.022211504
48,0.021041112,0.019431313,0.022684846,Pt,10,Steyn,Eales,1,0.022561961
49,0.021467665,0.019817754,0.023137274,Pt,10,Steyn,Eales,1,0.022898459
50,0.021953591,0.020205019,0.023692464,Pt,10,Steyn,Eales,1,0.023073205
51,0.022507829,0.020731185,0.024302924,Pt,10,Steyn,Eales,1,0.022925241
52,0.023136748,0.021386895,0.024946274,Pt,10,Steyn,Eales,1,0.022830111
53,0.023843833,0.022099354,0.025726698,Pt,10,Steyn,Eales,1,0.022773385
54,0.024632776,0.022868256,0.026536401,Pt,10,Steyn,Eales,1,0.022908049
55,0.025507501,0.023697482,0.027456998,Pt,10,Steyn,Eales,1,0.023219489
56,0.026472041,0.024639699,0.028463758,Pt,10,Steyn,Eales,1,0.024023733
57,0.027527723,0.025682658,0.029549711,Pt,10,Steyn,Eales,1,0.025041195
58,0.028672949,0.02680533,0.030624343,Pt,10,Steyn,Eales,1,0.026504751
59,0.029905167,0.028055101,0.031916445,Pt,10,Steyn,Eales,1,0.028169273
60,0.031220585,0.029259128,0.033311346,Pt,10,Steyn,Eales,1,0.029420619
61,0.03261394,0.030588506,0.034711276,Pt,10,Steyn,Eales,1,0.030405591
62,0.034077611,0.031981496,0.03621693,Pt,10,Steyn,Eales,1,0.031558042
63,0.035601414,0.033423232,0.037760553,Pt,10,Steyn,Eales,1,0.033132586
64,0.037172733,0.034945986,0.039377443,Pt,10,Steyn,Eales,1,0.035396932
65,0.038776213,0.036561423,0.041015557,Pt,10,Steyn,Eales,1,0.03776647
66,0.040394171,0.03817449,0.042702328,Pt,10,Steyn,Eales,1,0.03935162
67,0.042012025,0.039682878,0.044455376,Pt,10,Steyn,Eales,1,0.040972548
68,0.0436174,0.041256669,0.046050018,Pt,10,Steyn,Eales,1,0.042691901
69,0.045196582,0.042733755,0.047716438,Pt,10,Steyn,Eales,1,0.044541346
70,0.046734394,0.044234254,0.049367693,Pt,10,Steyn,Eales,1,0.046071103
71,0.048214896,0.045643824,0.050878154,Pt,10,Steyn,Eales,1,0.048216498
72,0.049626412,0.046940562,0.052323786,Pt,10,Steyn,Eales,1,0.04998245
73,0.050960173,0.048277058,0.053756383,Pt,10,Steyn,Eales,1,0.051722334
74,0.052207432,0.049277351,0.055065451,Pt,10,Steyn,Eales,1,0.053208809
75,0.053359428,0.050357949,0.056282132,Pt,10,Steyn,Eales,1,0.054094268
76,0.054407588,0.051331615,0.057267328,Pt,10,Steyn,Eales,1,0.055042476
77,0.055343044,0.052242327,0.058243314,Pt,10,Steyn,Eales,1,0.055406878
78,0.056156968,0.053112642,0.05880399,Pt,10,Steyn,Eales,1,0.056173845
79,0.056840771,0.054014728,0.059568327,Pt,10,Steyn,Eales,1,0.056971663
80,0.057386106,0.054571976,0.060137636,Pt,10,Steyn,Eales,1,0.058108972
81,0.057786973,0.055063013,0.060518318,Pt,10,Steyn,Eales,1,0.058686216
82,0.058051395,0.055318049,0.060796021,Pt,10,Steyn,Eales,1,0.058405868
83,0.058194333,0.055424069,0.061008856,Pt,10,Steyn,Eales,1,0.057631127
84,0.05823135,0.055396299,0.061053883,Pt,10,Steyn,Eales,1,0.056856211
85,0.058178234,0.05515791,0.060955934,Pt,10,Steyn,Eales,1,0.056491081
86,0.058052665,0.055120797,0.060885441,Pt,10,Steyn,Eales,1,0.056912233
87,0.0578829,0.054962769,0.060747803,Pt,10,Steyn,Eales,1,0.057116584
88,0.057700982,0.054727174,0.06049758,Pt,10,Steyn,Eales,1,0.057627944
89,0.057538258,0.054569424,0.06033364,Pt,10,Steyn,Eales,1,0.057960952
90,0.057425333,0.054421333,0.060256639,Pt,10,Steyn,Eales,1,0.057674574
91,0.057389057,0.05445348,0.060258113,Pt,10,Steyn,Eales,1,0.058150354
92,0.057437801,0.054614616,0.060407287,Pt,10,Steyn,Eales,1,0.058495322
93,0.057573955,0.054638085,0.060629362,Pt,10,Steyn,Eales,1,0.0584276
94,0.057800038,0.054727792,0.060836333,Pt,10,Steyn,Eales,1,0.058795208
95,0.058118806,0.055230579,0.061216119,Pt,10,Steyn,Eales,1,0.059220711
96,0.058531092,0.055627666,0.061716571,Pt,10,Steyn,Eales,1,0.059776976
97,0.059026561,0.055773239,0.062419978,Pt,10,Steyn,Eales,1,0.060695187
98,0.059591587,0.055787631,0.06345734,Pt,10,Steyn,Eales,1,0.061692896
99,0.06021229,0.055624941,0.064834646,Pt,10,Steyn,Eales,1,0.062090642
100,0.060874497,0.055162556,0.066549427,Pt,10,Steyn,Eales,1,0.062466599
1,NA,NA,NA,rt,10,Steyn,Eales,1,0.012220179
2,0.008944938,-0.024372355,0.039665325,rt,10,Steyn,Eales,1,0.026728505
3,0.009071795,-0.022549386,0.039387705,rt,10,Steyn,Eales,1,0.022208157
4,0.009174729,-0.020557648,0.037632574,rt,10,Steyn,Eales,1,0.021111036
5,0.009253824,-0.017794904,0.035243901,rt,10,Steyn,Eales,1,0.01138635
6,0.009309152,-0.014269181,0.032146738,rt,10,Steyn,Eales,1,-0.001106842
7,0.009356406,-0.011717278,0.029267776,rt,10,Steyn,Eales,1,-0.011434034
8,0.00944963,-0.009566345,0.027882868,rt,10,Steyn,Eales,1,-0.008926588
9,0.009600432,-0.008214913,0.026893306,rt,10,Steyn,Eales,1,-0.00206576
10,0.009808831,-0.006683271,0.02581939,rt,10,Steyn,Eales,1,0.01087218
11,0.010074842,-0.004830664,0.024784117,rt,10,Steyn,Eales,1,0.017540828
12,0.010416066,-0.005056224,0.024794043,rt,10,Steyn,Eales,1,0.025296748
13,0.010884989,-0.003837986,0.024974475,rt,10,Steyn,Eales,1,0.023252671
14,0.011491313,-0.003655263,0.026631712,rt,10,Steyn,Eales,1,0.006790946
15,0.012235074,-0.002424164,0.027255463,rt,10,Steyn,Eales,1,-0.003151716
16,0.013116233,-0.000707767,0.027511976,rt,10,Steyn,Eales,1,-0.014798169
17,0.014116661,0.001176846,0.028832597,rt,10,Steyn,Eales,1,-0.021260203
18,0.015189905,0.00151962,0.030166156,rt,10,Steyn,Eales,1,-0.002623299
19,0.016328569,0.002147143,0.031219243,rt,10,Steyn,Eales,1,0.003679708
20,0.017532636,0.003674226,0.03237941,rt,10,Steyn,Eales,1,0.01648546
21,0.018801724,0.005676117,0.033979643,rt,10,Steyn,Eales,1,0.016076794
22,0.020067441,0.006793369,0.034625979,rt,10,Steyn,Eales,1,0.013460985
23,0.021177524,0.007644644,0.035852486,rt,10,Steyn,Eales,1,0.023543639
24,0.022111585,0.008450767,0.036870564,rt,10,Steyn,Eales,1,0.024474092
25,0.022869902,0.009552017,0.036490234,rt,10,Steyn,Eales,1,0.014349769
26,0.023452633,0.010562422,0.037120801,rt,10,Steyn,Eales,1,0.021300276
27,0.023850321,0.010373148,0.038037449,rt,10,Steyn,Eales,1,0.038103369
28,0.024044581,0.00971618,0.039400283,rt,10,Steyn,Eales,1,0.030818508
29,0.024033692,0.009800956,0.039941555,rt,10,Steyn,Eales,1,0.031128028
30,0.023818173,0.009854933,0.039120525,rt,10,Steyn,Eales,1,0.036471879
31,0.02339822,0.01001132,0.038118318,rt,10,Steyn,Eales,1,0.048745082
32,0.022751741,0.009023475,0.038742236,rt,10,Steyn,Eales,1,0.037721687
33,0.021841106,0.009319124,0.03827884,rt,10,Steyn,Eales,1,0.037993564
34,0.020663168,0.007969849,0.03645015,rt,10,Steyn,Eales,1,0.027728328
35,0.019218496,0.006337595,0.034045495,rt,10,Steyn,Eales,1,0.035955325
36,0.017511761,0.005517154,0.03055478,rt,10,Steyn,Eales,1,0.032892115
37,0.015769548,0.002947089,0.028200336,rt,10,Steyn,Eales,1,0.023889083
38,0.014327359,-9.57E-05,0.027506504,rt,10,Steyn,Eales,1,0.013857205
39,0.013212063,-0.000669894,0.026654148,rt,10,Steyn,Eales,1,0.005072404
40,0.012423486,-0.001560221,0.025670937,rt,10,Steyn,Eales,1,0.006279563
41,0.011961577,-0.001424194,0.024520703,rt,10,Steyn,Eales,1,0.004326857
42,0.011831367,-0.002656551,0.024103429,rt,10,Steyn,Eales,1,0.023005924
43,0.012039505,-0.002368273,0.024570201,rt,10,Steyn,Eales,1,0.023259847
44,0.012586261,-0.001773152,0.025201205,rt,10,Steyn,Eales,1,0.027515474
45,0.013471434,-0.000957495,0.024887103,rt,10,Steyn,Eales,1,0.017791954
46,0.014693507,0.001254378,0.02620406,rt,10,Steyn,Eales,1,0.027462872
47,0.016218288,0.002401515,0.028331357,rt,10,Steyn,Eales,1,0.022594496
48,0.018006969,0.00320325,0.030957969,rt,10,Steyn,Eales,1,0.015654968
49,0.020056991,0.00558927,0.032417427,rt,10,Steyn,Eales,1,0.014804293
50,0.022367756,0.008986226,0.034772447,rt,10,Steyn,Eales,1,0.007602361
51,0.024930813,0.013307274,0.036393691,rt,10,Steyn,Eales,1,-0.006433472
52,0.027572018,0.015326223,0.039087727,rt,10,Steyn,Eales,1,-0.004158218
53,0.030117714,0.01674192,0.042326847,rt,10,Steyn,Eales,1,-0.002487781
54,0.032560041,0.019286222,0.045528098,rt,10,Steyn,Eales,1,0.005895829
55,0.034898742,0.023330621,0.046911445,rt,10,Steyn,Eales,1,0.013503612
56,0.037126727,0.026085757,0.048515131,rt,10,Steyn,Eales,1,0.034050249
57,0.039120095,0.028232583,0.050647354,rt,10,Steyn,Eales,1,0.041480042
58,0.04077084,0.02940686,0.052500058,rt,10,Steyn,Eales,1,0.056801728
59,0.042076299,0.03066873,0.054182995,rt,10,Steyn,Eales,1,0.060907783
60,0.043037839,0.032231094,0.054650999,rt,10,Steyn,Eales,1,0.043463991
61,0.043654647,0.033687909,0.054938733,rt,10,Steyn,Eales,1,0.032930737
62,0.043893765,0.033343562,0.055839433,rt,10,Steyn,Eales,1,0.037201943
63,0.043730772,0.032235648,0.055601501,rt,10,Steyn,Eales,1,0.048688817
64,0.04316771,0.032072587,0.05471288,rt,10,Steyn,Eales,1,0.066107883
