"value","t","variable","iter"
1364,76,"nPos",13
1323,77,"nPos",13
1364,78,"nPos",13
1397,79,"nPos",13
1355,80,"nPos",13
1275,81,"nPos",13
1282,82,"nPos",13
1153,83,"nPos",13
1193,84,"nPos",13
1136,85,"nPos",13
1161,86,"nPos",13
1062,87,"nPos",13
1085,88,"nPos",13
1052,89,"nPos",13
1074,90,"nPos",13
964,91,"nPos",13
1006,92,"nPos",13
911,93,"nPos",13
952,94,"nPos",13
907,95,"nPos",13
903,96,"nPos",13
838,97,"nPos",13
838,98,"nPos",13
802,99,"nPos",13
749,100,"nPos",13
112,1,"nPos",14
124,2,"nPos",14
102,3,"nPos",14
105,4,"nPos",14
131,5,"nPos",14
139,6,"nPos",14
117,7,"nPos",14
128,8,"nPos",14
143,9,"nPos",14
147,10,"nPos",14
137,11,"nPos",14
112,12,"nPos",14
116,13,"nPos",14
157,14,"nPos",14
115,15,"nPos",14
150,16,"nPos",14
164,17,"nPos",14
126,18,"nPos",14
152,19,"nPos",14
173,20,"nPos",14
138,21,"nPos",14
145,22,"nPos",14
152,23,"nPos",14
164,24,"nPos",14
146,25,"nPos",14
148,26,"nPos",14
167,27,"nPos",14
151,28,"nPos",14
156,29,"nPos",14
147,30,"nPos",14
125,31,"nPos",14
128,32,"nPos",14
152,33,"nPos",14
133,34,"nPos",14
137,35,"nPos",14
140,36,"nPos",14
133,37,"nPos",14
121,38,"nPos",14
127,39,"nPos",14
119,40,"nPos",14
122,41,"nPos",14
109,42,"nPos",14
109,43,"nPos",14
99,44,"nPos",14
108,45,"nPos",14
116,46,"nPos",14
97,47,"nPos",14
99,48,"nPos",14
98,49,"nPos",14
103,50,"nPos",14
75,51,"nPos",14
96,52,"nPos",14
80,53,"nPos",14
56,54,"nPos",14
65,55,"nPos",14
67,56,"nPos",14
71,57,"nPos",14
61,58,"nPos",14
60,59,"nPos",14
56,60,"nPos",14
70,61,"nPos",14
60,62,"nPos",14
56,63,"nPos",14
61,64,"nPos",14
47,65,"nPos",14
53,66,"nPos",14
54,67,"nPos",14
53,68,"nPos",14
39,69,"nPos",14
69,70,"nPos",14
44,71,"nPos",14
50,72,"nPos",14
53,73,"nPos",14
38,74,"nPos",14
48,75,"nPos",14
48,76,"nPos",14
35,77,"nPos",14
42,78,"nPos",14
37,79,"nPos",14
38,80,"nPos",14
29,81,"nPos",14
29,82,"nPos",14
28,83,"nPos",14
33,84,"nPos",14
29,85,"nPos",14
22,86,"nPos",14
22,87,"nPos",14
26,88,"nPos",14
23,89,"nPos",14
22,90,"nPos",14
18,91,"nPos",14
22,92,"nPos",14
23,93,"nPos",14
15,94,"nPos",14
22,95,"nPos",14
17,96,"nPos",14
17,97,"nPos",14
18,98,"nPos",14
24,99,"nPos",14
18,100,"nPos",14
92,1,"nPos",15
99,2,"nPos",15
97,3,"nPos",15
96,4,"nPos",15
89,5,"nPos",15
86,6,"nPos",15
108,7,"nPos",15
97,8,"nPos",15
107,9,"nPos",15
95,10,"nPos",15
89,11,"nPos",15
88,12,"nPos",15
101,13,"nPos",15
106,14,"nPos",15
118,15,"nPos",15
124,16,"nPos",15
129,17,"nPos",15
133,18,"nPos",15
129,19,"nPos",15
139,20,"nPos",15
132,21,"nPos",15
136,22,"nPos",15
137,23,"nPos",15
140,24,"nPos",15
132,25,"nPos",15
150,26,"nPos",15
161,27,"nPos",15
170,28,"nPos",15
161,29,"nPos",15
172,30,"nPos",15
178,31,"nPos",15
167,32,"nPos",15
214,33,"nPos",15
200,34,"nPos",15
200,35,"nPos",15
190,36,"nPos",15
230,37,"nPos",15
215,38,"nPos",15
242,39,"nPos",15
235,40,"nPos",15
251,41,"nPos",15
295,42,"nPos",15
266,43,"nPos",15
267,44,"nPos",15
258,45,"nPos",15
299,46,"nPos",15
295,47,"nPos",15
305,48,"nPos",15
309,49,"nPos",15
357,50,"nPos",15
369,51,"nPos",15
387,52,"nPos",15
356,53,"nPos",15
421,54,"nPos",15
418,55,"nPos",15
369,56,"nPos",15
436,57,"nPos",15
423,58,"nPos",15
394,59,"nPos",15
418,60,"nPos",15
419,61,"nPos",15
412,62,"nPos",15
382,63,"nPos",15
370,64,"nPos",15
406,65,"nPos",15
379,66,"nPos",15
360,67,"nPos",15
330,68,"nPos",15
325,69,"nPos",15
354,70,"nPos",15
321,71,"nPos",15
309,72,"nPos",15
300,73,"nPos",15
301,74,"nPos",15
311,75,"nPos",15
270,76,"nPos",15
288,77,"nPos",15
307,78,"nPos",15
299,79,"nPos",15
283,80,"nPos",15
295,81,"nPos",15
245,82,"nPos",15
276,83,"nPos",15
270,84,"nPos",15
285,85,"nPos",15
260,86,"nPos",15
236,87,"nPos",15
245,88,"nPos",15
228,89,"nPos",15
221,90,"nPos",15
213,91,"nPos",15
214,92,"nPos",15
182,93,"nPos",15
193,94,"nPos",15
192,95,"nPos",15
148,96,"nPos",15
150,97,"nPos",15
162,98,"nPos",15
121,99,"nPos",15
105,100,"nPos",15
33,1,"nPos",16
35,2,"nPos",16
34,3,"nPos",16
24,4,"nPos",16
26,5,"nPos",16
25,6,"nPos",16
23,7,"nPos",16
23,8,"nPos",16
19,9,"nPos",16
16,10,"nPos",16
18,11,"nPos",16
8,12,"nPos",16
20,13,"nPos",16
19,14,"nPos",16
17,15,"nPos",16
9,16,"nPos",16
5,17,"nPos",16
22,18,"nPos",16
12,19,"nPos",16
12,20,"nPos",16
11,21,"nPos",16
10,22,"nPos",16
10,23,"nPos",16
11,24,"nPos",16
14,25,"nPos",16
10,26,"nPos",16
9,27,"nPos",16
10,28,"nPos",16
12,29,"nPos",16
10,30,"nPos",16
6,31,"nPos",16
13,32,"nPos",16
3,33,"nPos",16
13,34,"nPos",16
9,35,"nPos",16
7,36,"nPos",16
12,37,"nPos",16
14,38,"nPos",16
14,39,"nPos",16
7,40,"nPos",16
16,41,"nPos",16
6,42,"nPos",16
11,43,"nPos",16
8,44,"nPos",16
4,45,"nPos",16
7,46,"nPos",16
9,47,"nPos",16
11,48,"nPos",16
14,49,"nPos",16
5,50,"nPos",16
8,51,"nPos",16
3,52,"nPos",16
9,53,"nPos",16
6,54,"nPos",16
11,55,"nPos",16
10,56,"nPos",16
5,57,"nPos",16
12,58,"nPos",16
8,59,"nPos",16
11,60,"nPos",16
8,61,"nPos",16
4,62,"nPos",16
11,63,"nPos",16
7,64,"nPos",16
4,65,"nPos",16
2,66,"nPos",16
7,67,"nPos",16
7,68,"nPos",16
12,69,"nPos",16
6,70,"nPos",16
8,71,"nPos",16
5,72,"nPos",16
11,73,"nPos",16
9,74,"nPos",16
3,75,"nPos",16
11,76,"nPos",16
3,77,"nPos",16
11,78,"nPos",16
10,79,"nPos",16
12,80,"nPos",16
11,81,"nPos",16
10,82,"nPos",16
9,83,"nPos",16
13,84,"nPos",16
11,85,"nPos",16
8,86,"nPos",16
12,87,"nPos",16
12,88,"nPos",16
12,89,"nPos",16
11,90,"nPos",16
20,91,"nPos",16
19,92,"nPos",16
10,93,"nPos",16
20,94,"nPos",16
11,95,"nPos",16
9,96,"nPos",16
15,97,"nPos",16
12,98,"nPos",16
17,99,"nPos",16
29,100,"nPos",16
67,1,"nPos",17
49,2,"nPos",17
40,3,"nPos",17
52,4,"nPos",17
56,5,"nPos",17
49,6,"nPos",17
57,7,"nPos",17
53,8,"nPos",17
38,9,"nPos",17
52,10,"nPos",17
49,11,"nPos",17
40,12,"nPos",17
43,13,"nPos",17
40,14,"nPos",17
49,15,"nPos",17
49,16,"nPos",17
49,17,"nPos",17
33,18,"nPos",17
44,19,"nPos",17
49,20,"nPos",17
38,21,"nPos",17
61,22,"nPos",17
41,23,"nPos",17
60,24,"nPos",17
51,25,"nPos",17
46,26,"nPos",17
53,27,"nPos",17
55,28,"nPos",17
55,29,"nPos",17
74,30,"nPos",17
74,31,"nPos",17
68,32,"nPos",17
74,33,"nPos",17
66,34,"nPos",17
61,35,"nPos",17
77,36,"nPos",17
83,37,"nPos",17
91,38,"nPos",17
87,39,"nPos",17
61,40,"nPos",17
75,41,"nPos",17
68,42,"nPos",17
79,43,"nPos",17
85,44,"nPos",17
74,45,"nPos",17
80,46,"nPos",17
78,47,"nPos",17
77,48,"nPos",17
72,49,"nPos",17
86,50,"nPos",17
75,51,"nPos",17
87,52,"nPos",17
103,53,"nPos",17
89,54,"nPos",17
109,55,"nPos",17
109,56,"nPos",17
96,57,"nPos",17
102,58,"nPos",17
102,59,"nPos",17
103,60,"nPos",17
121,61,"nPos",17
130,62,"nPos",17
97,63,"nPos",17
110,64,"nPos",17
104,65,"nPos",17
108,66,"nPos",17
141,67,"nPos",17
101,68,"nPos",17
140,69,"nPos",17
131,70,"nPos",17
124,71,"nPos",17
137,72,"nPos",17
145,73,"nPos",17
168,74,"nPos",17
158,75,"nPos",17
149,76,"nPos",17
144,77,"nPos",17
201,78,"nPos",17
188,79,"nPos",17
176,80,"nPos",17
212,81,"nPos",17
229,82,"nPos",17
229,83,"nPos",17
248,84,"nPos",17
253,85,"nPos",17
265,86,"nPos",17
261,87,"nPos",17
291,88,"nPos",17
272,89,"nPos",17
283,90,"nPos",17
319,91,"nPos",17
330,92,"nPos",17
306,93,"nPos",17
357,94,"nPos",17
365,95,"nPos",17
384,96,"nPos",17
422,97,"nPos",17
431,98,"nPos",17
425,99,"nPos",17
447,100,"nPos",17
67,1,"nPos",18
77,2,"nPos",18
84,3,"nPos",18
73,4,"nPos",18
59,5,"nPos",18
88,6,"nPos",18
77,7,"nPos",18
68,8,"nPos",18
78,9,"nPos",18
80,10,"nPos",18
71,11,"nPos",18
64,12,"nPos",18
65,13,"nPos",18
57,14,"nPos",18
71,15,"nPos",18
55,16,"nPos",18
53,17,"nPos",18
69,18,"nPos",18
74,19,"nPos",18
63,20,"nPos",18
63,21,"nPos",18
57,22,"nPos",18
56,23,"nPos",18
59,24,"nPos",18
53,25,"nPos",18
76,26,"nPos",18
65,27,"nPos",18
72,28,"nPos",18
62,29,"nPos",18
61,30,"nPos",18
68,31,"nPos",18
60,32,"nPos",18
70,33,"nPos",18
72,34,"nPos",18
61,35,"nPos",18
64,36,"nPos",18
76,37,"nPos",18
42,38,"nPos",18
44,39,"nPos",18
46,40,"nPos",18
48,41,"nPos",18
55,42,"nPos",18
48,43,"nPos",18
42,44,"nPos",18
47,45,"nPos",18
40,46,"nPos",18
46,47,"nPos",18
42,48,"nPos",18
42,49,"nPos",18
51,50,"nPos",18
36,51,"nPos",18
33,52,"nPos",18
33,53,"nPos",18
37,54,"nPos",18
42,55,"nPos",18
30,56,"nPos",18
22,57,"nPos",18
35,58,"nPos",18
26,59,"nPos",18
25,60,"nPos",18
29,61,"nPos",18
36,62,"nPos",18
24,63,"nPos",18
24,64,"nPos",18
31,65,"nPos",18
31,66,"nPos",18
26,67,"nPos",18
12,68,"nPos",18
25,69,"nPos",18
26,70,"nPos",18
23,71,"nPos",18
28,72,"nPos",18
22,73,"nPos",18
21,74,"nPos",18
26,75,"nPos",18
19,76,"nPos",18
17,77,"nPos",18
21,78,"nPos",18
15,79,"nPos",18
26,80,"nPos",18
15,81,"nPos",18
26,82,"nPos",18
16,83,"nPos",18
15,84,"nPos",18
12,85,"nPos",18
16,86,"nPos",18
15,87,"nPos",18
17,88,"nPos",18
24,89,"nPos",18
8,90,"nPos",18
15,91,"nPos",18
11,92,"nPos",18
20,93,"nPos",18
11,94,"nPos",18
17,95,"nPos",18
11,96,"nPos",18
21,97,"nPos",18
10,98,"nPos",18
14,99,"nPos",18
8,100,"nPos",18
167,1,"nPos",19
144,2,"nPos",19
115,3,"nPos",19
156,4,"nPos",19
159,5,"nPos",19
160,6,"nPos",19
154,7,"nPos",19
146,8,"nPos",19
160,9,"nPos",19
175,10,"nPos",19
137,11,"nPos",19
145,12,"nPos",19
196,13,"nPos",19
170,14,"nPos",19
169,15,"nPos",19
216,16,"nPos",19
191,17,"nPos",19
159,18,"nPos",19
191,19,"nPos",19
200,20,"nPos",19
192,21,"nPos",19
202,22,"nPos",19
171,23,"nPos",19
191,24,"nPos",19
174,25,"nPos",19
166,26,"nPos",19
184,27,"nPos",19
198,28,"nPos",19
177,29,"nPos",19
181,30,"nPos",19
172,31,"nPos",19
181,32,"nPos",19
179,33,"nPos",19
180,34,"nPos",19
191,35,"nPos",19
167,36,"nPos",19
174,37,"nPos",19
164,38,"nPos",19
172,39,"nPos",19
157,40,"nPos",19
159,41,"nPos",19
150,42,"nPos",19
171,43,"nPos",19
190,44,"nPos",19
170,45,"nPos",19
170,46,"nPos",19
176,47,"nPos",19
176,48,"nPos",19
154,49,"nPos",19
153,50,"nPos",19
182,51,"nPos",19
189,52,"nPos",19
169,53,"nPos",19
198,54,"nPos",19
182,55,"nPos",19
211,56,"nPos",19
208,57,"nPos",19
222,58,"nPos",19
279,59,"nPos",19
255,60,"nPos",19
264,61,"nPos",19
286,62,"nPos",19
335,63,"nPos",19
318,64,"nPos",19
357,65,"nPos",19
367,66,"nPos",19
403,67,"nPos",19
452,68,"nPos",19
441,69,"nPos",19
501,70,"nPos",19
535,71,"nPos",19
548,72,"nPos",19
603,73,"nPos",19
627,74,"nPos",19
656,75,"nPos",19
675,76,"nPos",19
724,77,"nPos",19
772,78,"nPos",19
816,79,"nPos",19
806,80,"nPos",19
826,81,"nPos",19
877,82,"nPos",19
894,83,"nPos",19
901,84,"nPos",19
985,85,"nPos",19
944,86,"nPos",19
1009,87,"nPos",19
1028,88,"nPos",19
999,89,"nPos",19
1057,90,"nPos",19
1064,91,"nPos",19
1096,92,"nPos",19
1106,93,"nPos",19
1076,94,"nPos",19
1165,95,"nPos",19
1157,96,"nPos",19
1224,97,"nPos",19
1253,98,"nPos",19
1381,99,"nPos",19
1355,100,"nPos",19
67,1,"nPos",20
59,2,"nPos",20
66,3,"nPos",20
65,4,"nPos",20
62,5,"nPos",20
55,6,"nPos",20
62,7,"nPos",20
61,8,"nPos",20
58,9,"nPos",20
51,10,"nPos",20
45,11,"nPos",20
41,12,"nPos",20
53,13,"nPos",20
45,14,"nPos",20
45,15,"nPos",20
43,16,"nPos",20
42,17,"nPos",20
40,18,"nPos",20
35,19,"nPos",20
30,20,"nPos",20
32,21,"nPos",20
34,22,"nPos",20
29,23,"nPos",20
26,24,"nPos",20
24,25,"nPos",20
30,26,"nPos",20
23,27,"nPos",20
26,28,"nPos",20
31,29,"nPos",20
24,30,"nPos",20
29,31,"nPos",20
23,32,"nPos",20
16,33,"nPos",20
24,34,"nPos",20
25,35,"nPos",20
14,36,"nPos",20
30,37,"nPos",20
33,38,"nPos",20
21,39,"nPos",20
27,40,"nPos",20
20,41,"nPos",20
14,42,"nPos",20
17,43,"nPos",20
23,44,"nPos",20
29,45,"nPos",20
26,46,"nPos",20
24,47,"nPos",20
27,48,"nPos",20
20,49,"nPos",20
31,50,"nPos",20
24,51,"nPos",20
32,52,"nPos",20
19,53,"nPos",20
25,54,"nPos",20
26,55,"nPos",20
23,56,"nPos",20
21,57,"nPos",20
26,58,"nPos",20
33,59,"nPos",20
32,60,"nPos",20
36,61,"nPos",20
37,62,"nPos",20
31,63,"nPos",20
24,64,"nPos",20
29,65,"nPos",20
26,66,"nPos",20
28,67,"nPos",20
24,68,"nPos",20
26,69,"nPos",20
22,70,"nPos",20
22,71,"nPos",20
25,72,"nPos",20
32,73,"nPos",20
20,74,"nPos",20
29,75,"nPos",20
16,76,"nPos",20
17,77,"nPos",20
25,78,"nPos",20
23,79,"nPos",20
20,80,"nPos",20
10,81,"nPos",20
24,82,"nPos",20
13,83,"nPos",20
14,84,"nPos",20
16,85,"nPos",20
15,86,"nPos",20
17,87,"nPos",20
5,88,"nPos",20
5,89,"nPos",20
11,90,"nPos",20
21,91,"nPos",20
9,92,"nPos",20
9,93,"nPos",20
2,94,"nPos",20
7,95,"nPos",20
13,96,"nPos",20
11,97,"nPos",20
9,98,"nPos",20
6,99,"nPos",20
9,100,"nPos",20
75,1,"nPos",21
69,2,"nPos",21
76,3,"nPos",21
93,4,"nPos",21
82,5,"nPos",21
82,6,"nPos",21
71,7,"nPos",21
96,8,"nPos",21
68,9,"nPos",21
61,10,"nPos",21
85,11,"nPos",21
70,12,"nPos",21
66,13,"nPos",21
80,14,"nPos",21
76,15,"nPos",21
64,16,"nPos",21
59,17,"nPos",21
58,18,"nPos",21
64,19,"nPos",21
68,20,"nPos",21
73,21,"nPos",21
80,22,"nPos",21
70,23,"nPos",21
81,24,"nPos",21
76,25,"nPos",21
79,26,"nPos",21
54,27,"nPos",21
73,28,"nPos",21
76,29,"nPos",21
64,30,"nPos",21
73,31,"nPos",21
79,32,"nPos",21
64,33,"nPos",21
89,34,"nPos",21
70,35,"nPos",21
91,36,"nPos",21
98,37,"nPos",21
92,38,"nPos",21
84,39,"nPos",21
100,40,"nPos",21
99,41,"nPos",21
109,42,"nPos",21
100,43,"nPos",21
104,44,"nPos",21
108,45,"nPos",21
85,46,"nPos",21
100,47,"nPos",21
86,48,"nPos",21
103,49,"nPos",21
90,50,"nPos",21
89,51,"nPos",21
89,52,"nPos",21
106,53,"nPos",21
127,54,"nPos",21
100,55,"nPos",21
123,56,"nPos",21
124,57,"nPos",21
117,58,"nPos",21
141,59,"nPos",21
117,60,"nPos",21
138,61,"nPos",21
174,62,"nPos",21
147,63,"nPos",21
170,64,"nPos",21
168,65,"nPos",21
181,66,"nPos",21
212,67,"nPos",21
204,68,"nPos",21
207,69,"nPos",21
212,70,"nPos",21
235,71,"nPos",21
238,72,"nPos",21
252,73,"nPos",21
269,74,"nPos",21
294,75,"nPos",21
295,76,"nPos",21
334,77,"nPos",21
334,78,"nPos",21
348,79,"nPos",21
333,80,"nPos",21
407,81,"nPos",21
407,82,"nPos",21
415,83,"nPos",21
460,84,"nPos",21
500,85,"nPos",21
546,86,"nPos",21
516,87,"nPos",21
569,88,"nPos",21
628,89,"nPos",21
715,90,"nPos",21
720,91,"nPos",21
785,92,"nPos",21
848,93,"nPos",21
773,94,"nPos",21
844,95,"nPos",21
842,96,"nPos",21
902,97,"nPos",21
926,98,"nPos",21
949,99,"nPos",21
960,100,"nPos",21
93,1,"nPos",22
69,2,"nPos",22
57,3,"nPos",22
80,4,"nPos",22
58,5,"nPos",22
57,6,"nPos",22
55,7,"nPos",22
68,8,"nPos",22
48,9,"nPos",22
50,10,"nPos",22
60,11,"nPos",22
48,12,"nPos",22
62,13,"nPos",22
46,14,"nPos",22
52,15,"nPos",22
34,16,"nPos",22
54,17,"nPos",22
42,18,"nPos",22
36,19,"nPos",22
34,20,"nPos",22
42,21,"nPos",22
33,22,"nPos",22
29,23,"nPos",22
37,24,"nPos",22
46,25,"nPos",22
43,26,"nPos",22
33,27,"nPos",22
50,28,"nPos",22
38,29,"nPos",22
38,30,"nPos",22
36,31,"nPos",22
32,32,"nPos",22
34,33,"nPos",22
44,34,"nPos",22
35,35,"nPos",22
40,36,"nPos",22
42,37,"nPos",22
32,38,"nPos",22
43,39,"nPos",22
41,40,"nPos",22
47,41,"nPos",22
50,42,"nPos",22
42,43,"nPos",22
45,44,"nPos",22
52,45,"nPos",22
55,46,"nPos",22
41,47,"nPos",22
50,48,"nPos",22
51,49,"nPos",22
60,50,"nPos",22
54,51,"nPos",22
60,52,"nPos",22
60,53,"nPos",22
57,54,"nPos",22
38,55,"nPos",22
67,56,"nPos",22
57,57,"nPos",22
50,58,"nPos",22
62,59,"nPos",22
46,60,"nPos",22
53,61,"nPos",22
51,62,"nPos",22
41,63,"nPos",22
44,64,"nPos",22
53,65,"nPos",22
40,66,"nPos",22
36,67,"nPos",22
28,68,"nPos",22
40,69,"nPos",22
55,70,"nPos",22
36,71,"nPos",22
31,72,"nPos",22
43,73,"nPos",22
39,74,"nPos",22
40,75,"nPos",22
46,76,"nPos",22
30,77,"nPos",22
35,78,"nPos",22
34,79,"nPos",22
37,80,"nPos",22
37,81,"nPos",22
39,82,"nPos",22
33,83,"nPos",22
41,84,"nPos",22
43,85,"nPos",22
36,86,"nPos",22
28,87,"nPos",22
37,88,"nPos",22
41,89,"nPos",22
40,90,"nPos",22
29,91,"nPos",22
25,92,"nPos",22
46,93,"nPos",22
31,94,"nPos",22
46,95,"nPos",22
39,96,"nPos",22
46,97,"nPos",22
50,98,"nPos",22
50,99,"nPos",22
42,100,"nPos",22
59,1,"nPos",23
53,2,"nPos",23
54,3,"nPos",23
48,4,"nPos",23
44,5,"nPos",23
45,6,"nPos",23
35,7,"nPos",23
41,8,"nPos",23
34,9,"nPos",23
38,10,"nPos",23
53,11,"nPos",23
41,12,"nPos",23
36,13,"nPos",23
31,14,"nPos",23
35,15,"nPos",23
35,16,"nPos",23
36,17,"nPos",23
36,18,"nPos",23
41,19,"nPos",23
36,20,"nPos",23
29,21,"nPos",23
37,22,"nPos",23
47,23,"nPos",23
36,24,"nPos",23
50,25,"nPos",23
40,26,"nPos",23
35,27,"nPos",23
38,28,"nPos",23
42,29,"nPos",23
37,30,"nPos",23
41,31,"nPos",23
33,32,"nPos",23
31,33,"nPos",23
42,34,"nPos",23
46,35,"nPos",23
40,36,"nPos",23
31,37,"nPos",23
52,38,"nPos",23
33,39,"nPos",23
31,40,"nPos",23
38,41,"nPos",23
27,42,"nPos",23
26,43,"nPos",23
34,44,"nPos",23
30,45,"nPos",23
31,46,"nPos",23
29,47,"nPos",23
38,48,"nPos",23
38,49,"nPos",23
28,50,"nPos",23
34,51,"nPos",23
35,52,"nPos",23
38,53,"nPos",23
19,54,"nPos",23
21,55,"nPos",23
28,56,"nPos",23
24,57,"nPos",23
21,58,"nPos",23
20,59,"nPos",23
32,60,"nPos",23
26,61,"nPos",23
24,62,"nPos",23
23,63,"nPos",23
30,64,"nPos",23
33,65,"nPos",23
30,66,"nPos",23
23,67,"nPos",23
37,68,"nPos",23
30,69,"nPos",23
31,70,"nPos",23
29,71,"nPos",23
37,72,"nPos",23
45,73,"nPos",23
33,74,"nPos",23
30,75,"nPos",23
48,76,"nPos",23
52,77,"nPos",23
48,78,"nPos",23
48,79,"nPos",23
28,80,"nPos",23
44,81,"nPos",23
35,82,"nPos",23
46,83,"nPos",23
27,84,"nPos",23
47,85,"nPos",23
36,86,"nPos",23
33,87,"nPos",23
50,88,"nPos",23
30,89,"nPos",23
35,90,"nPos",23
35,91,"nPos",23
26,92,"nPos",23
27,93,"nPos",23
19,94,"nPos",23
34,95,"nPos",23
21,96,"nPos",23
32,97,"nPos",23
26,98,"nPos",23
27,99,"nPos",23
22,100,"nPos",23
127,1,"nPos",24
145,2,"nPos",24
141,3,"nPos",24
155,4,"nPos",24
141,5,"nPos",24
148,6,"nPos",24
134,7,"nPos",24
126,8,"nPos",24
134,9,"nPos",24
143,10,"nPos",24
120,11,"nPos",24
119,12,"nPos",24
120,13,"nPos",24
119,14,"nPos",24
118,15,"nPos",24
119,16,"nPos",24
100,17,"nPos",24
101,18,"nPos",24
99,19,"nPos",24
97,20,"nPos",24
93,21,"nPos",24
97,22,"nPos",24
92,23,"nPos",24
93,24,"nPos",24
99,25,"nPos",24
100,26,"nPos",24
104,27,"nPos",24
89,28,"nPos",24
109,29,"nPos",24
99,30,"nPos",24
108,31,"nPos",24
109,32,"nPos",24
102,33,"nPos",24
114,34,"nPos",24
108,35,"nPos",24
140,36,"nPos",24
131,37,"nPos",24
132,38,"nPos",24
126,39,"nPos",24
118,40,"nPos",24
142,41,"nPos",24
136,42,"nPos",24
164,43,"nPos",24
156,44,"nPos",24
174,45,"nPos",24
151,46,"nPos",24
161,47,"nPos",24
158,48,"nPos",24
172,49,"nPos",24
175,50,"nPos",24
194,51,"nPos",24
197,52,"nPos",24
237,53,"nPos",24
207,54,"nPos",24
227,55,"nPos",24
255,56,"nPos",24
248,57,"nPos",24
291,58,"nPos",24
294,59,"nPos",24
312,60,"nPos",24
303,61,"nPos",24
317,62,"nPos",24
368,63,"nPos",24
401,64,"nPos",24
378,65,"nPos",24
401,66,"nPos",24
434,67,"nPos",24
383,68,"nPos",24
465,69,"nPos",24
447,70,"nPos",24
438,71,"nPos",24
471,72,"nPos",24
479,73,"nPos",24
555,74,"nPos",24
525,75,"nPos",24
590,76,"nPos",24
621,77,"nPos",24
625,78,"nPos",24
651,79,"nPos",24
689,80,"nPos",24
727,81,"nPos",24
755,82,"nPos",24
767,83,"nPos",24
784,84,"nPos",24
845,85,"nPos",24
849,86,"nPos",24
884,87,"nPos",24
997,88,"nPos",24
989,89,"nPos",24
1019,90,"nPos",24
1109,91,"nPos",24
1135,92,"nPos",24
1076,93,"nPos",24
1170,94,"nPos",24
1178,95,"nPos",24
1261,96,"nPos",24
1279,97,"nPos",24
1302,98,"nPos",24
1369,99,"nPos",24
1426,100,"nPos",24
85,1,"nPos",25
120,2,"nPos",25
105,3,"nPos",25
81,4,"nPos",25
92,5,"nPos",25
90,6,"nPos",25
90,7,"nPos",25
101,8,"nPos",25
86,9,"nPos",25
97,10,"nPos",25
97,11,"nPos",25
83,12,"nPos",25
87,13,"nPos",25
84,14,"nPos",25
80,15,"nPos",25
89,16,"nPos",25
90,17,"nPos",25
74,18,"nPos",25
93,19,"nPos",25
87,20,"nPos",25
90,21,"nPos",25
73,22,"nPos",25
95,23,"nPos",25
93,24,"nPos",25
68,25,"nPos",25
93,26,"nPos",25
91,27,"nPos",25
68,28,"nPos",25
94,29,"nPos",25
99,30,"nPos",25
104,31,"nPos",25
104,32,"nPos",25
93,33,"nPos",25
87,34,"nPos",25
111,35,"nPos",25
114,36,"nPos",25
106,37,"nPos",25
121,38,"nPos",25
148,39,"nPos",25
121,40,"nPos",25
141,41,"nPos",25
167,42,"nPos",25
147,43,"nPos",25
189,44,"nPos",25
177,45,"nPos",25
164,46,"nPos",25
186,47,"nPos",25
197,48,"nPos",25
183,49,"nPos",25
203,50,"nPos",25
236,51,"nPos",25
227,52,"nPos",25
213,53,"nPos",25
232,54,"nPos",25
258,55,"nPos",25
287,56,"nPos",25
295,57,"nPos",25
292,58,"nPos",25
323,59,"nPos",25
333,60,"nPos",25
344,61,"nPos",25
322,62,"nPos",25
355,63,"nPos",25
391,64,"nPos",25
404,65,"nPos",25
410,66,"nPos",25
437,67,"nPos",25
461,68,"nPos",25
452,69,"nPos",25
480,70,"nPos",25
512,71,"nPos",25
519,72,"nPos",25
511,73,"nPos",25
540,74,"nPos",25
568,75,"nPos",25
515,76,"nPos",25
560,77,"nPos",25
567,78,"nPos",25
519,79,"nPos",25
555,80,"nPos",25
521,81,"nPos",25
527,82,"nPos",25
513,83,"nPos",25
527,84,"nPos",25
493,85,"nPos",25
481,86,"nPos",25
536,87,"nPos",25
508,88,"nPos",25
517,89,"nPos",25
524,90,"nPos",25
510,91,"nPos",25
483,92,"nPos",25
500,93,"nPos",25
487,94,"nPos",25
463,95,"nPos",25
489,96,"nPos",25
481,97,"nPos",25
459,98,"nPos",25
430,99,"nPos",25
396,100,"nPos",25
60,1,"nPos",26
67,2,"nPos",26
42,3,"nPos",26
69,4,"nPos",26
63,5,"nPos",26
52,6,"nPos",26
62,7,"nPos",26
48,8,"nPos",26
41,9,"nPos",26
41,10,"nPos",26
49,11,"nPos",26
49,12,"nPos",26
55,13,"nPos",26
46,14,"nPos",26
57,15,"nPos",26
60,16,"nPos",26
43,17,"nPos",26
56,18,"nPos",26
40,19,"nPos",26
51,20,"nPos",26
42,21,"nPos",26
43,22,"nPos",26
42,23,"nPos",26
47,24,"nPos",26
49,25,"nPos",26
35,26,"nPos",26
34,27,"nPos",26
52,28,"nPos",26
38,29,"nPos",26
53,30,"nPos",26
31,31,"nPos",26
45,32,"nPos",26
36,33,"nPos",26
33,34,"nPos",26
49,35,"nPos",26
50,36,"nPos",26
47,37,"nPos",26
46,38,"nPos",26
38,39,"nPos",26
42,40,"nPos",26
43,41,"nPos",26
39,42,"nPos",26
48,43,"nPos",26
