"variable","mean","median","sd","lower","upper","rhat","ess_bulk"
"Y_hat[90]",-3.39568661111111,-3.39565,0.0305624024835428,-3.4561305,-3.334984,0.99863884216752,920.248833474845
"Y_hat[91]",-3.43530437777778,-3.43494,0.0280397499856268,-3.4923585,-3.3827455,0.999283845920287,892.756098718469
"Y_hat[92]",-3.47362752222222,-3.47325,0.0278251529357973,-3.52987175,-3.41938975,1.00207057610765,768.492868973843
"Y_hat[93]",-3.50855091111111,-3.50901,0.0285987410920469,-3.5669405,-3.454963,1.00333139223395,712.846438046285
"Y_hat[94]",-3.53806238888889,-3.538765,0.0285940292849679,-3.5952,-3.4826065,1.00232904991511,782.892430837765
"Y_hat[95]",-3.56178801111111,-3.56162,0.0281895531328287,-3.619705,-3.507064,1.0001952763866,941.981773797311
"Y_hat[96]",-3.5807522,-3.581025,0.0291988641886005,-3.63959025,-3.5230145,0.999158793354845,901.354384065025
"Y_hat[97]",-3.59602251111111,-3.59608,0.0318823556205694,-3.659384,-3.535248,1.00017766401192,572.96397709089
"Y_hat[98]",-3.60866817777778,-3.609265,0.0346180751878628,-3.676938,-3.54183425,1.0011317032107,487.714223174902
"Y_hat[99]",-3.61966991111111,-3.619355,0.0356779041149954,-3.6897245,-3.54889325,1.00246882922177,544.676283432848
"Y_hat[100]",-3.62874925555556,-3.628695,0.0357682795788119,-3.69747325,-3.55675,1.00227428752748,641.539588871664
"Y_hat[101]",-3.63468221111111,-3.63427,0.036921793738067,-3.7086755,-3.559958,1.00253091557298,704.375103808345
"Y_hat[102]",-3.63622196666667,-3.637055,0.0398060745083344,-3.716922,-3.55898375,1.00290089529726,640.663055338896
"Y_hat[103]",-3.63212186666667,-3.632455,0.043307576558732,-3.722224,-3.5500155,1.00329884379056,581.603079792292
"Y_hat[104]",-3.62119904444444,-3.62191,0.0459638095070775,-3.7177635,-3.53162425,1.00293825658389,589.733931957348
"Y_hat[105]",-3.60303422222222,-3.60332,0.0481482757556026,-3.69873125,-3.5051835,1.00170376155523,672.021839406798
"Y_hat[106]",-3.57771211111111,-3.579435,0.0509815918640998,-3.675915,-3.47172425,1.00047094023027,760.081187386592
"Y_hat[107]",-3.54532582222222,-3.54685,0.0545785278820784,-3.64952525,-3.43681075,0.999744966251673,784.260260382624
"Y_hat[108]",-3.50596891111111,-3.50815,0.0580283990112188,-3.6179475,-3.3917595,0.999933891729187,760.720586519551
"Y_hat[109]",-3.45985707777778,-3.46183,0.0603093007953074,-3.57600075,-3.3391025,1.00094991458411,699.573834232887
"Y_hat[110]",-3.40844095555556,-3.41072,0.0617982429830603,-3.52335775,-3.28307825,1.00220211420086,602.394331521909
"Y_hat[111]",-3.14361377777778,-3.143815,0.046423807597532,-3.23731225,-3.05214925,1.00285648731742,580.257460322142
"Y_hat[112]",-3.09426756666667,-3.093955,0.0374652864018617,-3.17019775,-3.01979825,1.00450994284466,912.114035886238
"Y_hat[113]",-3.042384,-3.042245,0.0314764039419499,-3.1065835,-2.98212775,1.00250896591474,1056.64307343638
"Y_hat[114]",-2.98562497777778,-2.986275,0.0286577351179523,-3.03921575,-2.9320455,1.00388009098082,628.838441488878
"Y_hat[115]",-2.9222578,-2.923105,0.0258473761509083,-2.97091525,-2.87348475,1.00131954587293,468.160636451076
"Y_hat[116]",-2.85495406666667,-2.85557,0.0219948169725318,-2.895422,-2.81071375,0.998829112809064,558.004205814685
"Y_hat[117]",-2.78833132222222,-2.789105,0.0192036923569603,-2.82302925,-2.750898,0.997698188333991,846.071272274638
"Y_hat[118]",-2.72701584444444,-2.727085,0.0192827143874268,-2.764492,-2.69064275,1.00154157774565,590.605741926708
"Y_hat[119]",-2.67563423333333,-2.675945,0.0206059586177709,-2.71446325,-2.63665175,1.00500826517446,400.36551532284
"Y_hat[120]",-2.6379555,-2.63743,0.0203806031111876,-2.677652,-2.59991125,1.00345825198831,432.68953841293
"Y_hat[121]",-2.6123971,-2.611415,0.0192511958841803,-2.65249575,-2.5767895,1.00065595277794,622.089353002262
"Y_hat[122]",-2.59531717777778,-2.59505,0.0193789150763025,-2.6353545,-2.55992725,1.00077383108143,821.06443592517
"Y_hat[123]",-2.58306911111111,-2.58226,0.0211569374777144,-2.628498,-2.54341575,1.00345555891427,650.594760595791
"Y_hat[124]",-2.57200705555556,-2.571075,0.0228263649959659,-2.62003625,-2.530911,1.00727493286865,483.881726238432
"Y_hat[125]",-2.55907165555556,-2.55842,0.0231287951071177,-2.60592625,-2.51553425,1.00548659176515,737.657456485795
"Y_hat[126]",-2.54435475555556,-2.543935,0.0237295127594784,-2.590244,-2.49857875,1.00083907623917,894.113696046542
