"variable","mean","median","sd","lower","upper","rhat","ess_bulk","t"
"a",-3.0012358,-3.00188,0.075770667302705,-3.138619,-2.849907,1.00265326489424,735.459656294115,121
"a",-3.01279265555556,-3.013545,0.0617939389660522,-3.1369145,-2.88979175,1.00273114818205,697.296588027442,122
"a",-3.03302141111111,-3.032815,0.0497834486089871,-3.13292025,-2.93765425,1.00272537056493,735.931389939977,123
"a",-3.06067234444444,-3.060065,0.0409173453046233,-3.14186775,-2.98007525,1.00323314006908,1060.51050650805,124
"a",-3.09211035555556,-3.0926,0.0368142348491231,-3.1678905,-3.02261925,1.00243633966664,1127.90099422829,125
"a",-3.12510756666667,-3.126475,0.0348808663884978,-3.19249175,-3.05724675,1.00096831494626,906.324349790752,126
"a",-3.1550412,-3.154065,0.0348794897055262,-3.22531725,-3.09003875,0.998541116788179,724.690251423723,127
"a",-3.17822082222222,-3.17653,0.0353101601840947,-3.24734125,-3.1116015,0.998228594948888,718.009586988345,128
"a",-3.1939733,-3.193535,0.0354419292936591,-3.26692075,-3.12718075,1.00011408382434,938.088369965128,129
"a",-3.20564981111111,-3.20489,0.0363321351379123,-3.2835785,-3.134875,1.00162178026334,1208.67006152826,130
"a",-3.21551044444444,-3.215125,0.0372177471454563,-3.2950905,-3.14566375,1.00353645070817,1082.85584485219,131
"a",-3.22552473333333,-3.224515,0.0384282719784282,-3.30282925,-3.15252975,1.00155659306164,1146.58087167785,132
"a",-3.23645182222222,-3.23558,0.0401627330513377,-3.319631,-3.15995125,1.00013375386136,1143.82588059177,133
"a",-3.2474422,-3.245565,0.042208755248482,-3.3312385,-3.1669465,1.00113443669468,1110.82278313927,134
"a",-3.25673755555556,-3.254305,0.0458485658471022,-3.3446965,-3.162044,0.999283232178902,1029.86479456351,135
"a",-3.26196274444444,-3.26301,0.0513177366676139,-3.3551035,-3.15683,0.999251490254953,870.89529783266,136
"a",-3.26289916666667,-3.26424,0.0586789433449046,-3.37687725,-3.145676,0.999530051952272,810.930826889223,137
"a",-3.26133015555556,-3.26347,0.0686192699383513,-3.39410125,-3.12469725,0.999092301549219,883.217920070555,138
"a",-3.25879512222222,-3.26227,0.0796419791911558,-3.4182755,-3.1056155,0.997743177708034,1051.92393849267,139
"a",-3.2552117,-3.256975,0.0902703000115836,-3.44609175,-3.0790845,0.998013229193362,1126.2524030779,140
"a",-3.25088963333333,-3.24989,0.0998353633268827,-3.45298975,-3.04905375,0.999179261155878,1251.28130788156,141
"a",-3.24648361111111,-3.247295,0.108339485139199,-3.4594295,-3.02665475,1.00085556907132,1299.54953945499,142
"a",-3.24203567777778,-3.243125,0.116015379996132,-3.46883375,-3.00408775,1.00053211825188,1287.52330313558,143
"a",-3.23782938888889,-3.237745,0.123501915958189,-3.473005,-2.99360275,1.00199138493786,1304.11599153768,144
"a",-3.23355107777778,-3.23663,0.128793722519621,-3.4767935,-2.962918,1.00058287843381,1270.62601030149,145
"a",-3.23011681111111,-3.23415,0.132662443188973,-3.479866,-2.9566305,1.00002379033746,1267.14972726451,146
"a",-3.22866684444444,-3.23231,0.135192447596937,-3.4850235,-2.9496035,1.00021619944238,1295.14495957071,147
"a",-3.2280823,-3.23424,0.135240609751102,-3.48310125,-2.9550925,1.00090128766126,1287.33866129942,148
"a",-3.22883695555556,-3.23403,0.134148635396368,-3.469031,-2.96284875,1.00107511502267,1287.72929272235,149
"a",-3.23227724444444,-3.236055,0.129425308479194,-3.470062,-2.9710745,1.0011313592382,1271.635554508,150
"a",-3.23717661111111,-3.239085,0.122195644916942,-3.46524225,-2.9917025,1.00082441874966,1253.60058267291,151
"a",-3.24456374444444,-3.243495,0.112917146789239,-3.46155725,-3.02061325,1.00051680498557,1308.26320877653,152
"a",-3.25478064444444,-3.25224,0.102469286291928,-3.4459325,-3.03968225,1.00154166287009,1306.09987274111,153
"a",-3.26825943333333,-3.264925,0.090342661192708,-3.43737925,-3.08763875,1.00088400445635,1236.34387558705,154
"a",-3.28547714444444,-3.28111,0.0788989087289682,-3.4346665,-3.12324425,0.999631458597927,1160.66711287719,155
"a",-3.30654167777778,-3.30441,0.0677595382395144,-3.43868675,-3.17871525,0.999961422246612,1102.95933891656,156
"a",-3.33167831111111,-3.332335,0.0576091335534534,-3.44834475,-3.226318,1.00136079307395,944.46300874926,157
"a",-3.36102477777778,-3.359915,0.0495294501201587,-3.45937225,-3.26541825,1.00213001018804,891.477052923598,158
"a",-3.39242851111111,-3.39308,0.0446777981633634,-3.48129025,-3.3052545,1.00246668780656,899.638253251995,159
"a",-3.42619735555556,-3.42593,0.0420067941417455,-3.506863,-3.345321,1.00394807453193,925.589873148502,160
"a",-3.46145241111111,-3.461665,0.0410520466508623,-3.54452,-3.374417,1.00416713593569,865.987367422847,161
"a",-3.4946267,-3.49321,0.0401064181629721,-3.57483125,-3.41642425,1.00410827273709,888.908041875428,162
"a",-3.52274743333333,-3.521765,0.0406579176659757,-3.60387575,-3.44210625,1.00198892290733,1103.49485778198,163
"a",-3.54645955555556,-3.54611,0.0414573327981775,-3.63147625,-3.46906025,0.999171979073119,1104.83065895235,164
"a",-3.56692131111111,-3.566895,0.043048387926404,-3.6536485,-3.480609,1.00403500892164,1099.70673404082,165
"a",-3.58416838888889,-3.582735,0.0437849816080851,-3.667986,-3.49614325,1.00522230587896,1071.65177882028,166
"a",-3.59930738888889,-3.60048,0.0441826233310022,-3.68065475,-3.51049075,1.00385052827452,1020.58326611053,167
"a",-3.61174698888889,-3.610975,0.0442419321622138,-3.694067,-3.52398875,1.00014251055426,940.176687606752,168
"a",-3.62215401111111,-3.62098,0.0452991957833753,-3.7111205,-3.53608,0.999059711427987,878.348075340588,169
"a",-3.62911651111111,-3.62667,0.0473219645757326,-3.7236935,-3.544593,0.9998681670892,957.700799876135,170
"a",-3.63062588888889,-3.629125,0.0495066346514777,-3.7304165,-3.5402645,0.999508075608542,1051.22921903926,171
"a",-3.62625487777778,-3.62579,0.0510761248706103,-3.72833325,-3.529877,0.999773558198451,1188.65181120888,172
"a",-3.61492642222222,-3.61479,0.0534569027091171,-3.717431,-3.51348675,1.00089184148549,1324.54024101594,173
"a",-3.59606047777778,-3.59765,0.0553814624669416,-3.70131875,-3.48836275,0.99899086236831,1227.70340980878,174
"a",-3.57048622222222,-3.56981,0.0577349385254342,-3.68218825,-3.46125025,0.998562922013224,1165.6152971706,175
"a",-3.53885941111111,-3.536825,0.0594126833010232,-3.64565575,-3.4236685,0.998677821062616,1009.4323296887,176
"a",-3.50104924444444,-3.499975,0.061862640608846,-3.618969,-3.38433575,0.999437787175382,915.231673270602,177
"a",-3.4568251,-3.45546,0.0645124697303786,-3.586015,-3.33493625,0.999270589723654,920.829198993272,178
"a",-3.40665371111111,-3.40722,0.0665487549059954,-3.5405225,-3.28352725,0.998945962712396,942.129467101661,179
"a",-3.35195787777778,-3.352065,0.0673799514222659,-3.4842435,-3.222369,0.999632188234314,1039.437800993,180
"a",-3.29454913333333,-3.294655,0.0659068516233741,-3.42079475,-3.1687975,1.00135138753735,1182.40335292798,181
"a",-3.23584432222222,-3.236675,0.0617343674410318,-3.351407,-3.1150255,1.0002582169384,1275.84034961158,182
"a",-3.17691527777778,-3.177545,0.055540394153097,-3.279512,-3.0717475,0.999987511119412,1271.5516793296,183
"a",-3.11987992222222,-3.11942,0.0484852928275406,-3.212822,-3.02524575,0.999075969228767,1193.61283631482,184
"a",-3.06644575555556,-3.06496,0.0423008601640524,-3.1490015,-2.9840245,1.00005554182444,1158.25491037608,185
"a",-3.01458255555556,-3.01252,0.0369946166261095,-3.08878425,-2.946843,1.00109610894585,1112.01752457399,186
"a",-2.96148245555556,-2.96107,0.0338456077445282,-3.0298135,-2.89752075,1.00188449472713,1010.23986462279,187
"a",-2.90669278888889,-2.905645,0.0323849184625552,-2.97630525,-2.84557075,1.00104924109896,996.212748367224,188
"a",-2.85117847777778,-2.850725,0.0317071592259318,-2.917781,-2.79033375,1.00144988524812,1049.79679930127,189
"a",-2.79427553333333,-2.79327,0.0309795597229425,-2.86030725,-2.7353745,1.00038464798866,1190.75041282862,190
"a",-2.73663936666667,-2.736105,0.0308537055452353,-2.80003175,-2.67668275,0.999192771312376,1155.97401996915,191
"a",-2.68576405555556,-2.6853,0.0315869701719953,-2.74801625,-2.62618175,0.998937777089516,933.535006481794,192
"a",-2.64867235555556,-2.64791,0.0310838048888734,-2.711354,-2.5893455,1.00277588667107,854.80921163018,193
"a",-2.62313617777778,-2.622385,0.030343804191014,-2.68069275,-2.56369125,1.00012215648853,921.450147266497,194
"a",-2.60570776666667,-2.60437,0.0299743378935893,-2.665361,-2.55054625,0.999956015045065,1056.28097351898,195
"a",-2.59072865555556,-2.589395,0.0301016861059614,-2.649491,-2.53332875,1.00138118701759,1091.25755426254,196
"a",-2.57674558888889,-2.576335,0.0302605338812172,-2.63491625,-2.51882,1.00287535267296,1029.08219568128,197
"a",-2.56152213333333,-2.56019,0.0309243599186499,-2.62505575,-2.50373475,1.00676511220933,1031.68695828448,198
"a",-2.54606327777778,-2.544585,0.0323434198088006,-2.6109045,-2.482165,1.00844352138098,1048.20275782382,199
"a",-2.52985683333333,-2.529715,0.0343292205798925,-2.59853825,-2.4600515,1.00243300943303,1259.61813609969,200
"a",-2.51360381111111,-2.513465,0.036321392156323,-2.586612,-2.4408495,1.00132220981867,1184.40616297305,201
"a",-2.49879282222222,-2.498105,0.0380890106864701,-2.5761845,-2.42532075,1.00222748993055,936.603357743779,202
"a",-2.48680271111111,-2.48617,0.0393793527118646,-2.5634225,-2.41096275,1.00393478055939,802.078834922632,203
"a",-2.47891097777778,-2.478705,0.0401757461317259,-2.5569125,-2.40117575,1.00379434280431,799.098435702825,204
"a",-2.47639674444444,-2.475855,0.0439038436009645,-2.5648815,-2.39334125,1.00073854125528,890.661662090124,205
"a",-2.47980338888889,-2.48,0.0526248247137756,-2.5849025,-2.3798515,0.998734306509881,918.75247037039,206
"a",-2.48588053333333,-2.486955,0.0672528926293303,-2.626001,-2.3551345,0.997402552015597,987.44722520109,207
"a",-2.49175896666667,-2.493375,0.0875802981406295,-2.66658675,-2.3181695,0.999368626788119,966.884342750373,208
"a",-2.49742052222222,-2.499625,0.112336917463493,-2.72715675,-2.28030825,0.999354695686238,978.767828012144,209
"a",-2.50317907777778,-2.5045,0.140023596485685,-2.80038325,-2.235749,1.00028634954826,1000.71157608378,210
"effective_n",6180.11302222222,5785.565,2192.51354227487,3108.96475,11070.205,1.00237613858402,691.016640450546,NA
"P",0.0080046989,0.00772141,0.00206863457806361,0.004818787,0.0128637675,1.00458890721379,326.145242551829,1
"P",0.00789125485555556,0.00766245,0.00173336543114761,0.0050859135,0.0117178125,1.00998077187158,329.88558985955,2
"P",0.00778842364444444,0.00766284,0.00142673885071515,0.00539034075,0.010822755,1.00713570161376,342.459129820722,3
"P",0.00769855618888889,0.007583195,0.00116569387895549,0.00562897725,0.0101740325,1.00559438468547,362.802020688963,4
"P",0.00762070291111111,0.007570355,0.000953039760677967,0.0058566155,0.009724753,1.00710384765516,406.107651771051,5
"P",0.00754736887777778,0.007506035,0.000787724436815681,0.00610043025,0.00928485175,1.00376389573153,504.177938979847,6
"P",0.0074840088,0.00747054,0.000665589054784602,0.00621112975,0.00886530375,1.00029438294024,671.684449945647,7
"P",0.00744131373333333,0.00744292,0.000581086093635657,0.006306947,0.00857319725,1.0000833854251,867.768071158158,8
"P",0.00742302784444444,0.00740833,0.000529052125906895,0.006411142,0.00845174125,1.00205135185143,1028.01678972843,9
"P",0.00742598417777778,0.00741728,0.000503024080031942,0.00651722075,0.008417709,1.00243693956338,1077.81641663175,10
"P",0.00745327475555556,0.007449675,0.000495175514491802,0.00652607775,0.00843541875,1.00294251825543,993.845423970996,11
"P",0.00750510633333333,0.00751205,0.000499320459572416,0.00652205375,0.00849320925,1.00216441481644,941.57812436582,12
"P",0.00757855686666667,0.00760286,0.000509687985700764,0.00659139375,0.008571396,1.00341710119137,897.908700953352,13
"P",0.00766687382222222,0.00768548,0.000517968418004528,0.006676408,0.00869299175,1.00098449384544,879.601781155012,14
"P",0.00777099266666667,0.00778031,0.000527490993234896,0.0067355775,0.00889170225,1.00062101813126,882.623285735979,15
"P",0.00789180248888889,0.007910635,0.00054215857027662,0.00685397425,0.00898218425,1.0008666265458,906.537682892243,16
"P",0.00803201808888889,0.008045395,0.000560259043786451,0.00694777875,0.0091591235,1.00182638731537,880.690543763928,17
"P",0.00819241451111111,0.008210875,0.000582786536272593,0.0070380335,0.0093334625,1.00282253584825,873.0724351984,18
"P",0.00837852307777778,0.00838891,0.000624303196246484,0.007208967,0.009627572,1.00427421222537,904.476044275728,19
"P",0.00857827346666667,0.008582,0.000683589505368727,0.00724660725,0.00993992975,1.00427651242417,953.888073780918,20
"P",0.00879367007777778,0.0087925,0.000768828586829934,0.007306742,0.01039161,1.00272929048396,992.504888412806,21
"P",0.00902817437777778,0.009002885,0.000874603934827878,0.00728278225,0.01082082,1.00396582442378,1094.89950733338,22
"P",0.00929859998888889,0.00927883,0.00100290109930535,0.00735633625,0.01136822,1.00239602360868,1204.43577016037,23
"P",0.0095934508,0.009559085,0.00114230591607655,0.00741780525,0.0119208475,1.00050723077064,1331.89919209361,24
"P",0.00991888492222222,0.009889175,0.00129852830002518,0.0074123365,0.01245732,0.999929253544274,1476.4157564401,25
"P",0.0102712796444444,0.01021415,0.0014635528910333,0.00747081625,0.0130937825,1.00064808800099,1632.62445842215,26
"P",0.0106495546222222,0.0105695,0.00163113365939575,0.0075579645,0.013840965,1.00140984653677,1748.42887420827,27
"P",0.0110567188555556,0.0109782,0.00181454829302852,0.00761318225,0.014658005,1.00113525290061,1894.89889207877,28
"P",0.0114843217777778,0.01141605,0.00198942405371925,0.00786187275,0.01552102,0.998896952436676,1958.79855647789,29
"P",0.0119230407777778,0.0118636,0.00215491995933027,0.00809155925,0.0162802325,0.998308297253257,1995.41866258541,30
"P",0.0123698400777778,0.0122632,0.00230001477045978,0.00821562325,0.01723022,0.998906930454114,2011.52061989001,31
"P",0.0128158400666667,0.0126986,0.00241801643903769,0.008551654,0.018202175,0.99846959145736,2006.56740242273,32
"P",0.0132670188555556,0.01305015,0.00252433740595433,0.00901026075,0.018868035,0.998327263248939,1933.84011318308,33
"P",0.0137195888222222,0.01353065,0.00261038253843099,0.00935595475,0.0195378475,0.998166814399631,1871.41120650067,34
"P",0.0141491917888889,0.01392135,0.00265230932729245,0.00966139875,0.0201728675,0.998589557326681,1824.55220229303,35
"P",0.0145665628333333,0.014367,0.00264551836801506,0.010212355,0.0205897975,0.997919408310094,1707.67086449014,36
"P",0.0149678319666667,0.0147092,0.0026043419180588,0.0106683875,0.020721555,0.997917528555535,1572.2849915393,37
"P",0.0153480391555556,0.01507735,0.00251479230091696,0.0109573275,0.02100866,0.99792056043184,1490.48703574981,38
"P",0.0157007057333333,0.01550795,0.00238909679983564,0.011536775,0.0209854625,0.997763413360196,1419.62644576268,39
"P",0.0160098835555556,0.0158678,0.00224560705947862,0.0120551875,0.02090054,0.997645151104314,1421.76854340157,40
"P",0.0162825774444444,0.0161983,0.00208841335088421,0.0125217025,0.020604125,0.997890997415731,1402.32483505215,41
"P",0.0165023882222222,0.0163667,0.00190357853384083,0.0130846425,0.0203094,0.998047654427539,1310.70735164344,42
"P",0.0166566832222222,0.01653895,0.00169489798148059,0.0136173825,0.020100595,0.998275260102452,1212.87607319176,43
"P",0.0167509871111111,0.0167016,0.0014919243180169,0.01403061,0.019772475,1.00014719684293,1081.6961717772,44
"P",0.016777865,0.0167563,0.0013107472028738,0.0143991775,0.01930701,1.00225405513266,936.9902027401,45
"P",0.0167202348888889,0.01665395,0.00116844378805045,0.01456205,0.0191327125,1.00275778389944,811.362104601391,46
"P",0.0165512184444444,0.01650035,0.00105528172481336,0.0145928375,0.018780405,1.00016764499057,752.037646103477,47
"P",0.0162578734444444,0.0161911,0.00095525590439782,0.01447917,0.01835381,1.00103227334006,763.381042200207,48
"P",0.0158351338888889,0.0157911,0.00086084641277109,0.014276095,0.0176369675,1.00469684745525,855.254841642985,49
"P",0.0153364504444444,0.0152959,0.000793949613191409,0.0138453225,0.0168901375,1.00801227058516,971.760380135845,50
"P",0.0148049893333333,0.0147627,0.00075255071183238,0.013365515,0.01623926,1.00178217800575,1073.18618353275,51
"P",0.0142814872222222,0.01423525,0.000729597539738366,0.01283234,0.0156920975,0.999957204243765,1023.85645702658,52
"P",0.0137858838888889,0.0137413,0.000715911391628456,0.012449305,0.0152477425,0.999793592432927,927.12803911462,53
"P",0.0133308557777778,0.0133138,0.00070212848188366,0.0119734175,0.0147751325,1.00005717318332,878.134444754261,54
"P",0.0129229265555556,0.0129029,0.000701209407721006,0.011548595,0.0142731025,1.00050460565164,863.597918691841,55
"P",0.0125678028888889,0.01253705,0.000713377072818289,0.0112194025,0.0139994775,0.999712015933101,852.729749437473,56
"P",0.0122862541111111,0.0122498,0.000744817814615506,0.0108856925,0.0138114625,0.999495729334326,892.720668893233,57
"P",0.0120735870666667,0.01201725,0.000792344953086257,0.01063797,0.0137031525,0.999907854015387,989.841267066361,58
"P",0.0119167480888889,0.0118669,0.000881743321197268,0.010319035,0.0137875375,1.00164635031522,1127.10059191101,59
"P",0.0117926192666667,0.0117533,0.00101066396603176,0.00994316425,0.013899935,1.00244118271617,1318.19522950378,60
"P",0.0116993871,0.01160675,0.00115579449158909,0.00960813525,0.0141373,1.00179097143196,1510.49126035569,61
"P",0.0116264907,0.0115403,0.00130670774554388,0.0093241955,0.0143428775,1.00259774558631,1633.10552249227,62
"P",0.0115740708333333,0.0114567,0.00143677813320519,0.00911123325,0.014610435,1.00008546533122,1694.13069213773,63
"P",0.0115496528222222,0.0113826,0.00156070535014447,0.008975694,0.0148753925,0.999472971094269,1766.13239888506,64
"P",0.0115418832333333,0.0113698,0.00167276071733625,0.00879274875,0.0149839575,0.998546485511801,1777.70556388654,65
"P",0.0115547243555556,0.011372,0.00177051859132137,0.00864011925,0.0153198825,0.9978750913087,1693.26734397008,66
"P",0.0115758987,0.0114019,0.00185185410629509,0.0086310915,0.0157382125,0.998224832294432,1653.91714312455,67
"P",0.0116090632,0.01139275,0.00192072744475971,0.00858256225,0.015856555,0.999078308963517,1648.25922574066,68
"P",0.0116514096111111,0.01142265,0.00197712785371123,0.008425151,0.0158979275,0.998671280849947,1635.73360253612,69
"P",0.0116984189777778,0.0114969,0.00199380626677973,0.0083995755,0.0160942725,0.998468015758075,1631.93147857654,70
"P",0.0117468392555556,0.0115685,0.00197318334672844,0.00845695775,0.01616153,0.998953739823082,1617.6524569035,71
"P",0.0117928747666667,0.0116547,0.0019432963185659,0.00865498725,0.0161093775,0.998779220329116,1568.75090682165,72
"P",0.0118411398222222,0.01167145,0.0018885837566006,0.0087282555,0.0161024675,0.998814944684645,1393.05271244941,73
"P",0.0118852625333333,0.0117762,0.00180733968524837,0.00888184525,0.015914005,1.00016433985609,1251.62393445798,74
"P",0.0119166550222222,0.0118068,0.00169859621274793,0.009074732,0.015635745,0.999806149605304,1141.42873659501,75
"P",0.0119336789444444,0.01182905,0.0015578851063101,0.00924903125,0.0154276325,1.00045906406783,1107.40419014697,76
"P",0.0119334895333333,0.011822,0.00140625592528371,0.00952456375,0.015139165,1.00073766432171,1043.32674632933,77
"P",0.0119216680111111,0.0118213,0.00124711195072276,0.009768502,0.0147507775,1.00092674029264,1019.579580308,78
"P",0.0118927720555556,0.0118286,0.00108546385616387,0.01001137,0.01429978,1.00132615516212,942.080798706851,79
"P",0.0118463469111111,0.01181705,0.000948867560789018,0.0101264075,0.0138812025,1.00068794950593,958.277537187737,80
"P",0.0117926510111111,0.0117789,0.000841189779793814,0.010260885,0.013555605,0.999665311742046,1042.31788418974,81
"P",0.0117281185,0.01171005,0.000758194730618147,0.010305625,0.0132491075,0.998574500072798,1069.54258342373,82
"P",0.0116616082111111,0.0116398,0.000706637408816147,0.010292365,0.0130004575,0.998640399942744,1128.47877340119,83
"P",0.0115988204555556,0.0115617,0.000675952718467067,0.01028448,0.012987595,0.999013762601897,1126.8761950228,84
"P",0.0115654885666667,0.0115356,0.000656757627903984,0.0103015,0.0128827375,1.00030770970182,1145.76244100281,85
"P",0.0115777106111111,0.01158045,0.000660389995153759,0.01033408,0.012879655,1.00109746051778,1231.30807643058,86
"P",0.011633341,0.01163505,0.000661880241625623,0.0104374375,0.0129768825,1.00139170910043,1227.67046791487,87
"P",0.0117265369666667,0.01170395,0.000678612868564496,0.010474365,0.013037595,1.00116705570162,1217.27502132338,88
"P",0.0118608171333333,0.0118297,0.000700435307618025,0.010561845,0.01318782,1.00043528635566,1163.09158006902,89
"P",0.0120437120222222,0.0120485,0.000721518747569947,0.010679845,0.0134019125,1.00091369937983,1044.51076608171,90
"P",0.0122819996666667,0.0122628,0.00075070495684029,0.0108397775,0.013697115,0.999909935620784,978.146492616978,91
"P",0.0125663077777778,0.0125482,0.000776515903947196,0.01111025,0.0140653425,0.999654350860781,996.6612069698,92
"P",0.0129229783333333,0.01290785,0.00081708827770121,0.0113908775,0.01456342,1.00000951359745,958.1696326595,93
"P",0.0133567973333333,0.0133625,0.000866713513200273,0.0117403425,0.0151342675,1.00023414172903,934.500771315382,94
"P",0.0138886302222222,0.01386905,0.000928444812089941,0.012094845,0.0156866425,1.00078803428563,922.890031043818,95
"P",0.0145297583333333,0.01450485,0.0010058356667833,0.0126249175,0.0164829775,1.00062968699016,943.521059709603,96
"P",0.0152985993333333,0.0152918,0.00110155980366259,0.013195485,0.0174846825,1.00104692706607,1061.06719417735,97
"P",0.0161898367777778,0.01620625,0.00123646791554673,0.01387947,0.0186171625,1.00107318263789,1058.38822652498,98
"P",0.0171964768888889,0.01718475,0.0014233015419473,0.0144609675,0.020055845,1.00191354887095,1139.5189883842,99
"P",0.0183191711111111,0.0182953,0.00167593885675412,0.01521551,0.0216493375,1.00438832561243,1299.93581645724,100
"P",0.0195468916666667,0.01948325,0.00199083636418814,0.0159121575,0.023730305,1.00170324012743,1348.41668153203,101
"P",0.020884069,0.02077655,0.00235335063928871,0.0165004,0.02580581,1.00167146091155,1336.69782748462,102
"P",0.0223298695555556,0.02215835,0.00274751456665025,0.0173094125,0.0283151075,1.0015371587123,1311.9060901903,103
"P",0.0238814077777778,0.0236604,0.00318922483841651,0.018116885,0.0308491325,1.00125776117483,1234.51525819472,104
"P",0.0255331386666667,0.02525725,0.00363346821774761,0.0193008175,0.0334440325,1.00103308909232,1181.08069142306,105
"P",0.0272833557777778,0.0269731,0.00411587100403383,0.020368705,0.0367106875,1.00086062258243,1166.06650797528,106
"P",0.0291301505555556,0.02874655,0.00463749581653457,0.0215458725,0.0397558925,1.00061466689945,1162.74579295418,107
"P",0.0310355598888889,0.03055815,0.00513056251750755,0.02271272,0.042624375,1.00071040802847,1122.88853509683,108
"P",0.0329574502222222,0.03242045,0.00557826992554065,0.0237699225,0.0455331625,1.00088432122709,1045.54894156808,109
"P",0.0348839393333333,0.03421985,0.00597698223192648,0.0252197175,0.048304985,1.00102990691528,959.595065441123,110
"P",0.0367967135555556,0.0361331,0.00631415693040791,0.026531875,0.050808005,1.00100616191239,880.110124451518,111
"P",0.0386718817777778,0.0378983,0.00658505215579579,0.0279597075,0.05339268,1.00122169055691,808.320419522073,112
"P",0.0404815181111111,0.03957525,0.00680616917991648,0.0295214075,0.05709819,1.00109772528326,812.987833170316,113
"P",0.0421797507777778,0.0415186,0.00687946403454287,0.030859855,0.05951954,1.00099977826587,816.789642105151,114
"P",0.0437374312222222,0.0429711,0.0068317151202052,0.03241475,0.05953993,1.00104485659646,825.908011307072,115
"P",0.045090109,0.04443205,0.00663079003470103,0.033825385,0.0604640975,1.00164625775894,817.057514861549,116
"P",0.0462032746666667,0.04562035,0.00621513214994426,0.03568499,0.0600055775,1.00151476926099,820.618486456734,117
"P",0.0470104376666667,0.04647715,0.00560163000532977,0.03746526,0.0600036775,1.00167039076379,789.796808665755,118
"P",0.0475118895555556,0.04715315,0.00490972368901463,0.03918768,0.0579062725,1.00206982859893,775.120613803234,119
"P",0.0476611656666667,0.04737715,0.0041735685683309,0.0405208225,0.05639605,1.00266616262378,726.048196121525,120
"P",0.0474874924444444,0.047341,0.00344024081205461,0.04154214,0.054686065,1.00265277778625,735.504113684371,121
"P",0.0469284487777778,0.0468176,0.00276273927512995,0.0416099675,0.0526607125,1.00272874772835,697.259008952339,122
"P",0.0460053871111111,0.04596515,0.00218013174151902,0.041769485,0.050323135,1.00272531501049,735.882850541476,123
"P",0.0447914596666667,0.044785,0.00174698531420844,0.0414129525,0.048334325,1.0032323551199,1060.78422113676,124
"P",0.0434595653333333,0.0434136,0.00153188780729041,0.040392175,0.0464143825,1.00243628125007,1127.9596579149,125
"P",0.0421058422222222,0.04202815,0.00140897033196899,0.039449145,0.0449055275,1.00114044198194,906.359878049878,126
"P",0.0409149824444444,0.0409315,0.00136813217660481,0.0382239725,0.043519965,0.998626997438893,724.721447987757,127
"P",0.0400155471111111,0.04005865,0.00135366899089491,0.0374225175,0.042631255,0.998246149386504,718.23626558826,128
"P",0.0394149834444444,0.03940965,0.00133832523138614,0.036723635,0.0420000275,1.00012735867233,938.192416533808,129
"P",0.0389763676666667,0.0389823,0.00135604419150312,0.0361387575,0.0416914475,1.00163832378752,1208.74050760429,130
"P",0.0386098307777778,0.03860045,0.00137698315032608,0.03573999,0.0412625875,1.00349592373406,1082.85435219499,131
"P",0.0382413978888889,0.0382536,0.00140970378574505,0.0354743375,0.0409917625,1.00172762419905,1146.54470742278,132
"P",0.037843857,0.03784855,0.00146007558463357,0.03490373,0.0407009825,1.00012779906836,1143.77481040774,133
"P",0.0374485563333333,0.03748655,0.00152155906019947,0.034514915,0.04042863,1.00098985856788,1110.82945394967,134
"P",0.0371202948888889,0.03717265,0.00164244323484394,0.0340693275,0.0406193625,0.999211301190165,1030.14622918083,135
"P",0.0369427602222222,0.0368623,0.00183019437860799,0.0337284125,0.04082298,0.999245671782121,870.959382595118,136
"P",0.0369227836666667,0.03681855,0.00209193578433301,0.0330260425,0.0412618975,0.999356727239271,811.017647257492,137
"P",0.0369994745555556,0.0368458,0.00245159446934018,0.0324803,0.04209992,0.999024444909425,883.017409743533,138
"P",0.0371168528888889,0.03688845,0.00285349555452454,0.0317291225,0.0428762625,0.997742761130331,1052.05864761722,139
"P",0.0372750454444444,0.03707705,0.00324898747708293,0.0308856575,0.043978285,0.998012601593674,1126.24244539295,140
"P",0.0374608915555556,0.03733095,0.00361929744802513,0.0306797225,0.045258455,0.999062239610048,1251.47787655277,141
"P",0.0376498927777778,0.0374242,0.00395486537239285,0.03048887,0.0462363275,1.00080103505352,1299.74448115903,142
"P",0.0378406618888889,0.0375746,0.00426773891042113,0.030212245,0.047241625,1.00030902687334,1287.48349466776,143
"P",0.0380246864444444,0.03776975,0.00457548183153854,0.030090175,0.04771589,1.00170770611487,1304.16473171856,144
"P",0.0382047091111111,0.03781015,0.00481358423732659,0.0299797975,0.04912967,1.00024605678114,1270.57349371135,145
"P",0.0383489165555556,0.03790065,0.00499609007045793,0.0298906725,0.049424005,1.0000231963288,1267.15137763316,146
"P",0.0384143164444444,0.0379676,0.00511147756368403,0.0297416325,0.04975572,1.00021630255209,1295.15182570396,147
"P",0.038436219,0.03789735,0.00512146137756782,0.029796845,0.049497385,1.00090125793433,1287.38408078347,148
"P",0.0384031946666667,0.03790485,0.00507320622370142,0.0302062525,0.0491328075,1.00107534110028,1287.76304670497,149
"P",0.0382544527777778,0.03783115,0.00485361172543182,0.030176305,0.04875024,1.00113062095999,1271.73513244597,150
"P",0.0380432657777778,0.0377211,0.00453871578546511,0.030317655,0.0478021575,1.0008250330273,1253.57493285266,151
