param,m,l,u,rhat,ess,model,params,runtime,iter,confignum
sigma,0.0054947378825050165,0.002471291762070429,0.010780808011593087,1.026263245186976,118.74118220057387,binomial,estimated,94.82185506820679,9,7
sigma,0.0054945868460522474,0.002290473135243851,0.011599391258818644,1.0075405188339845,219.7809845975447,betabinom,estimated,135.80490899085999,9,7
rho,0.0001456991824283295,7.081762881488397e-6,0.0004487743188576979,1.009592626916483,105.16415924422226,betabinom,estimated,135.80490899085999,9,7
sigma,0.005672124117946059,0.0025076101547398116,0.012682600397560022,1.0133760071835722,112.69629491898222,weighted,estimated,89.3250060081482,9,7
c,1.0076197616187925,0.7294119366118956,1.3952421857333048,1.0043400170710726,149.67551587484348,weighted,estimated,89.3250060081482,9,7
sigma,0.012220740495383691,0.0043793689461870105,0.025407642058266396,1.0219136118881955,113.73024526741256,binomial,estimated,106.40826392173767,10,7
sigma,0.012576371611203473,0.003806437825059038,0.029558216311393142,1.0211637520719503,230.0688668590842,betabinom,estimated,163.62175297737122,10,7
rho,0.00033803768012824557,2.617804970610356e-5,0.0007589279873561186,1.0199746246688193,145.04618352119223,betabinom,estimated,163.62175297737122,10,7
sigma,0.01041140061710669,0.0028326232784440467,0.023226888476985404,1.0008033474558935,128.9781409825191,weighted,estimated,116.02034211158752,10,7
c,1.2299905135130882,0.9266148139739814,1.6716223045951464,1.0305028575318997,105.18856763119427,weighted,estimated,116.02034211158752,10,7
