"t","mean","lower","upper","variable","date"
46,0.0267666049737808,0.0245030927144249,0.0294091237759677,"Pt","2022-02-19"
47,0.0264570575032023,0.0240203583545888,0.029235232333375,"Pt","2022-02-20"
48,0.0262024514801175,0.0236979307384011,0.029009104665149,"Pt","2022-02-21"
49,0.0259903453124636,0.0233888964929707,0.0286986835783344,"Pt","2022-02-22"
50,0.0259056578340442,0.0231668624726386,0.0288605134610508,"Pt","2022-02-23"
51,0.0259659781083042,0.0231884119516492,0.0290367845473165,"Pt","2022-02-24"
52,0.0262404445347174,0.0232209907868356,0.0293995121219026,"Pt","2022-02-25"
53,0.0266901460943069,0.02340394531273,0.0299814968477736,"Pt","2022-02-26"
54,0.0273627458238655,0.0238554285323861,0.0311197327630925,"Pt","2022-02-27"
55,0.0282122877047288,0.0244481565591792,0.0320195100709504,"Pt","2022-02-28"
56,0.0292788840491783,0.02527144264237,0.0334058251056354,"Pt","2022-03-01"
57,0.0305767692066773,0.0263343706031523,0.0350484317742392,"Pt","2022-03-02"
58,0.0321291440106887,0.027863011310796,0.0369016135533936,"Pt","2022-03-03"
59,0.0339244232627809,0.0294662736884173,0.0388319170172478,"Pt","2022-03-04"
60,0.0359133084430492,0.0312981521002328,0.0414094753117198,"Pt","2022-03-05"
61,0.0380153591769055,0.0333385610875373,0.0439266371107475,"Pt","2022-03-06"
62,0.0402183390878366,0.0356878037789823,0.0457707360290744,"Pt","2022-03-07"
63,0.0424154224889466,0.0381012881090801,0.0472261165297229,"Pt","2022-03-08"
64,0.0445696329331222,0.0405096112518206,0.0491650459542871,"Pt","2022-03-09"
65,0.0467578933815114,0.042799632489578,0.0510226548076154,"Pt","2022-03-10"
66,0.0490803123019366,0.0452376231840374,0.0531043304815796,"Pt","2022-03-11"
67,0.0516393559665942,0.0478923482160441,0.0554270807325554,"Pt","2022-03-12"
68,0.0543894816261953,0.0504448652618045,0.0582881683108148,"Pt","2022-03-13"
69,0.0574473069834156,0.0540681322949421,0.0613246324348026,"Pt","2022-03-14"
70,0.0607591449798875,0.0569138993696966,0.0645319728122778,"Pt","2022-03-15"
71,0.0638520955964553,0.0595347650990534,0.0682899758811343,"Pt","2022-03-16"
72,0.0661483710087536,0.0618106338217987,0.070670123391456,"Pt","2022-03-17"
73,0.0677361527599759,0.0635034546758659,0.0721432699459387,"Pt","2022-03-18"
74,0.06880002410669,0.0644153496673961,0.0731882469557303,"Pt","2022-03-19"
75,0.0697761283945167,0.0652472530115054,0.0742158427013947,"Pt","2022-03-20"
76,0.0707514235564544,0.0662937456298712,0.0753459448339412,"Pt","2022-03-21"
