"variable","mean","median","sd","lower","upper","rhat","ess_bulk","t","days","t_approximation","date"
"gp",0.0955130592222222,0.1390315,0.846291208678971,-1.700679,1.6135665,1.01026178817596,382.567300149075,84,NA,NA,"2022-03-29"
"gp",0.0816459273466667,0.11424,0.855553533097997,-1.7170915,1.62345475,1.01045554855576,380.767868766158,85,NA,NA,"2022-03-30"
"gp",0.0691416304555556,0.10901,0.86594956547848,-1.74795625,1.64815525,1.01083299154854,377.593386257322,86,NA,NA,"2022-03-31"
"It",0.00408083291111111,0.004081445,0.000425429033250102,0.00323644375,0.004921456,1.00070147921325,1245.74641321594,1,NA,NA,"2022-01-05"
"It",0.00403959772222222,0.004047605,0.000402630785955777,0.00324161825,0.0048535275,1.00124070210786,1204.88850127736,2,NA,NA,"2022-01-06"
"It",0.00401820071111111,0.00402457,0.000384253926481726,0.003243298,0.00477758025,1.00148431109902,1125.28196878329,3,NA,NA,"2022-01-07"
"It",0.00401378341111111,0.004009965,0.000371414552987477,0.00329571475,0.0047607345,1.0023925800979,1057.09409920577,4,NA,NA,"2022-01-08"
"It",0.00402344784444444,0.00402041,0.00036580600676832,0.00328882125,0.0047795325,1.00588240900454,1018.96179489114,5,NA,NA,"2022-01-09"
"It",0.0040444082,0.00404137,0.000369496278290315,0.00333780125,0.0047624045,1.00722871924684,1007.46853239754,6,NA,NA,"2022-01-10"
"It",0.00407405728888889,0.004056185,0.000383641298173537,0.00335094775,0.0048338635,1.00196594411159,948.569003037687,7,NA,NA,"2022-01-11"
"It",0.00411004467777778,0.00408187,0.000407406261476042,0.003347632,0.0049117485,1.00133576828214,976.659280713428,8,NA,NA,"2022-01-12"
"It",0.00415042118888889,0.00412289,0.000438793496671332,0.00334413225,0.00503981725,1.00045197324514,1017.71434636917,9,NA,NA,"2022-01-13"
"It",0.0041937858,0.00417255,0.000476538356740181,0.003344031,0.00518217075,1.00038521251333,1051.58239762182,10,NA,NA,"2022-01-14"
"It",0.00423929741111111,0.004197805,0.0005208958026431,0.0032574685,0.00531657125,1.00089701595156,1130.11595187431,11,NA,NA,"2022-01-15"
"It",0.00428645977777778,0.004258385,0.000572591771449479,0.00322393925,0.0054297335,1.00210367328654,1222.97060938566,12,NA,NA,"2022-01-16"
"It",0.00433473914444444,0.004292545,0.000630958810528005,0.003162594,0.005617909,1.00416446333622,1300.32450392492,13,NA,NA,"2022-01-17"
"It",0.0043831795,0.00435533,0.000692747635471104,0.00312099125,0.005838832,1.0043591728924,1334.02234968444,14,NA,NA,"2022-01-18"
"It",0.00443019706666667,0.00439673,0.000752338685655152,0.0030892575,0.0060142465,1.00472812088076,1226.7518096551,15,NA,NA,"2022-01-19"
"It",0.00447362995555556,0.004420165,0.000802977577914041,0.00304427,0.0061493805,1.00219147699021,1191.39021854129,16,NA,NA,"2022-01-20"
"It",0.0045109702,0.004440195,0.000838304891429629,0.00309527475,0.0063378285,1.0013599759709,1188.65116563996,17,NA,NA,"2022-01-21"
"It",0.00453962533333333,0.00447991,0.000853846966537828,0.0031216175,0.00637859675,1.00086862824744,1145.71299618764,18,NA,NA,"2022-01-22"
"It",0.0045570728,0.004470175,0.000848258844427083,0.003179479,0.00641856225,1.00087711740886,1116.31018975525,19,NA,NA,"2022-01-23"
"It",0.00456086062222222,0.004471485,0.000823584968955535,0.00319534,0.006450881,1.00037654255747,1035.82743877667,20,NA,NA,"2022-01-24"
"It",0.00454854941111111,0.004445685,0.000783768939416019,0.00328217325,0.00636378875,0.999921663325026,1045.72341808507,21,NA,NA,"2022-01-25"
"It",0.00451778271111111,0.00442025,0.000732454064638103,0.003345976,0.0061542345,0.999197411484927,1034.50745796415,22,NA,NA,"2022-01-26"
"It",0.00446661285555556,0.00438464,0.000672616290866991,0.003417002,0.00602414325,0.998670155025488,1045.85530483606,23,NA,NA,"2022-01-27"
"It",0.0043939896,0.00429898,0.000608398650332697,0.00341901325,0.0057895575,0.998559720164658,1084.24313595883,24,NA,NA,"2022-01-28"
"It",0.00430016028888889,0.00422358,0.000545792310884059,0.003413107,0.00560014075,1.0005776716812,1146.57521480562,25,NA,NA,"2022-01-29"
"It",0.0041868448,0.004147535,0.00049007385429537,0.00332330875,0.0052787395,1.00639687809379,1231.3134213966,26,NA,NA,"2022-01-30"
"It",0.00405721123333333,0.00403007,0.000443129931952398,0.00322067175,0.00503942675,1.0075210246995,1263.49353859666,27,NA,NA,"2022-01-31"
"It",0.00391569544444444,0.00390288,0.000404237762055938,0.003159641,0.00477326425,1.00489513079723,1295.16749823129,28,NA,NA,"2022-02-01"
"It",0.00376762916666667,0.003775625,0.000372588873132986,0.00302698925,0.0045385835,1.00403873271252,1257.32326997263,29,NA,NA,"2022-02-02"
"It",0.00361866785555556,0.003616665,0.000348111172599358,0.0029105155,0.00434200225,1.00024872225045,1222.32912010417,30,NA,NA,"2022-02-03"
"It",0.0034741368,0.00346773,0.000330485426674878,0.0028107565,0.004168778,0.998216572447918,1218.19991717532,31,NA,NA,"2022-02-04"
"It",0.00333847897777778,0.00333842,0.000318303000977389,0.00268453125,0.00399649275,0.998882657004442,1241.50356659676,32,NA,NA,"2022-02-05"
"It",0.00321493706666667,0.003213495,0.000309429247853534,0.00258080275,0.00383044625,1.0014126052228,1311.17945832125,33,NA,NA,"2022-02-06"
"It",0.00310550622222222,0.003104505,0.000301883296415482,0.00249587025,0.00368600125,1.00209351874965,1342.78096494095,34,NA,NA,"2022-02-07"
"It",0.00301109432222222,0.003010455,0.000294273597789243,0.00244187925,0.00360048275,1.00153213538264,1334.87363024137,35,NA,NA,"2022-02-08"
"It",0.00293181428888889,0.002926095,0.000285857938487403,0.0023746585,0.0035200945,1.0035373281112,1279.79682080285,36,NA,NA,"2022-02-09"
"It",0.00286731761111111,0.00285289,0.000276743862886905,0.00235642275,0.0034568545,1.00580470842988,1180.91288689911,37,NA,NA,"2022-02-10"
"It",0.00281710217777778,0.0027994,0.000268138926708086,0.002316958,0.00339817525,1.00646090809505,1157.50525932675,38,NA,NA,"2022-02-11"
"It",0.00278075541111111,0.002768385,0.000261996221665536,0.0022981225,0.0033394175,1.00156406335733,1099.28497474897,39,NA,NA,"2022-02-12"
"It",0.00275812654444444,0.00275272,0.000259859638187645,0.002260134,0.003285479,0.99826236575257,1064.31663797096,40,NA,NA,"2022-02-13"
"It",0.00274945907777778,0.0027425,0.00026184036291558,0.00223474825,0.0032643485,0.998869302087179,1035.52266076948,41,NA,NA,"2022-02-14"
"It",0.00275549422222222,0.00275532,0.00026675634873992,0.00223241,0.00329129425,1.00357029719201,1019.95599039708,42,NA,NA,"2022-02-15"
"It",0.00277752036666667,0.0027667,0.000273158722420202,0.00224980625,0.00331138025,1.00467064828655,1029.51823794336,43,NA,NA,"2022-02-16"
"It",0.00281733194444444,0.00281598,0.000280297898449275,0.002295492,0.00337562875,1.00610906932232,1045.25561500885,44,NA,NA,"2022-02-17"
"It",0.00287708867777778,0.002869975,0.000288623671004284,0.00232988,0.00347117,1.00333577483411,1102.1216238825,45,NA,NA,"2022-02-18"
"It",0.00295909133333333,0.002955675,0.000299736098513253,0.00238691925,0.00357976875,1.00208350693836,1147.90321053643,46,NA,NA,"2022-02-19"
"It",0.00306551448888889,0.00305591,0.00031570100061372,0.00246637725,0.00370377175,1.00153607917844,1219.73140294532,47,NA,NA,"2022-02-20"
"It",0.0031981268,0.00318862,0.000337917628764786,0.00257817525,0.003850227,1.00186073034189,1274.43586327833,48,NA,NA,"2022-02-21"
"It",0.0033580448,0.00335186,0.000366130719908014,0.00266546625,0.0040933675,1.00291293185315,1322.43869249485,49,NA,NA,"2022-02-22"
"It",0.00354556727777778,0.00354053,0.000398083945401269,0.00280350175,0.004364607,1.00345270815993,1372.05979763549,50,NA,NA,"2022-02-23"
"It",0.00376014397777778,0.003737685,0.000429890109998195,0.00296783625,0.00467543325,1.002694352757,1272.91235772744,51,NA,NA,"2022-02-24"
"It",0.00400053616666667,0.0039733,0.000457016291918636,0.00317119275,0.004950356,1.00316228122318,1211.5964007766,52,NA,NA,"2022-02-25"
"It",0.0042651486,0.00424275,0.000475662231952397,0.0033942085,0.00531268325,1.00222825681451,1216.81436631263,53,NA,NA,"2022-02-26"
"It",0.00455242575555556,0.004521705,0.000483994799399553,0.003659531,0.005612042,1.00111258739201,1168.65793231666,54,NA,NA,"2022-02-27"
"It",0.00486113824444444,0.00484287,0.000482872898368142,0.00395942475,0.00585852075,1.00121370462853,1111.06881150315,55,NA,NA,"2022-02-28"
"It",0.00519039156666667,0.00515789,0.000476253947486221,0.00429231275,0.006176121,1.00297440736159,1045.70200044304,56,NA,NA,"2022-03-01"
"It",0.00553925808888889,0.00551862,0.000471086033832445,0.00463382525,0.00647111825,1.00195318798412,977.504520252506,57,NA,NA,"2022-03-02"
"It",0.00590607004444444,0.005883735,0.000475162792339193,0.00495664775,0.0068147665,1.00118516206932,965.577157482807,58,NA,NA,"2022-03-03"
"It",0.00628756496666667,0.00627897,0.000492403773473706,0.00530403375,0.0072511285,1.00043937954256,999.078440048033,59,NA,NA,"2022-03-04"
"It",0.00667817996666667,0.006652135,0.000519521183203552,0.005645034,0.00776351075,0.999837146392333,1072.12349192355,60,NA,NA,"2022-03-05"
"It",0.00706976197777778,0.00703399,0.000548325182147172,0.0060001755,0.0082281915,0.999277975035861,1162.66207664962,61,NA,NA,"2022-03-06"
"It",0.00745179666666667,0.007433165,0.000571258652442316,0.00636000775,0.008688615,0.999196369955038,1195.35606181447,62,NA,NA,"2022-03-07"
"It",0.00781214114444444,0.00780041,0.000585189075034595,0.00672232225,0.009068292,0.999324924397094,1195.43646679007,63,NA,NA,"2022-03-08"
"It",0.00813819858888889,0.008133545,0.000591636308498578,0.006963756,0.0093396555,1.00183499094258,1169.57851332396,64,NA,NA,"2022-03-09"
"It",0.0084184827,0.00841597,0.000594273572228957,0.00724207375,0.00952236575,1.00453630632569,1125.11742605429,65,NA,NA,"2022-03-10"
"It",0.00864443293333333,0.00864731,0.000596006775946409,0.0074554795,0.00981580525,1.0054176800331,1142.63796305994,66,NA,NA,"2022-03-11"
"It",0.00881210348888889,0.008810635,0.000598092375433945,0.0076695825,0.0100130725,1.00077097500647,1194.64223004567,67,NA,NA,"2022-03-12"
"It",0.00892318052222222,0.008908395,0.000601258728591539,0.0077834215,0.01011295,1.00160812476644,1145.11234540698,68,NA,NA,"2022-03-13"
"It",0.00898484644444444,0.00897895,0.000606615536524279,0.007835961,0.0102934975,1.00240946921672,1155.52772144567,69,NA,NA,"2022-03-14"
"It",0.00900842494444444,0.009005075,0.000615274560015734,0.00784799325,0.0103382575,0.999784748392145,1215.09917833962,70,NA,NA,"2022-03-15"
"It",0.00900717153333333,0.00898939,0.000627405559963283,0.00783736775,0.0102972975,0.999179061453175,1311.7185004163,71,NA,NA,"2022-03-16"
"It",0.00899385952222222,0.00898627,0.000641720872833461,0.007719307,0.0102675475,1.0029566676561,1279.33172122051,72,NA,NA,"2022-03-17"
"It",0.00897872662222222,0.008973145,0.000655912813043392,0.007660158,0.0102478325,1.00399971329901,1312.9819967637,73,NA,NA,"2022-03-18"
"It",0.00896815166666667,0.00898224,0.000668090791152023,0.00767829925,0.01020852,1.00337344878182,1369.38208075016,74,NA,NA,"2022-03-19"
"It",0.00896415063333333,0.00899105,0.000678358943943369,0.007652228,0.01024722,1.00069405478964,1258.78705413223,75,NA,NA,"2022-03-20"
"It",0.00896466046666667,0.00897859,0.00068993075433278,0.0076289135,0.0103152325,0.999844680322471,1148.96392272592,76,NA,NA,"2022-03-21"
"It",0.00896454461111111,0.00896149,0.000709944860123329,0.007678599,0.0104159975,0.999200149079447,1088.5499224947,77,NA,NA,"2022-03-22"
"It",0.00895722008888889,0.008964405,0.000749717104044133,0.00758035625,0.0104658875,1.0051337043081,1014.97246981417,78,NA,NA,"2022-03-23"
"It",0.00893663683333333,0.008898785,0.000822545549614573,0.00740445175,0.01063818,1.00615658328485,966.230355413198,79,NA,NA,"2022-03-24"
"It",0.00889915373333333,0.008911305,0.000938592075199565,0.00712094825,0.0106877225,1.00168834748151,982.469829837502,80,NA,NA,"2022-03-25"
"It",0.00884477111111111,0.0088048,0.00110046577507294,0.006732055,0.010930905,1.00002678114998,1020.1682269295,81,NA,NA,"2022-03-26"
"It",0.00877735881111111,0.0087152,0.00130301958961669,0.00633689875,0.011387265,1.00001109405469,1039.58317759706,82,NA,NA,"2022-03-27"
"It",0.00870390271111111,0.008628495,0.0015364560840455,0.00597809,0.0118913575,1.00032795001048,1037.6126507461,83,NA,NA,"2022-03-28"
"It",0.00863315913333333,0.00846228,0.0017900997161802,0.00546854275,0.0124734725,1.00175837143742,1007.13418207587,84,NA,NA,"2022-03-29"
"It",0.00857415666666667,0.008296145,0.00205503593708543,0.00501008525,0.0130638375,1.00341053000569,958.444294230121,85,NA,NA,"2022-03-30"
"It",0.00853490466666667,0.008231875,0.00232514522044245,0.00470006775,0.0136826675,1.00304613110869,904.006349313772,86,NA,NA,"2022-03-31"
"Pt",0.0479617924444444,0.0478862,0.00297521266656873,0.0423199275,0.054260855,0.99919098678535,941.987963049089,1,NA,NA,"2022-01-05"
"Pt",0.0464933676666667,0.0464711,0.00233708178379535,0.0419409475,0.0511734625,0.999314788684802,898.1145023479,2,NA,NA,"2022-01-06"
"Pt",0.045098588,0.045185,0.0018812225396014,0.0414857925,0.04868923,1.00009363333441,852.196229079958,3,NA,NA,"2022-01-07"
"Pt",0.0437954138888889,0.04381535,0.00160267583087898,0.0407310425,0.046878375,1.00070485098889,838.511165611311,4,NA,NA,"2022-01-08"
"Pt",0.0425989051111111,0.04257365,0.00147013868494304,0.0397814,0.04557081,1.00128572164471,884.080055385141,5,NA,NA,"2022-01-09"
"Pt",0.0415201496666667,0.04149135,0.00142940141459982,0.03875369,0.044418435,1.00541789323228,963.821631006995,6,NA,NA,"2022-01-10"
"Pt",0.0405665207777778,0.04054955,0.00142780892167695,0.0377799725,0.0434536275,1.00917371469942,1043.77036806537,7,NA,NA,"2022-01-11"
"Pt",0.0397410967777778,0.03969765,0.00143271401914195,0.03690849,0.0427028075,1.00517485223743,1086.55263213442,8,NA,NA,"2022-01-12"
"Pt",0.0390435413333333,0.0390368,0.00143303552935361,0.03622893,0.041870745,1.00249270249872,1073.46763901501,9,NA,NA,"2022-01-13"
"Pt",0.0384705533333333,0.0384608,0.00143233925679737,0.03561341,0.0412383625,1.00202131133112,1020.14677886925,10,NA,NA,"2022-01-14"
"Pt",0.0380161824444444,0.03801765,0.00144393739764689,0.0350495125,0.0409248525,1.00216534588756,962.382668768207,11,NA,NA,"2022-01-15"
"Pt",0.0376717001111111,0.03771595,0.00148497487694991,0.0346582025,0.04064863,1.00210074090015,927.40805296496,12,NA,NA,"2022-01-16"
"Pt",0.0374293366666667,0.03746,0.00157071130261497,0.0342774875,0.0405636525,1.0017330067538,913.937095684177,13,NA,NA,"2022-01-17"
"Pt",0.0372797794444444,0.0372928,0.00171116586735975,0.03400563,0.04072775,1.00098919390527,930.450119492328,14,NA,NA,"2022-01-18"
"Pt",0.0372135606666667,0.03722835,0.00191027399339508,0.0336633125,0.041173265,1.00014949661862,970.904643747114,15,NA,NA,"2022-01-19"
"Pt",0.0372211062222222,0.03715785,0.0021668029807485,0.03342725,0.0417230775,0.999570330490465,1018.94634250538,16,NA,NA,"2022-01-20"
"Pt",0.0372924644444444,0.0372808,0.00247479139391263,0.032927415,0.042438195,1.00056248137882,1093.99119151289,17,NA,NA,"2022-01-21"
"Pt",0.0374170227777778,0.0373572,0.00282324546985402,0.0324117,0.0434814125,1.00185875493408,1159.7359027603,18,NA,NA,"2022-01-22"
"Pt",0.0375832541111111,0.03742635,0.0031960867373377,0.0317691525,0.0444556025,1.00296938711293,1203.2580519546,19,NA,NA,"2022-01-23"
"Pt",0.0377786642222222,0.0375892,0.00357307616266933,0.0310428125,0.0457344925,1.00236599751449,1221.72150293679,20,NA,NA,"2022-01-24"
"Pt",0.0379898178888889,0.03776935,0.00393162406495644,0.0307409175,0.0464156025,1.00128544614555,1220.88468820395,21,NA,NA,"2022-01-25"
"Pt",0.0382024356666667,0.0379055,0.00424918844724303,0.03043104,0.0473791375,1.00343471220413,1219.05068212473,22,NA,NA,"2022-01-26"
"Pt",0.0384014291111111,0.0381421,0.00450582734166548,0.0303725,0.0479759775,1.00484232804683,1205.33411937994,23,NA,NA,"2022-01-27"
"Pt",0.03857098,0.03824985,0.00468628467621165,0.030317065,0.048631275,1.00415804124914,1206.08468179167,24,NA,NA,"2022-01-28"
"Pt",0.0386947235555556,0.03832965,0.00478107167526331,0.03045403,0.0488059775,1.00318068852668,1193.89527270401,25,NA,NA,"2022-01-29"
"Pt",0.0387561922222222,0.0383967,0.00478655576465464,0.03049867,0.049024315,1.00203926103754,1165.887396304,26,NA,NA,"2022-01-30"
"Pt",0.0387396328888889,0.03835315,0.00470451023816123,0.030801995,0.0493555,1.00070147995422,1139.55179389446,27,NA,NA,"2022-01-31"
"Pt",0.0386311102222222,0.0382658,0.0045416066785578,0.0309576025,0.049281,0.998889204287954,1102.85593648668,28,NA,NA,"2022-02-01"
"Pt",0.0384197402222222,0.0379953,0.00430859108013278,0.030849685,0.048853315,0.998283887150226,1084.37529932748,29,NA,NA,"2022-02-02"
"Pt",0.0380988442222222,0.03775285,0.00401909435563667,0.03094344,0.047586185,0.998137283594026,1063.818625153,30,NA,NA,"2022-02-03"
"Pt",0.0376667694444444,0.0373436,0.00368816879909263,0.0311385625,0.045985215,0.998041496612506,1089.34662247718,31,NA,NA,"2022-02-04"
"Pt",0.0371272675555556,0.03686365,0.00333112802488066,0.03138416,0.044468765,0.9979823543337,1083.64402361034,32,NA,NA,"2022-02-05"
"Pt",0.0364893065555556,0.0362839,0.0029629503480552,0.031228645,0.04300815,0.998293874629623,1089.55922485216,33,NA,NA,"2022-02-06"
"Pt",0.0357663394444444,0.03554645,0.00259804524346817,0.031090645,0.0412111575,0.999933705548897,1090.01452761816,34,NA,NA,"2022-02-07"
"Pt",0.0349751714444444,0.034792,0.00225017543576492,0.030781625,0.0395026325,1.00278782145727,1095.45521316087,35,NA,NA,"2022-02-08"
"Pt",0.0341346592222222,0.0340555,0.00193234435615401,0.030427645,0.03800641,1.00390570032178,1090.39514758316,36,NA,NA,"2022-02-09"
"Pt",0.0332644112222222,0.033232,0.00165654871897871,0.03000359,0.036534375,1.00591414808117,1017.6088268103,37,NA,NA,"2022-02-10"
"Pt",0.0323836546666667,0.03234675,0.00143296703407501,0.0296921025,0.0352091975,1.00251845220538,966.161877230954,38,NA,NA,"2022-02-11"
"Pt",0.0315103986666667,0.0315049,0.00126801301344561,0.0291072975,0.0340360075,1.00353962957056,912.493630018606,39,NA,NA,"2022-02-12"
"Pt",0.0306609285555556,0.03062435,0.00116152916975296,0.02845493,0.03295021,0.999553194314811,878.612096863724,40,NA,NA,"2022-02-13"
"Pt",0.029849624,0.02978345,0.00110539319941765,0.02766356,0.0320755225,0.999031985734237,872.426258998043,41,NA,NA,"2022-02-14"
"Pt",0.0290890548888889,0.02903615,0.00108600227129994,0.0269270375,0.031237755,0.999536091185,896.954368344082,42,NA,NA,"2022-02-15"
"Pt",0.0283902928888889,0.0283485,0.00108937890029283,0.0262916875,0.0305693575,0.999923173589271,936.23491818667,43,NA,NA,"2022-02-16"
"Pt",0.0277633102222222,0.0276876,0.0011049919333636,0.0255490675,0.02994922,1.00188847011516,970.662648654362,44,NA,NA,"2022-02-17"
"Pt",0.0272174817777778,0.0271702,0.0011266182040459,0.0250410075,0.029442745,1.00173403835339,966.671339696937,45,NA,NA,"2022-02-18"
"Pt",0.0267620694444444,0.02675505,0.00115131697101743,0.024563495,0.0290661775,1.00185636251254,961.662710657446,46,NA,NA,"2022-02-19"
"Pt",0.0264066677777778,0.02639415,0.00117808256450629,0.02419896,0.02879252,1.0028851201912,939.432841611264,47,NA,NA,"2022-02-20"
"Pt",0.0261615263333333,0.0261035,0.00120698792517085,0.0238477575,0.0285505,1.00338259933806,925.131627235423,48,NA,NA,"2022-02-21"
"Pt",0.0260376553333333,0.026041,0.00123907768977382,0.023602935,0.02855626,1.00195637540973,929.802379594847,49,NA,NA,"2022-02-22"
"Pt",0.0260467194444444,0.02603535,0.00127674664335265,0.0236877625,0.02868369,1.00221436048893,931.186258872541,50,NA,NA,"2022-02-23"
"Pt",0.0262006714444444,0.0262115,0.00132410409834952,0.02371698,0.0288742025,1.00216008843782,916.905227855144,51,NA,NA,"2022-02-24"
"Pt",0.0265111906666667,0.0264761,0.00138654129913882,0.023889995,0.0292951375,1.00166202737152,940.152946909911,52,NA,NA,"2022-02-25"
"Pt",0.0269890117777778,0.02691375,0.00146905534421104,0.0242460525,0.0300052325,1.00088265606304,989.076666802102,53,NA,NA,"2022-02-26"
"Pt",0.027643304,0.0275644,0.00157369439291676,0.02464072,0.0309258425,1.00012939204095,1050.24740518954,54,NA,NA,"2022-02-27"
"Pt",0.0284812347777778,0.02838705,0.00169730370214997,0.0253371525,0.03206369,1.00009378065516,1173.12446745204,55,NA,NA,"2022-02-28"
"Pt",0.0295078048888889,0.0294572,0.00183099341078031,0.026009275,0.0332577175,1.00073345889783,1210.8505858243,56,NA,NA,"2022-03-01"
"Pt",0.030725978,0.03067885,0.00196152147666828,0.026945025,0.0347383625,0.999515988159813,1250.20358906925,57,NA,NA,"2022-03-02"
"Pt",0.0321369781111111,0.032149,0.00207377566681727,0.02817131,0.0361896125,0.999012159151003,1267.41640991999,58,NA,NA,"2022-03-03"
"Pt",0.0337405533333333,0.03378105,0.00215368266324709,0.02956292,0.037890885,0.998688688753887,1312.05978225271,59,NA,NA,"2022-03-04"
"Pt",0.035534899,0.035593,0.00219122113641325,0.0313002525,0.0400140225,0.999075325447285,1292.91686808024,60,NA,NA,"2022-03-05"
"Pt",0.0375160526666667,0.0375694,0.0021831932289242,0.033357175,0.04201441,0.99987958452321,1198.68134330895,61,NA,NA,"2022-03-06"
"Pt",0.0396767076666667,0.03967325,0.00213489616425854,0.0356213025,0.0439653775,0.998613289646731,1163.98889093325,62,NA,NA,"2022-03-07"
"Pt",0.0420045536666667,0.04201625,0.00205966832324465,0.037950735,0.04620695,0.998595645611549,1143.40672021794,63,NA,NA,"2022-03-08"
"Pt",0.0444805657777778,0.04443335,0.00197568917065666,0.040594495,0.048442895,0.998679977336589,1100.66133695877,64,NA,NA,"2022-03-09"
"Pt",0.0470776225555556,0.0469834,0.00190051217870152,0.0434674825,0.0508990125,1.00015294527878,1065.4314790471,65,NA,NA,"2022-03-10"
"Pt",0.0497598934444444,0.0496868,0.00184548574374267,0.0461893975,0.05346697,0.999996248379825,1041.46893638183,66,NA,NA,"2022-03-11"
"Pt",0.0524833926666667,0.0524564,0.00181322940884204,0.0490164775,0.056160295,1.00073591290695,1021.93593933823,67,NA,NA,"2022-03-12"
"Pt",0.0551978677777778,0.0551621,0.001799618152702,0.05179275,0.05908038,1.00194824554835,985.598504524034,68,NA,NA,"2022-03-13"
"Pt",0.0578500975555556,0.0578247,0.00179833791425071,0.054189465,0.061626925,1.00121564255548,933.546875710914,69,NA,NA,"2022-03-14"
"Pt",0.0603881943333333,0.0603784,0.00180455611971177,0.05677371,0.0640726425,1.00295617722517,898.951767446095,70,NA,NA,"2022-03-15"
"Pt",0.0627663282222222,0.0628022,0.00181632902679392,0.0591671125,0.066527385,1.00190017523498,880.135192386082,71,NA,NA,"2022-03-16"
"Pt",0.0649488856666667,0.06497385,0.00183448482996558,0.06127286,0.0685766875,1.00017631443659,889.189993721845,72,NA,NA,"2022-03-17"
"Pt",0.0669133298888889,0.0669551,0.00186212374750415,0.0632341275,0.0705507,0.998795975462261,918.856138191624,73,NA,NA,"2022-03-18"
"Pt",0.06865106,0.0686808,0.00190372952410115,0.0649354325,0.072344095,0.999120285002607,898.744862161326,74,NA,NA,"2022-03-19"
"Pt",0.070166301,0.07008145,0.00196345449115355,0.066523805,0.0741477825,1.0004431485148,903.859452226839,75,NA,NA,"2022-03-20"
"Pt",0.0714732363333333,0.0714006,0.00204270047275204,0.06777846,0.075598425,0.999672936779776,935.674608876525,76,NA,NA,"2022-03-21"
"Pt",0.0725920603333333,0.07247675,0.00213844047591878,0.068606985,0.0769145325,0.998509486717747,984.499983269487,77,NA,NA,"2022-03-22"
"Pt",0.073544778,0.07342715,0.00224386469224206,0.06923821,0.0782591875,0.998205823372017,1020.00626631064,78,NA,NA,"2022-03-23"
"Pt",0.0743514147777778,0.07431295,0.00235159555481116,0.0696812875,0.0792367,0.998411853395715,1025.39592735321,79,NA,NA,"2022-03-24"
"Pt",0.0750274007777778,0.07500875,0.00245898319555178,0.070013575,0.0797786875,0.997702825443275,996.893681891143,80,NA,NA,"2022-03-25"
"Pt",0.0755825121111111,0.0755576,0.00257486149632326,0.0704222925,0.080418015,0.998167004435791,961.584751427878,81,NA,NA,"2022-03-26"
"Pt",0.0760215167777778,0.0759779,0.00272641495739502,0.070746295,0.0811671725,0.998226379752185,933.644606502207,82,NA,NA,"2022-03-27"
"Pt",0.0763462494444444,0.07622185,0.00296167121458533,0.0703363775,0.081872995,0.998209319263645,937.344979905475,83,NA,NA,"2022-03-28"
"Pt",0.0765584442222222,0.07662355,0.00334069385338868,0.0697088075,0.082817665,1.00353530308488,984.020421366513,84,NA,NA,"2022-03-29"
"Pt",0.0766625276666667,0.0767457,0.00391518093968587,0.0687402025,0.0842951725,1.00232571296976,1042.80816339555,85,NA,NA,"2022-03-30"
"Pt",0.076667779,0.0766686,0.00471112206957908,0.06730335,0.0862321425,1.00218285695067,1042.04182650277,86,NA,NA,"2022-03-31"
"al",171.740825,161.2945,61.4547469991342,83.090415,324.0866,1.00796682158786,714.756282204919,1,NA,NA,"2022-01-05"
"al",166.370814555556,157.329,58.945210982148,79.73999,310.569775,1.00919161556078,742.040440762612,2,NA,NA,"2022-01-06"
"al",161.285705111111,152.018,56.7104114589686,79.0541925,296.182175,1.01029925233985,772.327270954199,3,NA,NA,"2022-01-07"
"al",156.550188666667,147.671,54.7363804895436,77.0519125,285.54115,1.01075853748499,791.730282945462,4,NA,NA,"2022-01-08"
"al",152.217038111111,143.8625,53.010204240814,75.948985,278.0331,1.0110079204718,814.317583723672,5,NA,NA,"2022-01-09"
"al",148.325686111111,139.829,51.5265017542434,74.1274225,270.1671,1.01069574829614,830.207293820925,6,NA,NA,"2022-01-10"
"al",144.901118111111,135.9255,50.2798092617554,71.8419475,263.258975,1.0101258440149,838.60125732596,7,NA,NA,"2022-01-11"
"al",141.952456222222,132.7595,49.2623812727033,68.985845,257.19775,1.00981097807164,846.880051260473,8,NA,NA,"2022-01-12"
"al",139.476291888889,130.7545,48.4672377011912,67.1171225,253.115375,1.00950911946048,842.372848023614,9,NA,NA,"2022-01-13"
"al",137.457472555556,128.8685,47.8812046435784,65.9000375,249.0172,1.00984827689027,832.688668104022,10,NA,NA,"2022-01-14"
"al",135.870550777778,127.2195,47.4853943988889,64.86161,245.48805,1.00849229139538,827.212916953374,11,NA,NA,"2022-01-15"
"al",134.679415111111,126.0795,47.2539129763629,64.0320675,243.949275,1.00810678415917,825.916314367209,12,NA,NA,"2022-01-16"
"al",133.851513888889,125.8545,47.1612897820313,64.0799175,240.7854,1.00781399516971,819.890595138561,13,NA,NA,"2022-01-17"
"al",133.349268888889,126.0295,47.1828372115365,63.9998925,240.94555,1.00785707555573,816.809302394211,14,NA,NA,"2022-01-18"
"al",133.135705444444,125.752,47.2999296591404,63.3297825,241.669025,1.00686617090888,815.131008695833,15,NA,NA,"2022-01-19"
"al",133.174811,125.174,47.5016190253859,63.626145,245.05915,1.00536820677784,814.049256724098,16,NA,NA,"2022-01-20"
"al",133.430646333333,125.3555,47.7828595256295,63.8459225,249.3364,1.00476212351775,810.103699921426,17,NA,NA,"2022-01-21"
