"X","t","mean","lower","upper","variable","date"
342,42,54.8388888888889,37,73.525,"nPos","2021-10-20"
343,43,72.9266666666667,53,94.525,"nPos","2021-10-21"
344,44,88.2755555555556,64,113,"nPos","2021-10-22"
345,45,59.2944444444444,40,78,"nPos","2021-10-23"
346,46,36.0411111111111,23.475,50,"nPos","2021-10-24"
347,47,205.677777777778,162.475,253,"nPos","2021-10-25"
348,48,156.331111111111,122.475,196.525,"nPos","2021-10-26"
349,49,124.426666666667,95,155,"nPos","2021-10-27"
350,50,116.465555555556,88,148,"nPos","2021-10-28"
351,51,98.9122222222222,74,128,"nPos","2021-10-29"
352,52,53.3611111111111,36,72.525,"nPos","2021-10-30"
353,53,32.0633333333333,20.475,44.525,"nPos","2021-10-31"
354,54,140.127777777778,106,175,"nPos","2021-11-01"
355,55,80.9644444444444,59,107,"nPos","2021-11-02"
356,56,48.1722222222222,31,67,"nPos","2021-11-03"
357,57,14.8777777777778,7,24,"nPos","2021-11-04"
358,58,5.51444444444444,1.475,11,"nPos","2021-11-05"
359,59,0.896666666666667,0,3,"nPos","2021-11-06"
360,60,0,0,0,"nPos","2021-11-07"
361,61,0.116666666666667,0,1,"nPos","2021-11-08"
362,62,0,0,0,"nPos","2021-11-09"
363,63,0,0,0,"nPos","2021-11-10"
364,64,0,0,0,"nPos","2021-11-11"
365,65,0,0,0,"nPos","2021-11-12"
366,66,0,0,0,"nPos","2021-11-13"
367,67,0,0,0,"nPos","2021-11-14"
368,68,0,0,0,"nPos","2021-11-15"
369,69,0,0,0,"nPos","2021-11-16"
370,70,0,0,0,"nPos","2021-11-17"
371,71,0,0,0,"nPos","2021-11-18"
372,72,0,0,0,"nPos","2021-11-19"
373,73,0,0,0,"nPos","2021-11-20"
374,74,0,0,0,"nPos","2021-11-21"
375,75,0,0,0,"nPos","2021-11-22"
376,76,30.5422222222222,19,45,"nPos","2021-11-23"
377,77,61.9322222222222,43,85,"nPos","2021-11-24"
378,78,79.1288888888889,58,105,"nPos","2021-11-25"
379,79,70.34,49,93,"nPos","2021-11-26"
380,80,41.1066666666667,26,58,"nPos","2021-11-27"
381,81,28.2677777777778,17,41,"nPos","2021-11-28"
382,82,146.095555555556,112,188,"nPos","2021-11-29"
383,83,125.211111111111,91.475,160.525,"nPos","2021-11-30"
384,84,74.8933333333333,53,99,"nPos","2021-12-01"
385,85,68.7144444444444,47.475,91.525,"nPos","2021-12-02"
386,86,59.1333333333333,40.475,80.525,"nPos","2021-12-03"
387,87,29.9066666666667,18,44,"nPos","2021-12-04"
388,88,17.0988888888889,9,27,"nPos","2021-12-05"
389,89,65.4833333333333,47,87,"nPos","2021-12-06"
390,90,49.7811111111111,34,70,"nPos","2021-12-07"
391,91,42.6177777777778,29,57,"nPos","2021-12-08"
392,92,33.2344444444444,21,47,"nPos","2021-12-09"
393,93,39.6333333333333,25,55,"nPos","2021-12-10"
394,94,19.2944444444444,11,29,"nPos","2021-12-11"
395,95,12.3444444444444,6,20,"nPos","2021-12-12"
396,96,49.0911111111111,33,68,"nPos","2021-12-13"
397,97,26.5911111111111,15,40,"nPos","2021-12-14"
398,98,8.15444444444444,3,14,"nPos","2021-12-15"
399,99,3.16555555555555,0,7,"nPos","2021-12-16"
400,100,1.11666666666667,0,4,"nPos","2021-12-17"
