"X","variable","mean","median","sd","lower","upper","rhat","ess_bulk"
16,"a_raw[15]",-0.215625169344444,-0.256446,0.986805536627212,-2.130736,1.82685,1.00665210421842,1189.38238437496
17,"a_raw[16]",-0.393991030411111,-0.4017155,0.923046161137867,-2.2116965,1.455609,1.00473209901462,1114.94005348511
18,"a_raw[17]",-0.380194134711111,-0.3755035,0.889337170368056,-2.0478635,1.3476645,1.00146937835131,981.860482185106
19,"a_raw[18]",-0.22416198204,-0.2185205,0.929047095776912,-2.0098205,1.6346005,1.00436466651499,1270.45900457304
20,"a_raw[19]",-0.0309057958333333,-0.03748555,0.859271766429957,-1.73143825,1.58186875,1.00748479671368,1216.54164359736
21,"a_raw[20]",0.138996604855556,0.128662,0.916390086500179,-1.655916,1.86263175,1.00369826957146,998.186887752295
22,"a_raw[21]",0.290905288422222,0.267686,0.916511037689182,-1.45725175,2.166145,1.00070101724739,1166.76718840089
23,"a_raw[22]",0.382964133966667,0.3501335,0.927911283267243,-1.43401475,2.28371475,1.00017671686065,1472.77578855835
24,"a_raw[23]",0.5378056329,0.514688,0.942147602313722,-1.34880725,2.4046225,0.999615758063085,1151.50917529328
25,"a_raw[24]",0.654103837296667,0.635692,0.895396483709336,-1.06810025,2.3815735,1.00033171903734,699.476465338517
26,"a_raw[25]",0.621614369122222,0.583895,0.925077801162644,-1.18486075,2.429222,1.00208994123036,1278.26320607881
27,"a_raw[26]",0.528139952388889,0.5035045,0.939220415813762,-1.3053545,2.33526825,0.999019826307833,953.22527040207
28,"a_raw[27]",0.585431919033333,0.584541,0.914433182953491,-1.23354275,2.45667175,1.00215673586182,1261.1035072203
29,"a_raw[28]",0.544336036277778,0.520092,0.935067919466769,-1.22082125,2.40117175,1.00450465122634,950.283802764527
30,"a_raw[29]",0.537595739724444,0.5279545,0.892587926045328,-1.188251,2.33959325,1.0040796464276,945.564944878726
31,"a_raw[30]",0.322567585968556,0.3126785,0.921614830334092,-1.47730375,2.135395,1.00822498133088,1200.58163777233
32,"a_raw[31]",0.190108917322222,0.229817,0.976610252062641,-1.82301375,2.05512175,1.0050413031783,1112.41105097672
33,"a_raw[32]",-0.0532382308,-0.06261645,0.951286940117194,-1.81466675,1.847465,1.00376229918404,868.990270303038
34,"a_raw[33]",-0.2755575144,-0.257879,0.968587919553462,-2.205238,1.51458975,1.00281535612328,1286.46513631673
35,"a_raw[34]",-0.462486552115556,-0.4431325,0.865764924190618,-2.014775,1.219866,1.00013442096145,898.609181274532
36,"a_raw[35]",-0.615004707511111,-0.608597,0.849832028478615,-2.24699325,1.01243775,1.00043974087939,890.909333311002
37,"a_raw[36]",-0.248223329134444,-0.2481985,0.851544427959839,-1.851977,1.42006475,0.998842395872449,947.45374538775
38,"a_raw[37]",-0.0355418206377778,-0.05149335,0.829147372610584,-1.5965985,1.57088,1.00451837275478,1117.82818564671
39,"a_raw[38]",0.0296817412688889,0.0263593,0.892457242336533,-1.73240875,1.798551,1.00222558977173,928.824348268274
40,"a_raw[39]",-0.0265032500833333,-0.03129105,0.925570918004898,-1.73847,1.726907,0.998977476232111,1043.06818262669
41,"a_raw[40]",-0.204700409391111,-0.217187,0.87494646907202,-1.909803,1.4547415,1.00060016243116,951.403659601136
42,"a_raw[41]",-0.664140349066667,-0.6543445,0.802093814487461,-2.1885865,0.86850275,1.00500947940552,886.095102295481
43,"a_raw[42]",-1.11548971344444,-1.14645,0.838164167930721,-2.76597025,0.526032175,1.00228544143293,1117.51905942299
44,"a_raw[43]",-0.442955913566667,-0.4464505,0.855209887267908,-2.09164075,1.28279225,0.998660302264597,773.345169538798
