"variable","value","t","iter"
"gp",-0.644388,63,57
"gp",-0.625332,64,57
"gp",-0.623666,65,57
"gp",-0.641902,66,57
"gp",-0.680524,67,57
"gp",-0.737953,68,57
"gp",-0.810789,69,57
"gp",-0.894264,70,57
"gp",-0.982834,71,57
"gp",-1.07081,72,57
"gp",-1.15294,73,57
"gp",-1.22486,74,57
"gp",-1.28335,75,57
"gp",-1.32642,76,57
"gp",-1.3532,77,57
"gp",-1.36369,78,57
"gp",-1.35842,79,57
"gp",-1.33816,80,57
"gp",-1.30367,81,57
"gp",-1.25557,82,57
"gp",-1.19434,83,57
"gp",-1.12046,84,57
"gp",-1.0347,85,57
"gp",-0.938409,86,57
"gp",-0.833745,87,57
"gp",-0.723899,88,57
"gp",-0.613089,89,57
"gp",-0.506391,90,57
"gp",-0.409367,91,57
"gp",-0.327528,92,57
"gp",-0.2657,93,57
"gp",-0.227372,94,57
"gp",-0.214133,95,57
"gp",-0.225293,96,57
"gp",-0.257763,97,57
"gp",-0.306239,98,57
"gp",-0.363686,99,57
"gp",-0.422078,100,57
"It",0.000837766,1,57
"It",0.00091153,2,57
"It",0.00100485,3,57
"It",0.00111888,4,57
"It",0.00125357,5,57
"It",0.00140742,6,57
"It",0.00157753,7,57
"It",0.00175994,8,57
"It",0.00195022,9,57
"It",0.00214402,10,57
"It",0.00233735,11,57
"It",0.00252635,12,57
"It",0.00270661,13,57
"It",0.00287225,14,57
"It",0.00301521,15,57
"It",0.00312531,16,57
"It",0.00319139,17,57
"It",0.00320356,18,57
"It",0.00315603,19,57
"It",0.00304951,20,57
"It",0.00289201,21,57
"It",0.0026976,22,57
"It",0.00248336,23,57
"It",0.00226593,24,57
"It",0.00205865,25,57
"It",0.00187005,26,57
"It",0.00170378,27,57
"It",0.00155943,28,57
"It",0.00143373,29,57
"It",0.00132183,30,57
"It",0.00121854,31,57
"It",0.00111938,32,57
"It",0.00102147,33,57
"It",0.000924002,34,57
"It",0.000828175,35,57
"It",0.000736613,36,57
"It",0.000652454,37,57
"It",0.000578462,38,57
"It",0.000516463,39,57
"It",0.000467193,40,57
"It",0.000430457,41,57
"It",0.000405415,42,57
"It",0.000390844,43,57
"It",0.000385279,44,57
"It",0.00038704,45,57
"It",0.000394207,46,57
"It",0.000404602,47,57
"It",0.000415908,48,57
"It",0.000425921,49,57
"It",0.000432932,50,57
"It",0.000436079,51,57
"It",0.000435521,52,57
"It",0.000432351,53,57
"It",0.00042828,54,57
"It",0.000425227,55,57
"It",0.000424951,56,57
"It",0.000428782,57,57
"It",0.000437457,58,57
"It",0.000451005,59,57
"It",0.000468636,60,57
"It",0.000488677,61,57
"It",0.000508593,62,57
"It",0.000525233,63,57
"It",0.000535333,64,57
"It",0.000536225,65,57
"It",0.00052654,66,57
"It",0.000506602,67,57
"It",0.000478341,68,57
"It",0.000444754,69,57
"It",0.00040915,70,57
"It",0.000374483,71,57
"It",0.000342956,72,57
"It",0.000315923,73,57
"It",0.000294007,74,57
"It",0.000277308,75,57
"It",0.00026562,76,57
"It",0.000258603,77,57
"It",0.000255906,78,57
"It",0.000257259,79,57
"It",0.000262522,80,57
"It",0.00027173,81,57
"It",0.000285116,82,57
"It",0.000303116,83,57
"It",0.00032635,84,57
"It",0.00035556,85,57
"It",0.000391488,86,57
"It",0.000434665,87,57
"It",0.000485108,88,57
"It",0.000541923,89,57
"It",0.000602906,90,57
"It",0.000664294,91,57
"It",0.000720905,92,57
"It",0.000766848,93,57
"It",0.000796786,94,57
"It",0.000807396,95,57
"It",0.000798443,96,57
"It",0.000772954,97,57
"It",0.000736405,98,57
"It",0.000695321,99,57
"It",0.000655909,100,57
"Pt",0.00546652,1,57
"Pt",0.00559005,2,57
"Pt",0.005743,3,57
"Pt",0.0059363,4,57
"Pt",0.00618238,5,57
"Pt",0.00649455,6,57
"Pt",0.00688597,7,57
"Pt",0.0073686,8,57
"Pt",0.00795198,9,57
"Pt",0.00864221,10,57
"Pt",0.00944129,11,57
"Pt",0.0103469,12,57
"Pt",0.0113527,13,57
"Pt",0.0124486,14,57
"Pt",0.0136212,15,57
"Pt",0.014853,16,57
"Pt",0.0161217,17,57
"Pt",0.0173991,18,57
"Pt",0.0186503,19,57
"Pt",0.0198337,20,57
"Pt",0.0209035,21,57
"Pt",0.0218136,22,57
"Pt",0.0225231,23,57
"Pt",0.0230018,24,57
"Pt",0.0232341,25,57
"Pt",0.0232205,26,57
"Pt",0.0229763,27,57
"Pt",0.0225282,28,57
"Pt",0.02191,29,57
"Pt",0.0211577,30,57
"Pt",0.0203061,31,57
"Pt",0.0193861,32,57
"Pt",0.0184227,33,57
"Pt",0.0174352,34,57
"Pt",0.0164372,35,57
"Pt",0.0154383,36,57
"Pt",0.0144457,37,57
"Pt",0.0134656,38,57
"Pt",0.0125047,39,57
"Pt",0.0115706,40,57
"Pt",0.0106716,41,57
"Pt",0.00981598,42,57
"Pt",0.0090119,43,57
"Pt",0.00826632,44,57
"Pt",0.00758481,45,57
"Pt",0.00697131,46,57
"Pt",0.00642797,47,57
"Pt",0.00595508,48,57
"Pt",0.00555093,49,57
"Pt",0.00521178,50,57
"Pt",0.00493195,51,57
"Pt",0.00470419,52,57
"Pt",0.0045202,53,57
"Pt",0.00437154,54,57
"Pt",0.00425044,55,57
"Pt",0.0041506,56,57
"Pt",0.00406761,57,57
"Pt",0.00399909,58,57
"Pt",0.00394445,59,57
"Pt",0.00390452,60,57
"Pt",0.00388089,61,57
"Pt",0.00387529,62,57
"Pt",0.00388875,63,57
"Pt",0.00392092,64,57
"Pt",0.00396941,65,57
"Pt",0.00402943,66,57
"Pt",0.00409393,67,57
"Pt",0.00415432,68,57
"Pt",0.00420158,69,57
"Pt",0.00422763,70,57
"Pt",0.00422653,71,57
"Pt",0.00419519,72,57
"Pt",0.0041335,73,57
"Pt",0.00404397,74,57
"Pt",0.00393104,75,57
"Pt",0.00380034,76,57
"Pt",0.00365798,77,57
"Pt",0.00351008,78,57
"Pt",0.00336239,79,57
"Pt",0.00322009,80,57
"Pt",0.00308775,81,57
"Pt",0.00296932,82,57
"Pt",0.00286823,83,57
"Pt",0.00278753,84,57
"Pt",0.00273007,85,57
"Pt",0.00269866,86,57
"Pt",0.00269625,87,57
"Pt",0.00272599,88,57
"Pt",0.00279123,89,57
"Pt",0.00289523,90,57
"Pt",0.00304069,91,57
"Pt",0.00322899,92,57
"Pt",0.00345912,93,57
"Pt",0.00372663,94,57
"Pt",0.00402289,95,57
"Pt",0.00433501,96,57
"Pt",0.00464682,97,57
"Pt",0.00494083,98,57
"Pt",0.00520078,99,57
"Pt",0.00541412,100,57
"al",27.3271,1,57
"al",27.9447,2,57
"al",28.7093,3,57
"al",29.6755,4,57
"al",30.9057,5,57
"al",32.4662,6,57
"al",34.423,7,57
"al",36.8356,8,57
"al",39.752,9,57
"al",43.2024,10,57
"al",47.197,11,57
"al",51.7242,12,57
"al",56.7521,13,57
"al",62.2308,14,57
"al",68.0924,15,57
"al",74.2499,16,57
"al",80.5922,17,57
"al",86.9782,18,57
"al",93.2328,19,57
"al",99.1487,20,57
"al",104.496,21,57
"al",109.046,22,57
"al",112.593,23,57
"al",114.986,24,57
"al",116.147,25,57
"al",116.079,26,57
"al",114.858,27,57
"al",112.619,28,57
"al",109.528,29,57
"al",105.767,30,57
"al",101.51,31,57
"al",96.9111,32,57
"al",92.0952,33,57
"al",87.1585,34,57
"al",82.1695,35,57
"al",77.1761,36,57
"al",72.2138,37,57
"al",67.3144,38,57
"al",62.5111,39,57
"al",57.8416,40,57
"al",53.3471,41,57
"al",49.0701,42,57
"al",45.0505,43,57
"al",41.3233,44,57
"al",37.9165,45,57
"al",34.8496,46,57
"al",32.1334,47,57
"al",29.7695,48,57
"al",27.7491,49,57
"al",26.0537,50,57
"al",24.6548,51,57
"al",23.5162,52,57
"al",22.5965,53,57
"al",21.8533,54,57
"al",21.248,55,57
"al",20.7489,56,57
"al",20.334,57,57
"al",19.9914,58,57
"al",19.7183,59,57
"al",19.5187,60,57
"al",19.4006,61,57
"al",19.3726,62,57
"al",19.4398,63,57
"al",19.6007,64,57
"al",19.8431,65,57
"al",20.1431,66,57
"al",20.4656,67,57
"al",20.7675,68,57
"al",21.0037,69,57
"al",21.1339,70,57
"al",21.1284,71,57
"al",20.9717,72,57
"al",20.6634,73,57
"al",20.2158,74,57
"al",19.6513,75,57
"al",18.9979,76,57
"al",18.2863,77,57
"al",17.5469,78,57
"al",16.8086,79,57
"al",16.0973,80,57
"al",15.4357,81,57
"al",14.8436,82,57
"al",14.3383,83,57
"al",13.9349,84,57
"al",13.6476,85,57
"al",13.4906,86,57
"al",13.4785,87,57
"al",13.6272,88,57
"al",13.9534,89,57
"al",14.4732,90,57
"al",15.2004,91,57
"al",16.1417,92,57
"al",17.2921,93,57
"al",18.6294,94,57
"al",20.1104,95,57
"al",21.6707,96,57
"al",23.2295,97,57
"al",24.6992,98,57
"al",25.9987,99,57
"al",27.0652,100,57
"be",4971.67,1,57
"be",4971.06,2,57
"be",4970.29,3,57
"be",4969.32,4,57
"be",4968.09,5,57
"be",4966.53,6,57
"be",4964.58,7,57
"be",4962.16,8,57
"be",4959.25,9,57
"be",4955.8,10,57
"be",4951.8,11,57
"be",4947.28,12,57
"be",4942.25,13,57
"be",4936.77,14,57
"be",4930.91,15,57
"be",4924.75,16,57
"be",4918.41,17,57
"be",4912.02,18,57
"be",4905.77,19,57
"be",4899.85,20,57
"be",4894.5,21,57
"be",4889.95,22,57
"be",4886.41,23,57
"be",4884.01,24,57
"be",4882.85,25,57
"be",4882.92,26,57
"be",4884.14,27,57
"be",4886.38,28,57
"be",4889.47,29,57
"be",4893.23,30,57
"be",4897.49,31,57
"be",4902.09,32,57
"be",4906.9,33,57
"be",4911.84,34,57
"be",4916.83,35,57
"be",4921.82,36,57
"be",4926.79,37,57
"be",4931.69,38,57
"be",4936.49,39,57
"be",4941.16,40,57
"be",4945.65,41,57
"be",4949.93,42,57
"be",4953.95,43,57
"be",4957.68,44,57
"be",4961.08,45,57
"be",4964.15,46,57
"be",4966.87,47,57
"be",4969.23,48,57
"be",4971.25,49,57
"be",4972.95,50,57
"be",4974.35,51,57
"be",4975.48,52,57
"be",4976.4,53,57
"be",4977.15,54,57
"be",4977.75,55,57
"be",4978.25,56,57
"be",4978.67,57,57
"be",4979.01,58,57
"be",4979.28,59,57
"be",4979.48,60,57
"be",4979.6,61,57
"be",4979.63,62,57
"be",4979.56,63,57
"be",4979.4,64,57
"be",4979.16,65,57
"be",4978.86,66,57
"be",4978.53,67,57
"be",4978.23,68,57
"be",4978,69,57
"be",4977.87,70,57
"be",4977.87,71,57
"be",4978.03,72,57
"be",4978.34,73,57
"be",4978.78,74,57
"be",4979.35,75,57
"be",4980,76,57
"be",4980.71,77,57
"be",4981.45,78,57
"be",4982.19,79,57
"be",4982.9,80,57
"be",4983.56,81,57
"be",4984.16,82,57
"be",4984.66,83,57
"be",4985.07,84,57
"be",4985.35,85,57
"be",4985.51,86,57
"be",4985.52,87,57
"be",4985.37,88,57
"be",4985.05,89,57
"be",4984.53,90,57
"be",4983.8,91,57
"be",4982.86,92,57
"be",4981.71,93,57
"be",4980.37,94,57
"be",4978.89,95,57
"be",4977.33,96,57
"be",4975.77,97,57
"be",4974.3,98,57
"be",4973,99,57
"be",4971.93,100,57
"Rt",1.18638,1,57
"Rt",1.24407,2,57
"Rt",1.30776,3,57
"Rt",1.37142,4,57
"Rt",1.42831,5,57
"Rt",1.47234,6,57
"Rt",1.49946,7,57
"Rt",1.5085,8,57
"Rt",1.50104,9,57
"Rt",1.48052,10,57
"Rt",1.451,11,57
"Rt",1.41598,12,57
"Rt",1.37768,13,57
"Rt",1.33684,14,57
"Rt",1.29295,15,57
"Rt",1.24482,16,57
"Rt",1.19136,17,57
"Rt",1.13222,18,57
"Rt",1.06828,19,57
"Rt",1.00167,20,57
"Rt",0.935415,21,57
"Rt",0.872866,22,57
"Rt",0.817057,23,57
"Rt",0.770279,24,57
"Rt",0.733862,25,57
"Rt",0.708141,26,57
"Rt",0.692504,27,57
"Rt",0.68546,28,57
"Rt",0.684715,29,57
"Rt",0.687317,30,57
"Rt",0.689995,31,57
"Rt",0.689696,32,57
"Rt",0.684273,33,57
"Rt",0.673052,34,57
"Rt",0.65705,35,57
"Rt",0.638717,36,57
"Rt",0.62135,37,57
"Rt",0.608438,38,57
"Rt",0.603169,39,57
"Rt",0.608172,40,57
"Rt",0.625393,41,57
"Rt",0.655961,42,57
"Rt",0.69989,43,57
"Rt",0.755608,44,57
"Rt",0.819457,45,57
"Rt",0.885555,46,57
"Rt",0.946468,47,57
"Rt",0.994842,48,57
"Rt",1.0255,49,57
"Rt",1.03703,50,57
"Rt",1.03203,51,57
"Rt",1.01608,52,57
"Rt",0.99592,53,57
"Rt",0.977958,54,57
"Rt",0.967205,55,57
"Rt",0.966852,56,57
"Rt",0.978139,57,57
"Rt",1.0003,58,57
"Rt",1.03052,59,57
"Rt",1.06398,60,57
"Rt",1.09431,61,57
"Rt",1.11462,62,57
"Rt",1.11904,63,57
"Rt",1.10431,64,57
"Rt",1.07067,65,57
"Rt",1.02174,66,57
"Rt",0.963337,67,57
"Rt",0.902001,68,57
"Rt",0.843628,69,57
"Rt",0.792755,70,57
"Rt",0.752384,71,57
"Rt",0.724183,72,57
"Rt",0.708832,73,57
"Rt",0.706328,74,57
"Rt",0.7162,75,57
"Rt",0.737609,76,57
"Rt",0.769383,77,57
"Rt",0.81006,78,57
"Rt",0.857973,79,57
"Rt",0.911427,80,57
"Rt",0.968909,81,57
"Rt",1.02925,82,57
"Rt",1.09165,83,57
"Rt",1.15548,84,57
"Rt",1.2199,85,57
"Rt",1.28335,86,57
"Rt",1.34311,87,57
"Rt",1.39509,88,57
"Rt",1.43404,89,57
"Rt",1.45436,90,57
"Rt",1.45138,91,57
"Rt",1.42275,92,57
"Rt",1.3695,93,57
"Rt",1.29616,94,57
"Rt",1.20995,95,57
"Rt",1.11932,96,57
"Rt",1.03237,97,57
"Rt",0.955836,98,57
"Rt",0.894573,99,57
"Rt",0.851725,100,57
"rtinc",0.0695306,1,57
"rtinc",0.0843858,2,57
"rtinc",0.0974671,3,57
"rtinc",0.107493,4,57
"rtinc",0.113665,5,57
"rtinc",0.115761,6,57
"rtinc",0.114102,7,57
"rtinc",0.109423,8,57
"rtinc",0.102664,9,57
"rtinc",0.0947401,10,57
"rtinc",0.0863334,11,57
"rtinc",0.0777579,12,57
"rtinc",0.0689226,13,57
"rtinc",0.0593982,14,57
"rtinc",0.0485739,15,57
"rtinc",0.0358646,16,57
"rtinc",0.0209226,17,57
"rtinc",0.00380436,18,57
"rtinc",-0.0149482,19,57
"rtinc",-0.0343341,20,57
"rtinc",-0.0530267,21,57
"rtinc",-0.069592,22,57
"rtinc",-0.0827497,23,57
"rtinc",-0.0916245,24,57
"rtinc",-0.0959368,25,57
"rtinc",-0.0960872,26,57
"rtinc",-0.0931145,27,57
"rtinc",-0.0885284,28,57
"rtinc",-0.0840432,29,57
"rtinc",-0.0812615,30,57
"rtinc",-0.0813657,31,57
"rtinc",-0.0848771,32,57
"rtinc",-0.0915293,33,57
"rtinc",-0.100284,34,57
"rtinc",-0.10949,35,57
"rtinc",-0.117161,36,57
"rtinc",-0.121322,37,57
"rtinc",-0.120368,38,57
"rtinc",-0.113369,39,57
"rtinc",-0.100261,40,57
"rtinc",-0.0818958,41,57
"rtinc",-0.0599349,42,57
"rtinc",-0.0366023,43,57
"rtinc",-0.0143423,44,57
"rtinc",0.00456234,45,57
"rtinc",0.018346,46,57
"rtinc",0.0260295,47,57
"rtinc",0.0275586,48,57
"rtinc",0.0237898,49,57
"rtinc",0.0163275,50,57
"rtinc",0.00724252,51,57
"rtinc",-0.00128028,52,57
"rtinc",-0.00730532,53,57
"rtinc",-0.00946054,54,57
"rtinc",-0.00715263,55,57
"rtinc",-0.000650419,56,57
"rtinc",0.00897367,57,57
"rtinc",0.020031,58,57
"rtinc",0.0304988,59,57
"rtinc",0.0383498,60,57
"rtinc",0.0418744,61,57
"rtinc",0.0399468,62,57
"rtinc",0.0321939,63,57
"rtinc",0.0190459,64,57
"rtinc",0.00166565,65,57
"rtinc",-0.0182267,66,57
"rtinc",-0.0386018,67,57
"rtinc",-0.0574007,68,57
"rtinc",-0.0728023,69,57
"rtinc",-0.0834395,70,57
"rtinc",-0.0885356,71,57
"rtinc",-0.0879455,72,57
"rtinc",-0.0821037,73,57
"rtinc",-0.0718949,74,57
"rtinc",-0.0584727,75,57
"rtinc",-0.0430616,76,57
"rtinc",-0.0267756,77,57
"rtinc",-0.0104815,78,57
"rtinc",0.00527175,79,57
"rtinc",0.020252,80,57
"rtinc",0.0344751,81,57
"rtinc",0.0480866,82,57
"rtinc",0.0612191,83,57
"rtinc",0.073855,84,57
"rtinc",0.0857243,85,57
"rtinc",0.0962594,86,57
"rtinc",0.104621,87,57
"rtinc",0.109796,88,57
"rtinc",0.110753,89,57
"rtinc",0.106637,90,57
"rtinc",0.096963,91,57
"rtinc",0.0817822,92,57
"rtinc",0.0617818,93,57
"rtinc",0.038298,94,57
"rtinc",0.0132284,95,57
"rtinc",-0.0111509,96,57
"rtinc",-0.0324446,97,57
"rtinc",-0.0484395,98,57
"rtinc",-0.0574059,99,57
"rtinc",-0.0583521,100,57
"rt",0.0190203,1,57
"rt",0.0223464,2,57
"rt",0.0269943,3,57
"rt",0.0331031,4,57
"rt",0.0406181,5,57
"rt",0.0492591,6,57
"rt",0.0585232,7,57
"rt",0.0677422,8,57
"rt",0.0761935,9,57
"rt",0.0832373,10,57
"rt",0.0884333,11,57
"rt",0.0915954,12,57
"rt",0.0927671,13,57
"rt",0.092157,14,57
"rt",0.0900166,15,57
"rt",0.0865708,16,57
"rt",0.0819647,17,57
"rt",0.0762555,18,57
"rt",0.0694428,19,57
"rt",0.0615205,20,57
"rt",0.0525332,21,57
"rt",0.0426162,22,57
"rt",0.0320079,23,57
"rt",0.0210309,24,57
"rt",0.0100486,25,57
"rt",-0.000585398,26,57
"rt",-0.0105716,27,57
"rt",-0.0196931,28,57
"rt",-0.0278265,29,57
"rt",-0.0349393,30,57
"rt",-0.0410802,31,57
"rt",-0.0463671,32,57
"rt",-0.0509708,33,57
"rt",-0.0550944,34,57
"rt",-0.0589441,35,57
"rt",-0.062695,36,57
"rt",-0.0664578,37,57
"rt",-0.0702577,38,57
"rt",-0.0740301,39,57
"rt",-0.0776363,40,57
"rt",-0.0808875,41,57
"rt",-0.0835705,42,57
"rt",-0.0854654,43,57
"rt",-0.0863569,44,57
"rt",-0.086042,45,57
"rt",-0.0843446,46,57
"rt",-0.0811434,47,57
"rt",-0.0764143,48,57
"rt",-0.07028,49,57
"rt",-0.0630446,50,57
"rt",-0.0551851,51,57
"rt",-0.0472817,52,57
"rt",-0.0398964,53,57
"rt",-0.0334417,54,57
"rt",-0.0280923,55,57
"rt",-0.0237697,56,57
"rt",-0.0201969,57,57
"rt",-0.0169902,58,57
"rt",-0.0137561,59,57
"rt",-0.0101755,60,57
"rt",-0.00606907,61,57
"rt",-0.00144626,62,57
"rt",0.00346753,63,57
"rt",0.00823975,64,57
"rt",0.0122907,65,57
"rt",0.0150067,66,57
"rt",0.015882,67,57
"rt",0.0146431,68,57
"rt",0.0113108,69,57
"rt",0.0061807,70,57
"rt",-0.00026005,71,57
"rt",-0.0074425,72,57
"rt",-0.0148132,73,57
"rt",-0.0218972,74,57
"rt",-0.0283224,75,57
"rt",-0.0338148,76,57
"rt",-0.0381785,77,57
"rt",-0.0412717,78,57
"rt",-0.0429876,79,57
"rt",-0.0432419,80,57
"rt",-0.0419667,81,57
"rt",-0.0391103,82,57
"rt",-0.0346385,83,57
"rt",-0.0285392,84,57
"rt",-0.02083,85,57
"rt",-0.0115718,86,57
"rt",-0.000893709,87,57
"rt",0.0109723,88,57
"rt",0.0236495,89,57
"rt",0.0365809,90,57
"rt",0.0490219,91,57
"rt",0.0600846,92,57
"rt",0.0688437,93,57
"rt",0.0744909,94,57
"rt",0.0764965,95,57
"rt",0.0747238,96,57
"rt",0.069459,97,57
"rt",0.0613491,98,57
"rt",0.0512752,99,57
"rt",0.0402024,100,57
"nPos",23,1,57
"nPos",24,2,57
"nPos",51,3,57
"nPos",30,4,57
"nPos",38,5,57
"nPos",33,6,57
"nPos",26,7,57
"nPos",31,8,57
"nPos",40,9,57
"nPos",39,10,57
"nPos",63,11,57
"nPos",57,12,57
"nPos",58,13,57
"nPos",64,14,57
"nPos",89,15,57
"nPos",53,16,57
"nPos",66,17,57
"nPos",87,18,57
"nPos",74,19,57
"nPos",94,20,57
"nPos",126,21,57
"nPos",96,22,57
"nPos",102,23,57
"nPos",112,24,57
"nPos",109,25,57
"nPos",112,26,57
"nPos",98,27,57
"nPos",122,28,57
"nPos",114,29,57
"nPos",98,30,57
"nPos",138,31,57
"nPos",91,32,57
"nPos",96,33,57
"nPos",76,34,57
"nPos",82,35,57
"nPos",73,36,57
"nPos",85,37,57
"nPos",73,38,57
"nPos",47,39,57
"nPos",70,40,57
"nPos",44,41,57
"nPos",54,42,57
"nPos",47,43,57
"nPos",35,44,57
"nPos",31,45,57
"nPos",24,46,57
"nPos",30,47,57
"nPos",39,48,57
"nPos",30,49,57
"nPos",10,50,57
"nPos",24,51,57
"nPos",20,52,57
"nPos",26,53,57
"nPos",29,54,57
"nPos",24,55,57
"nPos",26,56,57
"nPos",17,57,57
"nPos",25,58,57
"nPos",25,59,57
"nPos",16,60,57
"nPos",16,61,57
"nPos",30,62,57
"nPos",14,63,57
"nPos",19,64,57
"nPos",20,65,57
"nPos",32,66,57
"nPos",17,67,57
"nPos",19,68,57
"nPos",20,69,57
"nPos",13,70,57
"nPos",16,71,57
"nPos",19,72,57
"nPos",23,73,57
"nPos",16,74,57
"nPos",11,75,57
"nPos",32,76,57
"nPos",15,77,57
"nPos",18,78,57
"nPos",23,79,57
"nPos",3,80,57
"nPos",23,81,57
"nPos",12,82,57
"nPos",14,83,57
"nPos",22,84,57
"nPos",13,85,57
"nPos",11,86,57
"nPos",10,87,57
"nPos",9,88,57
"nPos",11,89,57
"nPos",7,90,57
"nPos",13,91,57
"nPos",14,92,57
"nPos",21,93,57
"nPos",20,94,57
"nPos",12,95,57
"nPos",26,96,57
"nPos",23,97,57
"nPos",26,98,57
"nPos",37,99,57
"nPos",23,100,57
"eta",-0.559147,1,58
"eta",-0.814726,2,58
"eta",0.312581,3,58
"gp",-0.0209084,1,58
"gp",-0.0142168,2,58
"gp",-0.0198731,3,58
"gp",-0.0342668,4,58
"gp",-0.0532781,5,58
"gp",-0.0728428,6,58
"gp",-0.0894829,7,58
"gp",-0.100718,8,58
"gp",-0.105295,9,58
"gp",-0.103212,10,58
"gp",-0.0955364,11,58
"gp",-0.0840636,12,58
"gp",-0.0708891,13,58
"gp",-0.0579678,14,58
"gp",-0.046743,15,58
"gp",-0.0379044,16,58
"gp",-0.0313106,17,58
"gp",-0.0260743,18,58
"gp",-0.0207833,19,58
"gp",-0.0138004,20,58
"gp",-0.00357884,21,58
"gp",0.0110731,22,58
"gp",0.030828,23,58
"gp",0.0558038,24,58
"gp",0.0856573,25,58
"gp",0.11978,26,58
"gp",0.157548,27,58
"gp",0.198579,28,58
"gp",0.242927,29,58
"gp",0.291183,30,58
"gp",0.344458,31,58
"gp",0.40424,32,58
"gp",0.472152,33,58
"gp",0.549647,34,58
"gp",0.637685,35,58
"gp",0.736442,36,58
"gp",0.84509,37,58
"gp",0.961677,38,58
"gp",1.08312,39,58
"gp",1.2053,40,58
"gp",1.32331,41,58
"gp",1.43171,42,58
"gp",1.52491,43,58
"gp",1.59755,44,58
"gp",1.64492,45,58
"gp",1.66334,46,58
"gp",1.65049,47,58
"gp",1.60571,48,58
"gp",1.53011,49,58
"gp",1.42666,50,58
"gp",1.29996,51,58
"gp",1.15603,52,58
"gp",1.00181,53,58
"gp",0.844594,54,58
"gp",0.691423,55,58
"gp",0.548466,56,58
"gp",0.420507,57,58
"gp",0.310609,58,58
"gp",0.219998,59,58
"gp",0.148202,60,58
"gp",0.0934164,61,58
"gp",0.0530441,62,58
"gp",0.024309,63,58
"gp",0.00483464,64,58
"gp",-0.00692595,65,58
"gp",-0.0114976,66,58
"gp",-0.00847322,67,58
"gp",0.00312151,68,58
"gp",0.0242573,69,58
"gp",0.0552394,70,58
"gp",0.0951002,71,58
"gp",0.141194,72,58
"gp",0.189114,73,58
"gp",0.232995,74,58
"gp",0.266193,75,58
"gp",0.282266,76,58
"gp",0.276087,77,58
"gp",0.244909,78,58
"gp",0.189175,79,58
"gp",0.112892,80,58
"gp",0.0234715,81,58
"gp",-0.0689883,82,58
"gp",-0.152897,83,58
"gp",-0.216666,84,58
"gp",-0.250278,85,58
"gp",-0.246659,86,58
"gp",-0.202635,87,58
"gp",-0.119295,88,58
"gp",-0.00169187,89,58
"gp",0.142058,90,58
"gp",0.302145,91,58
"gp",0.46864,92,58
"gp",0.633015,93,58
"gp",0.789333,94,58
"gp",0.934898,95,58
"gp",1.07027,96,58
"gp",1.19863,97,58
"gp",1.32469,98,58
"gp",1.45328,99,58
"gp",1.58797,100,58
"It",0.000979329,1,58
"It",0.000985898,2,58
"It",0.000980342,3,58
"It",0.000966346,4,58
"It",0.000948166,5,58
"It",0.000929812,6,58
"It",0.000914482,7,58
"It",0.000904275,8,58
"It",0.000900149,9,58
"It",0.000902024,10,58
"It",0.000908968,11,58
"It",0.000919447,12,58
"It",0.000931629,13,58
"It",0.000943733,14,58
"It",0.000954376,15,58
"It",0.000962841,16,58
"It",0.000969204,17,58
"It",0.000974288,18,58
"It",0.000979451,19,58
"It",0.000986308,20,58
"It",0.000996431,21,58
"It",0.00101112,22,58
"It",0.00103128,23,58
"It",0.00105733,24,58
"It",0.00108934,25,58
"It",0.0011271,26,58
"It",0.00117044,27,58
"It",0.0012194,28,58
"It",0.00127463,29,58
"It",0.00133756,30,58
"It",0.00141064,31,58
"It",0.00149742,32,58
"It",0.00160247,33,58
"It",0.00173137,34,58
"It",0.00189041,35,58
"It",0.00208622,36,58
"It",0.0023251,37,58
"It",0.00261186,38,58
"It",0.00294811,39,58
"It",0.00332998,40,58
"It",0.00374552,41,58
"It",0.00417257,42,58
"It",0.00457828,43,58
"It",0.00492153,44,58
"It",0.00515903,45,58
"It",0.00525441,46,58
"It",0.00518768,47,58
"It",0.00496162,48,58
"It",0.00460205,49,58
"It",0.00415162,50,58
"It",0.00365939,51,58
"It",0.00317041,52,58
"It",0.00271853,53,58
"It",0.00232395,54,58
"It",0.00199457,55,58
"It",0.00172933,56,58
"It",0.00152194,57,58
"It",0.00136376,58,58
"It",0.00124577,59,58
"It",0.00115956,60,58
"It",0.00109781,61,58
"It",0.00105442,62,58
"It",0.00102458,63,58
"It",0.00100484,64,58
"It",0.000993105,65,58
"It",0.00098858,66,58
"It",0.000991571,67,58
"It",0.00100312,68,58
"It",0.00102453,69,58
"It",0.00105673,70,58
"It",0.00109966,71,58
"It",0.00115147,72,58
"It",0.00120793,73,58
"It",0.00126204,74,58
"It",0.00130459,75,58
"It",0.0013257,76,58
"It",0.00131754,77,58
"It",0.00127715,78,58
"It",0.001208,79,58
"It",0.00111938,80,58
"It",0.00102372,81,58
"It",0.0009334,82,58
"It",0.00085834,83,58
"It",0.000805355,84,58
"It",0.000778756,85,58
"It",0.000781578,86,58
"It",0.000816726,87,58
"It",0.000887646,88,58
"It",0.000998311,89,58
"It",0.00115247,90,58
"It",0.00135228,91,58
"It",0.00159686,92,58
"It",0.00188162,93,58
"It",0.00219928,94,58
"It",0.00254302,95,58
"It",0.00291058,96,58
"It",0.00330791,97,58
"It",0.00375066,98,58
"It",0.00426313,99,58
"It",0.0048748,100,58
