t,value,iter,variable
46,44.0,12,nPos
47,26.0,12,nPos
48,27.0,12,nPos
49,37.0,12,nPos
50,29.0,12,nPos
51,26.0,12,nPos
52,45.0,12,nPos
53,29.0,12,nPos
54,30.0,12,nPos
55,27.0,12,nPos
56,37.0,12,nPos
57,41.0,12,nPos
58,28.0,12,nPos
59,42.0,12,nPos
60,21.0,12,nPos
61,29.0,12,nPos
62,27.0,12,nPos
63,24.0,12,nPos
64,36.0,12,nPos
65,38.0,12,nPos
66,23.0,12,nPos
67,26.0,12,nPos
68,32.0,12,nPos
69,52.0,12,nPos
70,41.0,12,nPos
71,45.0,12,nPos
72,35.0,12,nPos
73,28.0,12,nPos
74,20.0,12,nPos
75,40.0,12,nPos
76,32.0,12,nPos
77,41.0,12,nPos
78,26.0,12,nPos
79,29.0,12,nPos
80,23.0,12,nPos
81,27.0,12,nPos
82,18.0,12,nPos
83,23.0,12,nPos
84,23.0,12,nPos
85,11.0,12,nPos
86,20.0,12,nPos
87,19.0,12,nPos
88,22.0,12,nPos
89,26.0,12,nPos
90,17.0,12,nPos
91,14.0,12,nPos
92,25.0,12,nPos
93,25.0,12,nPos
94,12.0,12,nPos
95,9.0,12,nPos
96,21.0,12,nPos
97,22.0,12,nPos
98,18.0,12,nPos
99,12.0,12,nPos
100,15.0,12,nPos
1,69.0,13,nPos
2,48.0,13,nPos
3,54.0,13,nPos
4,73.0,13,nPos
5,41.0,13,nPos
6,42.0,13,nPos
7,42.0,13,nPos
8,60.0,13,nPos
9,78.0,13,nPos
10,77.0,13,nPos
11,62.0,13,nPos
12,64.0,13,nPos
13,82.0,13,nPos
14,74.0,13,nPos
15,69.0,13,nPos
16,69.0,13,nPos
17,77.0,13,nPos
18,76.0,13,nPos
19,97.0,13,nPos
20,100.0,13,nPos
21,115.0,13,nPos
22,115.0,13,nPos
23,114.0,13,nPos
24,146.0,13,nPos
25,121.0,13,nPos
26,144.0,13,nPos
27,119.0,13,nPos
28,190.0,13,nPos
29,168.0,13,nPos
30,178.0,13,nPos
31,191.0,13,nPos
32,230.0,13,nPos
33,261.0,13,nPos
34,288.0,13,nPos
35,276.0,13,nPos
36,321.0,13,nPos
37,293.0,13,nPos
38,283.0,13,nPos
39,319.0,13,nPos
40,384.0,13,nPos
41,311.0,13,nPos
42,376.0,13,nPos
43,455.0,13,nPos
44,451.0,13,nPos
45,481.0,13,nPos
46,483.0,13,nPos
47,584.0,13,nPos
48,605.0,13,nPos
49,583.0,13,nPos
50,548.0,13,nPos
51,602.0,13,nPos
52,603.0,13,nPos
53,592.0,13,nPos
54,679.0,13,nPos
55,658.0,13,nPos
56,661.0,13,nPos
57,627.0,13,nPos
58,665.0,13,nPos
59,733.0,13,nPos
60,687.0,13,nPos
61,738.0,13,nPos
62,835.0,13,nPos
63,810.0,13,nPos
64,848.0,13,nPos
65,860.0,13,nPos
66,1010.0,13,nPos
67,981.0,13,nPos
68,938.0,13,nPos
69,1002.0,13,nPos
70,1002.0,13,nPos
71,1093.0,13,nPos
72,995.0,13,nPos
73,1031.0,13,nPos
74,1034.0,13,nPos
75,1099.0,13,nPos
76,989.0,13,nPos
77,1084.0,13,nPos
78,1003.0,13,nPos
79,1004.0,13,nPos
80,989.0,13,nPos
81,1009.0,13,nPos
82,1017.0,13,nPos
83,1003.0,13,nPos
84,978.0,13,nPos
85,1009.0,13,nPos
86,1013.0,13,nPos
87,1035.0,13,nPos
88,917.0,13,nPos
89,927.0,13,nPos
90,939.0,13,nPos
91,931.0,13,nPos
92,850.0,13,nPos
93,922.0,13,nPos
94,807.0,13,nPos
95,867.0,13,nPos
96,801.0,13,nPos
97,755.0,13,nPos
98,730.0,13,nPos
99,750.0,13,nPos
100,628.0,13,nPos
1,62.0,14,nPos
2,71.0,14,nPos
3,45.0,14,nPos
4,46.0,14,nPos
5,30.0,14,nPos
6,56.0,14,nPos
7,46.0,14,nPos
8,64.0,14,nPos
9,61.0,14,nPos
10,83.0,14,nPos
11,45.0,14,nPos
12,53.0,14,nPos
13,60.0,14,nPos
14,67.0,14,nPos
15,82.0,14,nPos
16,40.0,14,nPos
17,90.0,14,nPos
18,80.0,14,nPos
19,86.0,14,nPos
20,95.0,14,nPos
21,123.0,14,nPos
22,113.0,14,nPos
23,132.0,14,nPos
24,117.0,14,nPos
25,143.0,14,nPos
26,113.0,14,nPos
27,143.0,14,nPos
28,135.0,14,nPos
29,161.0,14,nPos
30,175.0,14,nPos
31,175.0,14,nPos
32,169.0,14,nPos
33,158.0,14,nPos
34,200.0,14,nPos
35,169.0,14,nPos
36,199.0,14,nPos
37,214.0,14,nPos
38,214.0,14,nPos
39,197.0,14,nPos
40,223.0,14,nPos
41,207.0,14,nPos
42,203.0,14,nPos
43,207.0,14,nPos
44,211.0,14,nPos
45,212.0,14,nPos
46,200.0,14,nPos
47,222.0,14,nPos
48,238.0,14,nPos
49,183.0,14,nPos
50,215.0,14,nPos
51,199.0,14,nPos
52,145.0,14,nPos
53,193.0,14,nPos
54,161.0,14,nPos
55,159.0,14,nPos
56,171.0,14,nPos
57,129.0,14,nPos
58,112.0,14,nPos
59,170.0,14,nPos
60,158.0,14,nPos
61,106.0,14,nPos
62,141.0,14,nPos
63,135.0,14,nPos
64,155.0,14,nPos
65,121.0,14,nPos
66,115.0,14,nPos
67,110.0,14,nPos
68,101.0,14,nPos
69,98.0,14,nPos
70,92.0,14,nPos
71,98.0,14,nPos
72,86.0,14,nPos
73,78.0,14,nPos
74,70.0,14,nPos
75,71.0,14,nPos
76,64.0,14,nPos
77,96.0,14,nPos
78,98.0,14,nPos
79,88.0,14,nPos
80,77.0,14,nPos
81,76.0,14,nPos
82,73.0,14,nPos
83,83.0,14,nPos
84,81.0,14,nPos
85,79.0,14,nPos
86,68.0,14,nPos
87,79.0,14,nPos
88,75.0,14,nPos
89,74.0,14,nPos
90,68.0,14,nPos
91,91.0,14,nPos
92,74.0,14,nPos
93,57.0,14,nPos
94,59.0,14,nPos
95,67.0,14,nPos
96,53.0,14,nPos
97,61.0,14,nPos
98,50.0,14,nPos
99,43.0,14,nPos
100,38.0,14,nPos
1,58.0,15,nPos
2,54.0,15,nPos
3,49.0,15,nPos
4,60.0,15,nPos
5,68.0,15,nPos
6,35.0,15,nPos
7,49.0,15,nPos
8,54.0,15,nPos
9,52.0,15,nPos
10,44.0,15,nPos
11,41.0,15,nPos
12,55.0,15,nPos
13,72.0,15,nPos
14,69.0,15,nPos
15,64.0,15,nPos
16,61.0,15,nPos
17,65.0,15,nPos
18,48.0,15,nPos
19,62.0,15,nPos
20,61.0,15,nPos
21,69.0,15,nPos
22,69.0,15,nPos
23,75.0,15,nPos
24,54.0,15,nPos
25,74.0,15,nPos
26,67.0,15,nPos
27,69.0,15,nPos
28,84.0,15,nPos
29,67.0,15,nPos
30,61.0,15,nPos
31,51.0,15,nPos
32,73.0,15,nPos
33,70.0,15,nPos
34,44.0,15,nPos
35,54.0,15,nPos
36,69.0,15,nPos
37,55.0,15,nPos
38,56.0,15,nPos
39,67.0,15,nPos
40,55.0,15,nPos
41,48.0,15,nPos
42,50.0,15,nPos
43,46.0,15,nPos
44,45.0,15,nPos
45,65.0,15,nPos
46,50.0,15,nPos
47,38.0,15,nPos
48,39.0,15,nPos
49,54.0,15,nPos
50,47.0,15,nPos
51,54.0,15,nPos
52,41.0,15,nPos
53,52.0,15,nPos
54,32.0,15,nPos
55,29.0,15,nPos
56,52.0,15,nPos
57,53.0,15,nPos
58,45.0,15,nPos
59,53.0,15,nPos
60,38.0,15,nPos
61,39.0,15,nPos
62,42.0,15,nPos
63,42.0,15,nPos
64,35.0,15,nPos
65,30.0,15,nPos
66,32.0,15,nPos
67,48.0,15,nPos
68,28.0,15,nPos
69,38.0,15,nPos
70,22.0,15,nPos
71,30.0,15,nPos
72,38.0,15,nPos
73,33.0,15,nPos
74,28.0,15,nPos
75,27.0,15,nPos
76,32.0,15,nPos
77,35.0,15,nPos
78,48.0,15,nPos
79,43.0,15,nPos
80,41.0,15,nPos
81,33.0,15,nPos
82,38.0,15,nPos
83,28.0,15,nPos
84,60.0,15,nPos
85,43.0,15,nPos
86,38.0,15,nPos
87,30.0,15,nPos
88,43.0,15,nPos
89,48.0,15,nPos
90,32.0,15,nPos
91,32.0,15,nPos
92,55.0,15,nPos
93,38.0,15,nPos
94,47.0,15,nPos
95,58.0,15,nPos
96,55.0,15,nPos
97,40.0,15,nPos
98,45.0,15,nPos
99,54.0,15,nPos
100,61.0,15,nPos
1,51.0,16,nPos
2,39.0,16,nPos
3,48.0,16,nPos
4,44.0,16,nPos
5,62.0,16,nPos
6,57.0,16,nPos
7,52.0,16,nPos
8,43.0,16,nPos
9,62.0,16,nPos
10,48.0,16,nPos
11,78.0,16,nPos
12,68.0,16,nPos
13,79.0,16,nPos
14,68.0,16,nPos
15,61.0,16,nPos
16,50.0,16,nPos
17,57.0,16,nPos
18,60.0,16,nPos
19,61.0,16,nPos
20,65.0,16,nPos
21,67.0,16,nPos
22,74.0,16,nPos
23,93.0,16,nPos
24,62.0,16,nPos
25,97.0,16,nPos
26,80.0,16,nPos
27,103.0,16,nPos
28,98.0,16,nPos
29,89.0,16,nPos
30,87.0,16,nPos
31,87.0,16,nPos
32,75.0,16,nPos
33,94.0,16,nPos
34,99.0,16,nPos
35,118.0,16,nPos
36,111.0,16,nPos
37,119.0,16,nPos
38,119.0,16,nPos
39,127.0,16,nPos
40,144.0,16,nPos
41,134.0,16,nPos
42,117.0,16,nPos
43,162.0,16,nPos
44,152.0,16,nPos
45,144.0,16,nPos
46,165.0,16,nPos
47,131.0,16,nPos
48,205.0,16,nPos
49,158.0,16,nPos
50,195.0,16,nPos
51,239.0,16,nPos
52,216.0,16,nPos
53,253.0,16,nPos
54,276.0,16,nPos
55,250.0,16,nPos
56,283.0,16,nPos
57,278.0,16,nPos
58,291.0,16,nPos
59,298.0,16,nPos
60,300.0,16,nPos
61,298.0,16,nPos
62,284.0,16,nPos
63,307.0,16,nPos
64,325.0,16,nPos
65,284.0,16,nPos
66,265.0,16,nPos
67,271.0,16,nPos
68,278.0,16,nPos
69,239.0,16,nPos
70,213.0,16,nPos
71,211.0,16,nPos
72,188.0,16,nPos
73,224.0,16,nPos
74,184.0,16,nPos
75,152.0,16,nPos
76,157.0,16,nPos
77,157.0,16,nPos
78,125.0,16,nPos
79,139.0,16,nPos
80,135.0,16,nPos
81,153.0,16,nPos
82,108.0,16,nPos
83,125.0,16,nPos
84,130.0,16,nPos
85,113.0,16,nPos
86,109.0,16,nPos
87,79.0,16,nPos
88,85.0,16,nPos
89,64.0,16,nPos
90,59.0,16,nPos
91,54.0,16,nPos
92,52.0,16,nPos
93,40.0,16,nPos
94,40.0,16,nPos
95,45.0,16,nPos
96,20.0,16,nPos
97,21.0,16,nPos
98,18.0,16,nPos
99,28.0,16,nPos
100,20.0,16,nPos
1,41.0,17,nPos
2,39.0,17,nPos
3,57.0,17,nPos
4,38.0,17,nPos
5,45.0,17,nPos
6,46.0,17,nPos
7,47.0,17,nPos
8,56.0,17,nPos
9,69.0,17,nPos
10,57.0,17,nPos
11,61.0,17,nPos
12,38.0,17,nPos
13,61.0,17,nPos
14,60.0,17,nPos
15,60.0,17,nPos
16,62.0,17,nPos
17,44.0,17,nPos
18,75.0,17,nPos
19,57.0,17,nPos
20,55.0,17,nPos
21,61.0,17,nPos
22,80.0,17,nPos
23,74.0,17,nPos
24,58.0,17,nPos
25,65.0,17,nPos
26,56.0,17,nPos
27,83.0,17,nPos
28,66.0,17,nPos
29,64.0,17,nPos
30,77.0,17,nPos
31,66.0,17,nPos
32,38.0,17,nPos
33,61.0,17,nPos
34,53.0,17,nPos
35,33.0,17,nPos
36,49.0,17,nPos
37,41.0,17,nPos
38,45.0,17,nPos
39,49.0,17,nPos
40,56.0,17,nPos
41,37.0,17,nPos
42,42.0,17,nPos
43,34.0,17,nPos
44,34.0,17,nPos
45,37.0,17,nPos
46,36.0,17,nPos
47,40.0,17,nPos
48,18.0,17,nPos
49,24.0,17,nPos
50,23.0,17,nPos
51,26.0,17,nPos
52,25.0,17,nPos
53,34.0,17,nPos
54,32.0,17,nPos
55,32.0,17,nPos
56,20.0,17,nPos
57,24.0,17,nPos
58,47.0,17,nPos
59,22.0,17,nPos
60,19.0,17,nPos
61,27.0,17,nPos
62,7.0,17,nPos
63,22.0,17,nPos
64,16.0,17,nPos
65,25.0,17,nPos
66,18.0,17,nPos
67,19.0,17,nPos
68,12.0,17,nPos
69,20.0,17,nPos
70,18.0,17,nPos
71,20.0,17,nPos
72,18.0,17,nPos
73,15.0,17,nPos
74,11.0,17,nPos
75,11.0,17,nPos
76,19.0,17,nPos
77,23.0,17,nPos
78,27.0,17,nPos
79,20.0,17,nPos
80,26.0,17,nPos
81,14.0,17,nPos
82,24.0,17,nPos
83,22.0,17,nPos
84,16.0,17,nPos
85,35.0,17,nPos
86,23.0,17,nPos
87,33.0,17,nPos
88,21.0,17,nPos
89,27.0,17,nPos
90,33.0,17,nPos
91,31.0,17,nPos
92,28.0,17,nPos
93,36.0,17,nPos
94,30.0,17,nPos
95,30.0,17,nPos
96,30.0,17,nPos
97,26.0,17,nPos
98,42.0,17,nPos
99,24.0,17,nPos
100,45.0,17,nPos
1,59.0,18,nPos
2,50.0,18,nPos
3,78.0,18,nPos
4,52.0,18,nPos
5,49.0,18,nPos
6,60.0,18,nPos
7,38.0,18,nPos
8,54.0,18,nPos
9,51.0,18,nPos
10,34.0,18,nPos
11,36.0,18,nPos
12,60.0,18,nPos
13,35.0,18,nPos
14,67.0,18,nPos
15,63.0,18,nPos
16,61.0,18,nPos
17,56.0,18,nPos
18,55.0,18,nPos
19,61.0,18,nPos
20,66.0,18,nPos
21,50.0,18,nPos
22,53.0,18,nPos
23,55.0,18,nPos
24,60.0,18,nPos
25,64.0,18,nPos
26,54.0,18,nPos
27,61.0,18,nPos
28,67.0,18,nPos
29,48.0,18,nPos
30,59.0,18,nPos
31,56.0,18,nPos
32,58.0,18,nPos
33,67.0,18,nPos
34,95.0,18,nPos
35,75.0,18,nPos
36,78.0,18,nPos
37,61.0,18,nPos
38,72.0,18,nPos
39,67.0,18,nPos
40,79.0,18,nPos
41,59.0,18,nPos
42,109.0,18,nPos
43,62.0,18,nPos
44,56.0,18,nPos
45,84.0,18,nPos
46,88.0,18,nPos
47,83.0,18,nPos
48,87.0,18,nPos
49,73.0,18,nPos
50,57.0,18,nPos
51,124.0,18,nPos
52,82.0,18,nPos
53,93.0,18,nPos
54,111.0,18,nPos
55,101.0,18,nPos
56,95.0,18,nPos
57,118.0,18,nPos
58,98.0,18,nPos
59,164.0,18,nPos
60,162.0,18,nPos
61,169.0,18,nPos
62,199.0,18,nPos
63,183.0,18,nPos
64,223.0,18,nPos
65,156.0,18,nPos
66,204.0,18,nPos
67,205.0,18,nPos
68,214.0,18,nPos
69,251.0,18,nPos
70,272.0,18,nPos
71,260.0,18,nPos
72,281.0,18,nPos
73,253.0,18,nPos
74,237.0,18,nPos
75,269.0,18,nPos
76,280.0,18,nPos
77,275.0,18,nPos
78,299.0,18,nPos
79,280.0,18,nPos
80,275.0,18,nPos
81,288.0,18,nPos
82,284.0,18,nPos
83,323.0,18,nPos
84,330.0,18,nPos
85,362.0,18,nPos
86,298.0,18,nPos
87,336.0,18,nPos
88,293.0,18,nPos
89,331.0,18,nPos
90,331.0,18,nPos
91,305.0,18,nPos
92,324.0,18,nPos
93,381.0,18,nPos
94,338.0,18,nPos
95,381.0,18,nPos
96,342.0,18,nPos
97,368.0,18,nPos
98,353.0,18,nPos
99,326.0,18,nPos
100,353.0,18,nPos
1,63.0,19,nPos
2,34.0,19,nPos
3,38.0,19,nPos
4,57.0,19,nPos
5,82.0,19,nPos
6,54.0,19,nPos
7,66.0,19,nPos
8,78.0,19,nPos
9,59.0,19,nPos
10,76.0,19,nPos
11,69.0,19,nPos
12,87.0,19,nPos
13,63.0,19,nPos
14,65.0,19,nPos
15,81.0,19,nPos
16,56.0,19,nPos
17,61.0,19,nPos
18,86.0,19,nPos
19,80.0,19,nPos
20,53.0,19,nPos
21,68.0,19,nPos
22,70.0,19,nPos
23,53.0,19,nPos
24,75.0,19,nPos
25,70.0,19,nPos
26,76.0,19,nPos
27,55.0,19,nPos
28,82.0,19,nPos
29,73.0,19,nPos
30,57.0,19,nPos
31,76.0,19,nPos
32,62.0,19,nPos
33,84.0,19,nPos
34,62.0,19,nPos
35,70.0,19,nPos
36,85.0,19,nPos
37,88.0,19,nPos
38,103.0,19,nPos
39,100.0,19,nPos
40,86.0,19,nPos
41,110.0,19,nPos
42,83.0,19,nPos
43,98.0,19,nPos
44,84.0,19,nPos
45,135.0,19,nPos
46,95.0,19,nPos
47,119.0,19,nPos
48,142.0,19,nPos
49,120.0,19,nPos
50,111.0,19,nPos
51,90.0,19,nPos
52,96.0,19,nPos
53,93.0,19,nPos
54,130.0,19,nPos
55,92.0,19,nPos
56,105.0,19,nPos
57,94.0,19,nPos
58,95.0,19,nPos
59,101.0,19,nPos
60,81.0,19,nPos
61,113.0,19,nPos
62,95.0,19,nPos
63,120.0,19,nPos
64,91.0,19,nPos
65,97.0,19,nPos
66,104.0,19,nPos
67,77.0,19,nPos
68,120.0,19,nPos
69,82.0,19,nPos
70,86.0,19,nPos
71,88.0,19,nPos
72,108.0,19,nPos
73,84.0,19,nPos
74,98.0,19,nPos
75,106.0,19,nPos
76,88.0,19,nPos
77,64.0,19,nPos
78,90.0,19,nPos
79,74.0,19,nPos
80,94.0,19,nPos
81,100.0,19,nPos
82,85.0,19,nPos
83,68.0,19,nPos
84,93.0,19,nPos
85,101.0,19,nPos
86,70.0,19,nPos
87,67.0,19,nPos
88,70.0,19,nPos
89,64.0,19,nPos
90,73.0,19,nPos
91,79.0,19,nPos
92,63.0,19,nPos
93,42.0,19,nPos
94,69.0,19,nPos
95,63.0,19,nPos
96,50.0,19,nPos
97,62.0,19,nPos
98,48.0,19,nPos
99,65.0,19,nPos
100,58.0,19,nPos
1,43.0,20,nPos
2,37.0,20,nPos
3,76.0,20,nPos
4,42.0,20,nPos
5,55.0,20,nPos
6,66.0,20,nPos
7,45.0,20,nPos
8,42.0,20,nPos
9,50.0,20,nPos
10,65.0,20,nPos
11,50.0,20,nPos
12,76.0,20,nPos
13,78.0,20,nPos
14,86.0,20,nPos
15,98.0,20,nPos
16,119.0,20,nPos
17,121.0,20,nPos
18,117.0,20,nPos
19,139.0,20,nPos
20,166.0,20,nPos
21,140.0,20,nPos
22,173.0,20,nPos
23,176.0,20,nPos
24,191.0,20,nPos
25,186.0,20,nPos
26,209.0,20,nPos
27,185.0,20,nPos
28,243.0,20,nPos
29,270.0,20,nPos
30,271.0,20,nPos
31,252.0,20,nPos
32,275.0,20,nPos
33,242.0,20,nPos
34,267.0,20,nPos
35,305.0,20,nPos
36,322.0,20,nPos
37,315.0,20,nPos
38,354.0,20,nPos
39,298.0,20,nPos
40,256.0,20,nPos
41,279.0,20,nPos
42,290.0,20,nPos
43,298.0,20,nPos
44,307.0,20,nPos
45,298.0,20,nPos
46,262.0,20,nPos
47,265.0,20,nPos
48,280.0,20,nPos
49,316.0,20,nPos
50,291.0,20,nPos
51,374.0,20,nPos
52,347.0,20,nPos
53,318.0,20,nPos
54,284.0,20,nPos
55,253.0,20,nPos
56,272.0,20,nPos
57,207.0,20,nPos
58,275.0,20,nPos
59,267.0,20,nPos
60,222.0,20,nPos
61,233.0,20,nPos
62,181.0,20,nPos
63,190.0,20,nPos
64,180.0,20,nPos
65,190.0,20,nPos
66,138.0,20,nPos
67,162.0,20,nPos
68,150.0,20,nPos
69,131.0,20,nPos
70,153.0,20,nPos
71,118.0,20,nPos
72,116.0,20,nPos
73,99.0,20,nPos
74,84.0,20,nPos
75,85.0,20,nPos
76,68.0,20,nPos
77,55.0,20,nPos
78,52.0,20,nPos
79,47.0,20,nPos
80,42.0,20,nPos
81,52.0,20,nPos
82,45.0,20,nPos
83,48.0,20,nPos
84,31.0,20,nPos
85,41.0,20,nPos
86,26.0,20,nPos
87,31.0,20,nPos
88,20.0,20,nPos
89,25.0,20,nPos
90,23.0,20,nPos
91,29.0,20,nPos
92,21.0,20,nPos
93,27.0,20,nPos
94,20.0,20,nPos
95,13.0,20,nPos
96,16.0,20,nPos
97,14.0,20,nPos
98,29.0,20,nPos
99,12.0,20,nPos
100,15.0,20,nPos
1,73.0,21,nPos
2,61.0,21,nPos
3,38.0,21,nPos
4,43.0,21,nPos
5,48.0,21,nPos
6,62.0,21,nPos
7,62.0,21,nPos
8,40.0,21,nPos
9,53.0,21,nPos
10,62.0,21,nPos
11,58.0,21,nPos
12,61.0,21,nPos
13,77.0,21,nPos
14,57.0,21,nPos
15,54.0,21,nPos
16,61.0,21,nPos
17,40.0,21,nPos
18,50.0,21,nPos
19,46.0,21,nPos
20,53.0,21,nPos
21,57.0,21,nPos
22,43.0,21,nPos
23,52.0,21,nPos
24,50.0,21,nPos
25,68.0,21,nPos
26,35.0,21,nPos
27,57.0,21,nPos
28,52.0,21,nPos
29,34.0,21,nPos
30,89.0,21,nPos
31,55.0,21,nPos
32,64.0,21,nPos
33,45.0,21,nPos
34,54.0,21,nPos
35,41.0,21,nPos
36,51.0,21,nPos
37,51.0,21,nPos
38,62.0,21,nPos
39,43.0,21,nPos
40,39.0,21,nPos
41,48.0,21,nPos
42,51.0,21,nPos
43,42.0,21,nPos
44,55.0,21,nPos
45,35.0,21,nPos
46,32.0,21,nPos
47,49.0,21,nPos
48,56.0,21,nPos
49,40.0,21,nPos
50,46.0,21,nPos
51,40.0,21,nPos
52,48.0,21,nPos
53,54.0,21,nPos
54,47.0,21,nPos
55,31.0,21,nPos
56,52.0,21,nPos
57,33.0,21,nPos
58,45.0,21,nPos
59,36.0,21,nPos
60,24.0,21,nPos
61,33.0,21,nPos
62,42.0,21,nPos
63,27.0,21,nPos
64,36.0,21,nPos
65,40.0,21,nPos
66,51.0,21,nPos
67,46.0,21,nPos
68,44.0,21,nPos
69,59.0,21,nPos
70,44.0,21,nPos
71,50.0,21,nPos
72,54.0,21,nPos
73,76.0,21,nPos
74,61.0,21,nPos
75,63.0,21,nPos
76,59.0,21,nPos
77,65.0,21,nPos
78,85.0,21,nPos
79,87.0,21,nPos
80,85.0,21,nPos
81,83.0,21,nPos
82,92.0,21,nPos
83,55.0,21,nPos
84,53.0,21,nPos
85,68.0,21,nPos
86,82.0,21,nPos
87,58.0,21,nPos
88,62.0,21,nPos
89,67.0,21,nPos
90,78.0,21,nPos
91,75.0,21,nPos
92,58.0,21,nPos
93,54.0,21,nPos
94,63.0,21,nPos
95,50.0,21,nPos
96,50.0,21,nPos
97,72.0,21,nPos
98,77.0,21,nPos
99,81.0,21,nPos
100,93.0,21,nPos
1,42.0,22,nPos
2,65.0,22,nPos
3,62.0,22,nPos
4,56.0,22,nPos
5,37.0,22,nPos
6,53.0,22,nPos
7,34.0,22,nPos
8,60.0,22,nPos
9,54.0,22,nPos
10,62.0,22,nPos
11,51.0,22,nPos
12,43.0,22,nPos
13,32.0,22,nPos
14,73.0,22,nPos
15,59.0,22,nPos
16,62.0,22,nPos
17,46.0,22,nPos
18,59.0,22,nPos
19,81.0,22,nPos
20,77.0,22,nPos
21,65.0,22,nPos
22,82.0,22,nPos
23,64.0,22,nPos
24,80.0,22,nPos
25,90.0,22,nPos
26,97.0,22,nPos
27,117.0,22,nPos
28,115.0,22,nPos
29,125.0,22,nPos
30,125.0,22,nPos
31,130.0,22,nPos
32,144.0,22,nPos
33,156.0,22,nPos
34,165.0,22,nPos
35,157.0,22,nPos
36,142.0,22,nPos
37,185.0,22,nPos
38,174.0,22,nPos
39,171.0,22,nPos
40,196.0,22,nPos
41,173.0,22,nPos
42,238.0,22,nPos
43,243.0,22,nPos
44,266.0,22,nPos
45,255.0,22,nPos
46,265.0,22,nPos
47,298.0,22,nPos
48,324.0,22,nPos
49,356.0,22,nPos
50,359.0,22,nPos
51,348.0,22,nPos
52,392.0,22,nPos
53,379.0,22,nPos
54,437.0,22,nPos
55,456.0,22,nPos
56,478.0,22,nPos
57,386.0,22,nPos
58,486.0,22,nPos
59,497.0,22,nPos
60,535.0,22,nPos
61,504.0,22,nPos
62,511.0,22,nPos
63,515.0,22,nPos
64,510.0,22,nPos
65,612.0,22,nPos
66,568.0,22,nPos
67,544.0,22,nPos
68,614.0,22,nPos
69,640.0,22,nPos
70,632.0,22,nPos
71,635.0,22,nPos
72,641.0,22,nPos
73,688.0,22,nPos
74,699.0,22,nPos
75,792.0,22,nPos
76,789.0,22,nPos
77,837.0,22,nPos
78,811.0,22,nPos
79,870.0,22,nPos
80,878.0,22,nPos
81,985.0,22,nPos
82,958.0,22,nPos
83,977.0,22,nPos
84,985.0,22,nPos
85,941.0,22,nPos
86,982.0,22,nPos
87,932.0,22,nPos
88,1007.0,22,nPos
89,939.0,22,nPos
90,898.0,22,nPos
91,884.0,22,nPos
92,756.0,22,nPos
93,715.0,22,nPos
94,674.0,22,nPos
95,628.0,22,nPos
96,648.0,22,nPos
97,499.0,22,nPos
98,522.0,22,nPos
99,429.0,22,nPos
100,435.0,22,nPos
1,42.0,23,nPos
2,53.0,23,nPos
3,49.0,23,nPos
4,56.0,23,nPos
5,54.0,23,nPos
6,57.0,23,nPos
7,41.0,23,nPos
8,52.0,23,nPos
9,83.0,23,nPos
10,50.0,23,nPos
11,40.0,23,nPos
12,61.0,23,nPos
13,73.0,23,nPos
14,58.0,23,nPos
15,46.0,23,nPos
16,66.0,23,nPos
17,54.0,23,nPos
18,67.0,23,nPos
19,63.0,23,nPos
20,78.0,23,nPos
21,43.0,23,nPos
22,71.0,23,nPos
23,44.0,23,nPos
24,60.0,23,nPos
25,67.0,23,nPos
26,50.0,23,nPos
27,46.0,23,nPos
28,58.0,23,nPos
29,63.0,23,nPos
30,46.0,23,nPos
31,54.0,23,nPos
32,52.0,23,nPos
33,67.0,23,nPos
34,32.0,23,nPos
35,42.0,23,nPos
36,60.0,23,nPos
37,54.0,23,nPos
38,70.0,23,nPos
39,53.0,23,nPos
40,43.0,23,nPos
41,56.0,23,nPos
42,62.0,23,nPos
43,57.0,23,nPos
44,65.0,23,nPos
45,67.0,23,nPos
46,79.0,23,nPos
47,70.0,23,nPos
48,67.0,23,nPos
49,71.0,23,nPos
50,69.0,23,nPos
51,68.0,23,nPos
52,80.0,23,nPos
53,88.0,23,nPos
54,102.0,23,nPos
55,78.0,23,nPos
56,61.0,23,nPos
57,82.0,23,nPos
58,99.0,23,nPos
59,75.0,23,nPos
60,88.0,23,nPos
61,99.0,23,nPos
62,95.0,23,nPos
63,87.0,23,nPos
64,133.0,23,nPos
65,119.0,23,nPos
66,115.0,23,nPos
67,102.0,23,nPos
68,129.0,23,nPos
69,130.0,23,nPos
70,134.0,23,nPos
71,133.0,23,nPos
72,138.0,23,nPos
73,139.0,23,nPos
74,126.0,23,nPos
75,122.0,23,nPos
76,152.0,23,nPos
77,126.0,23,nPos
78,119.0,23,nPos
79,117.0,23,nPos
80,146.0,23,nPos
81,141.0,23,nPos
82,141.0,23,nPos
83,122.0,23,nPos
84,117.0,23,nPos
85,98.0,23,nPos
86,120.0,23,nPos
87,147.0,23,nPos
88,111.0,23,nPos
89,163.0,23,nPos
90,138.0,23,nPos
91,126.0,23,nPos
92,130.0,23,nPos
93,127.0,23,nPos
94,148.0,23,nPos
95,176.0,23,nPos
96,165.0,23,nPos
97,176.0,23,nPos
98,157.0,23,nPos
99,177.0,23,nPos
100,189.0,23,nPos
1,39.0,24,nPos
2,40.0,24,nPos
3,36.0,24,nPos
4,49.0,24,nPos
5,44.0,24,nPos
6,36.0,24,nPos
7,45.0,24,nPos
8,39.0,24,nPos
9,59.0,24,nPos
